Time	Gap	Axial force
s	µm	N
-2.11639e-9	899.984	-4.65775e-3
5.44009e-4	899.984	-3.54004e-3
1.56799e-3	899.984	-8.08716e-4
2.59200e-3	899.984	9.99451e-4
3.61600e-3	899.984	9.53674e-4
4.64001e-3	899.984	-2.89917e-4
5.66399e-3	899.984	-1.42670e-3
6.68800e-3	899.984	-1.74713e-3
7.71200e-3	899.984	-8.92639e-4
8.73601e-3	899.984	5.03540e-4
9.75999e-3	899.984	1.57547e-3
0.0107840	899.984	1.63651e-3
0.0118080	899.984	8.88824e-4
0.0128320	899.984	-3.12805e-4
0.0138560	899.863	-8.62122e-4
0.0148800	899.863	-8.81195e-4
0.0159040	899.863	-6.33240e-4
0.0169280	899.863	-5.26428e-4
0.0179520	899.863	-9.00269e-4
0.0189760	899.863	-9.00269e-4
0.0200000	899.863	-3.58582e-4
0.0210240	899.863	1.46484e-3
0.0220480	899.863	4.80270e-3
0.0230720	899.863	7.18689e-3
0.0240960	899.863	6.12640e-3
0.0251200	899.863	1.70135e-3
0.0261440	899.863	-3.52859e-3
0.0271680	899.863	-6.06537e-3
0.0281920	899.863	-4.77982e-3
0.0292160	899.863	-1.31989e-3
0.0302400	899.863	2.27737e-3
0.0312640	899.863	3.45612e-3
0.0322880	899.863	1.84631e-3
0.0333120	899.863	-1.19019e-3
0.0343360	899.863	-3.21198e-3
0.0353600	899.863	-2.99454e-3
0.0363840	899.863	-1.00327e-3
0.0374080	899.863	8.27789e-4
0.0384320	899.863	2.03705e-3
0.0394560	899.863	4.58527e-3
0.0404800	899.863	5.43594e-3
0.0420160	899.863	1.90735e-4
0.0440640	899.863	-3.78036e-3
0.0461120	899.863	1.77765e-3
0.0481600	899.645	3.93295e-3
0.0502080	899.645	3.43323e-5
0.0522560	899.645	-4.31061e-4
0.0543040	899.645	1.54877e-3
0.0563520	899.645	3.73840e-4
0.0584000	899.645	-9.68933e-4
0.0604480	899.645	2.49100e-3
0.0624960	899.645	2.42996e-3
