Time	Gap	Axial force
s	µm	N
0.00000	1199.98	-1.31607e-3
5.44000e-4	1199.98	-1.04523e-3
1.56800e-3	1199.98	-4.65393e-4
2.59200e-3	1199.98	-7.62939e-5
3.61600e-3	1199.98	-4.27246e-4
4.64000e-3	1199.98	-8.81195e-4
5.66400e-3	1199.98	-1.08719e-3
6.68800e-3	1199.98	-9.26971e-4
7.71200e-3	1199.98	-6.21796e-4
8.73600e-3	1199.98	-5.07355e-4
9.76000e-3	1199.98	-5.98907e-4
0.0107840	1199.98	-4.95911e-4
0.0118080	1199.98	-1.37329e-4
0.0128320	1199.98	1.56403e-4
0.0138560	1199.98	6.48499e-5
0.0148800	1199.98	-5.72205e-5
0.0159040	1199.98	3.58582e-4
0.0169280	1199.98	7.66754e-4
0.0179520	1199.98	3.47137e-4
0.0189760	1199.98	-9.61304e-4
0.0200000	1199.98	-2.04849e-3
0.0210240	1199.98	-1.98364e-3
0.0220480	1199.98	-1.03378e-3
0.0230720	1199.98	1.33514e-4
0.0240960	1199.98	2.93732e-4
0.0251200	1199.98	3.05176e-4
0.0261440	1199.98	3.43323e-4
0.0271680	1199.98	7.24792e-4
0.0281920	1199.98	1.51062e-3
0.0292160	1199.98	2.53677e-3
0.0302400	1199.97	3.93295e-3
0.0312640	1199.97	4.92859e-3
0.0322880	1199.97	4.16183e-3
0.0333120	1199.97	9.80377e-4
0.0343360	1199.97	-2.52151e-3
0.0353600	1199.97	-4.19235e-3
0.0363840	1199.97	-2.97546e-3
0.0374080	1199.97	-6.44684e-4
0.0384320	1199.97	1.02615e-3
0.0394560	1199.95	8.65936e-4
0.0404800	1199.95	-7.70569e-4
0.0420160	1199.95	-2.88773e-3
0.0440640	1199.95	1.81198e-3
0.0461120	1199.95	-2.05994e-4
0.0481600	1199.95	-3.00980e-3
0.0502080	1199.95	-9.15527e-5
0.0522560	1199.95	4.66919e-3
0.0543040	1199.95	-4.15802e-4
0.0563520	1199.95	-9.15527e-3
0.0584000	1199.95	-3.80707e-3
0.0604480	1199.95	1.61743e-3
0.0624960	1199.81	-1.15585e-3
0.0645440	1199.81	5.72205e-5
0.0665920	1199.81	8.23975e-4
0.0686400	1199.81	-1.42670e-3
0.0706880	1199.81	-2.63214e-4
0.0727360	1199.69	4.23813e-3
0.0747840	1199.69	1.64032e-4
0.0768320	1199.69	-5.35202e-3
0.0788800	1199.69	1.56403e-3
