Time	Gap	Axial force
s	µm	N
4.81262e-9	474.719	-1.05286e-3
5.43987e-4	474.719	-1.20163e-3
1.56799e-3	474.719	-9.53674e-4
2.59200e-3	474.719	1.37329e-4
3.61601e-3	474.719	1.78909e-3
4.63999e-3	474.719	2.63977e-3
5.66400e-3	474.719	1.36185e-3
6.68800e-3	474.719	-1.20926e-3
7.71201e-3	474.719	-2.65121e-3
8.73599e-3	474.719	-1.79672e-3
9.76000e-3	474.719	6.40869e-4
0.0107840	474.719	2.87628e-3
0.0118080	474.719	2.01416e-3
0.0128320	474.637	2.67029e-4
0.0138560	474.637	-8.31604e-4
0.0148800	474.637	-7.28607e-4
0.0159040	474.637	4.57764e-4
0.0169280	474.637	1.95694e-3
0.0179520	474.637	2.86484e-3
0.0189760	474.637	3.50571e-3
0.0200000	474.637	5.13840e-3
0.0210240	474.637	7.03430e-3
0.0220480	474.637	6.78253e-3
0.0230720	474.637	3.44467e-3
0.0240960	474.637	-3.89099e-4
0.0251200	474.637	-2.04086e-3
0.0261440	474.637	-3.05176e-4
0.0271680	474.637	2.84576e-3
0.0281920	474.637	5.29480e-3
0.0292160	474.637	5.57327e-3
0.0302400	474.637	4.42505e-3
0.0312640	474.637	2.69318e-3
0.0322880	474.637	2.31934e-3
0.0333120	474.637	4.35257e-3
0.0343360	474.637	6.52313e-3
0.0353600	474.379	7.12967e-3
0.0363840	474.379	6.34384e-3
0.0374080	474.379	5.06210e-3
0.0384320	474.379	3.88718e-3
0.0394560	474.379	3.49426e-3
0.0404800	474.379	4.50516e-3
0.0420160	474.379	6.96564e-3
0.0440640	474.379	5.80215e-3
0.0461120	474.379	0.0100212
0.0481600	474.379	0.0115852
0.0502080	474.379	1.51062e-3
0.0522560	474.379	5.53513e-3
0.0543040	474.379	0.0111694
0.0563520	474.336	6.35147e-3
0.0584000	474.336	5.61142e-3
0.0604480	474.336	0.0110741
0.0624960	474.336	9.05991e-3
0.0645440	474.336	5.64957e-3
0.0665920	474.336	7.19452e-3
0.0686400	474.336	9.42230e-3
0.0706880	474.336	8.51059e-3
0.0727360	474.336	0.0160675
0.0747840	474.336	0.0111885
0.0768320	474.336	9.07898e-4
0.0788800	474.336	0.0100403
0.0809280	474.336	0.0170822
0.0829760	474.059	0.0101128
0.0850240	474.059	0.0114174
0.0870720	474.059	0.0176964
0.0891200	474.059	0.0139580
0.0911680	474.059	0.0162468
0.0932160	474.059	0.0194969
0.0952640	473.738	0.0106773
0.0973120	473.738	0.0130730
0.0993600	473.738	0.0165520
0.101408	473.738	0.0139236
0.103456	473.738	0.0144081
0.105504	473.738	0.0199699
0.107552	473.738	0.0181541
0.109600	473.738	0.0120926
0.111648	473.738	0.0152702
0.113696	473.738	0.0191727
0.115744	473.738	0.0145454
0.117792	473.738	0.0135880
0.119840	473.477	0.0198135
0.121888	473.477	0.0240402
0.124960	473.477	0.0132675
0.129056	473.477	0.0189209
0.133152	473.477	0.0191956
0.137248	473.477	0.0183754
0.141344	473.477	0.0266304
0.145440	473.277	0.0174675
0.149536	473.277	0.0216217
0.153632	472.996	0.0255241
0.157728	472.996	0.0191879
0.161824	472.996	0.0236359
0.165920	472.996	0.0210800
0.170016	472.996	0.0243073
0.174112	472.996	0.0199242
0.178208	472.918	0.0242119
0.182304	472.918	0.0213814
0.186400	472.918	0.0256577
0.190496	472.918	0.0250397
0.194592	472.918	0.0259743
0.198688	472.918	0.0263939
0.202784	472.680	0.0303650
0.206880	472.680	0.0268021
0.210976	472.680	0.0283012
0.215072	472.418	0.0310745
0.219168	472.418	0.0249863
0.223264	472.418	0.0358315
0.227360	472.418	0.0240631
0.231456	472.418	0.0304260
0.235552	472.418	0.0329399
0.239648	472.238	0.0282059
0.243744	472.238	0.0332794
0.247840	472.238	0.0298347
0.251936	472.238	0.0309715
0.256032	472.238	0.0392151
0.260128	472.238	0.0270119
0.264224	472.059	0.0358047
0.268320	472.059	0.0362968
0.272416	472.059	0.0313492
0.276512	471.840	0.0356750
0.280608	471.840	0.0295258
