 ,Label,Area,X,Y,Slice
1,MASK_c1.avi:0.04 s,175000,696.7531,492.9223,1
2,MASK_c1.avi:0.08 s,175000,696.7531,492.9223,2
3,MASK_c1.avi:0.12 s,175000,696.7531,492.9223,3
4,MASK_c1.avi:0.16 s,175002,696.7435,492.9428,4
5,MASK_c1.avi:0.20 s,175002,696.7435,492.9428,5
6,MASK_c1.avi:0.24 s,175002,696.7435,492.9428,6
7,MASK_c1.avi:0.28 s,175002,696.7435,492.9428,7
8,MASK_c1.avi:0.32 s,174964,696.7185,492.8992,8
9,MASK_c1.avi:0.36 s,174964,696.7185,492.8992,9
10,MASK_c1.avi:0.40 s,174964,696.7185,492.8992,10
11,MASK_c1.avi:0.44 s,174964,696.7185,492.8992,11
12,MASK_c1.avi:0.48 s,174964,696.7185,492.8992,12
13,MASK_c1.avi:0.52 s,174931,696.6871,492.9238,13
14,MASK_c1.avi:0.56 s,174931,696.6871,492.9238,14
15,MASK_c1.avi:0.60 s,174931,696.6871,492.9238,15
16,MASK_c1.avi:0.64 s,174931,696.6871,492.9238,16
17,MASK_c1.avi:0.68 s,174940,696.6990,492.8877,17
18,MASK_c1.avi:0.72 s,174940,696.6990,492.8877,18
19,MASK_c1.avi:0.76 s,174940,696.6990,492.8877,19
20,MASK_c1.avi:0.80 s,174940,696.6990,492.8877,20
21,MASK_c1.avi:0.84 s,174976,696.6624,492.9316,21
22,MASK_c1.avi:0.88 s,174976,696.6624,492.9316,22
23,MASK_c1.avi:0.92 s,174976,696.6624,492.9316,23
24,MASK_c1.avi:0.96 s,174975,696.6623,492.9521,24
25,MASK_c1.avi:1.00 s,174975,696.6623,492.9521,25
26,MASK_c1.avi:1.04 s,174975,696.6623,492.9521,26
27,MASK_c1.avi:1.08 s,174975,696.6623,492.9521,27
28,MASK_c1.avi:1.12 s,174948,696.6719,492.8929,28
29,MASK_c1.avi:1.16 s,174948,696.6719,492.8929,29
30,MASK_c1.avi:1.20 s,174948,696.6719,492.8929,30
31,MASK_c1.avi:1.24 s,174948,696.6719,492.8929,31
32,MASK_c1.avi:1.28 s,174948,696.6719,492.8929,32
33,MASK_c1.avi:1.32 s,174961,696.6617,492.9733,33
34,MASK_c1.avi:1.36 s,174961,696.6617,492.9733,34
35,MASK_c1.avi:1.40 s,174961,696.6617,492.9733,35
36,MASK_c1.avi:1.44 s,174950,696.6828,492.9364,36
37,MASK_c1.avi:1.48 s,174950,696.6828,492.9364,37
38,MASK_c1.avi:1.52 s,174950,696.6828,492.9364,38
39,MASK_c1.avi:1.56 s,174950,696.6828,492.9364,39
40,MASK_c1.avi:1.60 s,174950,696.6828,492.9364,40
41,MASK_c1.avi:1.64 s,174967,696.7367,492.9314,41
42,MASK_c1.avi:1.68 s,174967,696.7367,492.9314,42
43,MASK_c1.avi:1.72 s,174967,696.7367,492.9314,43
44,MASK_c1.avi:1.76 s,174967,696.7367,492.9314,44
45,MASK_c1.avi:1.80 s,174934,696.7897,492.9258,45
46,MASK_c1.avi:1.84 s,174934,696.7897,492.9258,46
47,MASK_c1.avi:1.88 s,174934,696.7897,492.9258,47
48,MASK_c1.avi:1.92 s,174934,696.7897,492.9258,48
49,MASK_c1.avi:1.96 s,174937,696.7577,492.9801,49
50,MASK_c1.avi:2.00 s,174937,696.7577,492.9801,50
51,MASK_c1.avi:2.04 s,174937,696.7577,492.9801,51
52,MASK_c1.avi:2.08 s,174907,696.7729,492.9483,52
53,MASK_c1.avi:2.12 s,174907,696.7729,492.9483,53
54,MASK_c1.avi:2.16 s,174907,696.7729,492.9483,54
55,MASK_c1.avi:2.20 s,174907,696.7729,492.9483,55
56,MASK_c1.avi:2.24 s,174907,696.7729,492.9483,56
57,MASK_c1.avi:2.28 s,174945,696.7821,492.9592,57
58,MASK_c1.avi:2.32 s,174945,696.7821,492.9592,58
59,MASK_c1.avi:2.36 s,174945,696.7821,492.9592,59
60,MASK_c1.avi:2.40 s,174945,696.7821,492.9592,60
61,MASK_c1.avi:2.44 s,174960,696.7539,492.9755,61
62,MASK_c1.avi:2.48 s,174960,696.7539,492.9755,62
63,MASK_c1.avi:2.52 s,174960,696.7539,492.9755,63
64,MASK_c1.avi:2.56 s,174960,696.7539,492.9755,64
65,MASK_c1.avi:2.60 s,175040,696.7088,492.9447,65
66,MASK_c1.avi:2.64 s,175040,696.7088,492.9447,66
67,MASK_c1.avi:2.68 s,175040,696.7088,492.9447,67
68,MASK_c1.avi:2.72 s,175040,696.7088,492.9447,68
69,MASK_c1.avi:2.76 s,175040,696.7088,492.9447,69
70,MASK_c1.avi:2.80 s,174988,696.6988,492.9396,70
71,MASK_c1.avi:2.84 s,174988,696.6988,492.9396,71
72,MASK_c1.avi:2.88 s,175021,696.7626,492.9241,72
73,MASK_c1.avi:2.92 s,175021,696.7626,492.9241,73
74,MASK_c1.avi:2.96 s,175021,696.7626,492.9241,74
75,MASK_c1.avi:3.00 s,175021,696.7626,492.9241,75
76,MASK_c1.avi:3.04 s,175021,696.7626,492.9241,76
77,MASK_c1.avi:3.08 s,175071,696.7465,492.9323,77
78,MASK_c1.avi:3.12 s,175071,696.7465,492.9323,78
79,MASK_c1.avi:3.16 s,175071,696.7465,492.9323,79
80,MASK_c1.avi:3.20 s,175071,696.7465,492.9323,80
81,MASK_c1.avi:3.24 s,175008,696.7213,492.9316,81
82,MASK_c1.avi:3.28 s,175008,696.7213,492.9316,82
83,MASK_c1.avi:3.32 s,175008,696.7213,492.9316,83
84,MASK_c1.avi:3.36 s,175008,696.7016,492.8951,84
85,MASK_c1.avi:3.40 s,175008,696.7016,492.8951,85
86,MASK_c1.avi:3.44 s,175008,696.7016,492.8951,86
87,MASK_c1.avi:3.48 s,175008,696.7016,492.8951,87
88,MASK_c1.avi:3.52 s,175008,696.7016,492.8951,88
89,MASK_c1.avi:3.56 s,175033,696.7005,492.9436,89
90,MASK_c1.avi:3.60 s,175033,696.7005,492.9436,90
91,MASK_c1.avi:3.64 s,175033,696.7005,492.9436,91
92,MASK_c1.avi:3.68 s,175033,696.7005,492.9436,92
93,MASK_c1.avi:3.72 s,175017,696.6867,492.9728,93
94,MASK_c1.avi:3.76 s,175017,696.6867,492.9728,94
95,MASK_c1.avi:3.80 s,175017,696.6867,492.9728,95
96,MASK_c1.avi:3.84 s,175017,696.6867,492.9728,96
97,MASK_c1.avi:3.88 s,174974,696.7264,492.9473,97
98,MASK_c1.avi:3.92 s,174974,696.7264,492.9473,98
99,MASK_c1.avi:3.96 s,174974,696.7264,492.9473,99
100,MASK_c1.avi:4.00 s,174974,696.7264,492.9473,100
101,MASK_c1.avi:4.04 s,174931,696.6898,492.9256,101
102,MASK_c1.avi:4.08 s,174931,696.6898,492.9256,102
103,MASK_c1.avi:4.12 s,174931,696.6898,492.9256,103
104,MASK_c1.avi:4.16 s,175029,696.7827,492.9657,104
105,MASK_c1.avi:4.20 s,175029,696.7827,492.9657,105
106,MASK_c1.avi:4.24 s,175029,696.7827,492.9657,106
107,MASK_c1.avi:4.28 s,175029,696.7827,492.9657,107
108,MASK_c1.avi:4.32 s,175023,696.7769,492.9594,108
109,MASK_c1.avi:4.36 s,175023,696.7769,492.9594,109
110,MASK_c1.avi:4.40 s,175023,696.7769,492.9594,110
111,MASK_c1.avi:4.44 s,175023,696.7769,492.9594,111
112,MASK_c1.avi:4.48 s,174972,696.7818,492.9171,112
113,MASK_c1.avi:4.52 s,174972,696.7818,492.9171,113
114,MASK_c1.avi:4.56 s,174972,696.7818,492.9171,114
115,MASK_c1.avi:4.60 s,174972,696.7818,492.9171,115
116,MASK_c1.avi:4.64 s,174972,696.7818,492.9171,116
117,MASK_c1.avi:4.68 s,174968,696.7462,492.9010,117
118,MASK_c1.avi:4.72 s,174968,696.7462,492.9010,118
119,MASK_c1.avi:4.76 s,174968,696.7462,492.9010,119
120,MASK_c1.avi:4.80 s,174968,696.7462,492.9010,120
121,MASK_c1.avi:4.84 s,174988,696.7144,492.9303,121
122,MASK_c1.avi:4.88 s,174988,696.7144,492.9303,122
123,MASK_c1.avi:4.92 s,174988,696.7144,492.9303,123
124,MASK_c1.avi:4.96 s,175050,696.6937,492.8970,124
125,MASK_c1.avi:5.00 s,175050,696.6937,492.8970,125
126,MASK_c1.avi:5.04 s,175050,696.6937,492.8970,126
127,MASK_c1.avi:5.08 s,175050,696.6937,492.8970,127
128,MASK_c1.avi:5.12 s,175050,696.6937,492.8970,128
129,MASK_c1.avi:5.16 s,175018,696.6231,492.9133,129
130,MASK_c1.avi:5.20 s,175018,696.6231,492.9133,130
131,MASK_c1.avi:5.24 s,175018,696.6231,492.9133,131
132,MASK_c1.avi:5.28 s,175007,696.6837,492.8934,132
133,MASK_c1.avi:5.32 s,175007,696.6837,492.8934,133
134,MASK_c1.avi:5.36 s,175007,696.6837,492.8934,134
135,MASK_c1.avi:5.40 s,175007,696.6837,492.8934,135
136,MASK_c1.avi:5.44 s,175007,696.6837,492.8934,136
137,MASK_c1.avi:5.48 s,175035,696.7329,492.9426,137
138,MASK_c1.avi:5.52 s,175035,696.7329,492.9426,138
139,MASK_c1.avi:5.56 s,175035,696.7329,492.9426,139
140,MASK_c1.avi:5.60 s,175035,696.7329,492.9426,140
141,MASK_c1.avi:5.64 s,174969,696.6805,492.9103,141
142,MASK_c1.avi:5.68 s,174969,696.6805,492.9103,142
143,MASK_c1.avi:5.72 s,174969,696.6805,492.9103,143
144,MASK_c1.avi:5.76 s,174972,696.7388,492.9011,144
145,MASK_c1.avi:5.80 s,174972,696.7388,492.9011,145
146,MASK_c1.avi:5.84 s,174972,696.7388,492.9011,146
147,MASK_c1.avi:5.88 s,174972,696.7388,492.9011,147
148,MASK_c1.avi:5.92 s,174972,696.7388,492.9011,148
149,MASK_c1.avi:5.96 s,174916,696.8120,492.8450,149
150,MASK_c1.avi:6.00 s,174916,696.8120,492.8450,150
151,MASK_c1.avi:6.04 s,174916,696.8120,492.8450,151
152,MASK_c1.avi:6.08 s,174951,696.8079,492.8954,152
153,MASK_c1.avi:6.12 s,174951,696.8079,492.8954,153
154,MASK_c1.avi:6.16 s,174951,696.8079,492.8954,154
155,MASK_c1.avi:6.20 s,174951,696.8079,492.8954,155
156,MASK_c1.avi:6.24 s,174951,696.8079,492.8954,156
157,MASK_c1.avi:6.28 s,174946,696.7415,492.8973,157
158,MASK_c1.avi:6.32 s,174946,696.7415,492.8973,158
159,MASK_c1.avi:6.36 s,174946,696.7415,492.8973,159
160,MASK_c1.avi:6.40 s,174946,696.7415,492.8973,160
161,MASK_c1.avi:6.44 s,174922,696.7229,492.8927,161
162,MASK_c1.avi:6.48 s,174922,696.7229,492.8927,162
163,MASK_c1.avi:6.52 s,174922,696.7229,492.8927,163
164,MASK_c1.avi:6.56 s,174894,696.7290,492.9112,164
165,MASK_c1.avi:6.60 s,174894,696.7290,492.9112,165
166,MASK_c1.avi:6.64 s,174894,696.7290,492.9112,166
167,MASK_c1.avi:6.68 s,174894,696.7290,492.9112,167
168,MASK_c1.avi:6.72 s,174929,696.7468,492.9909,168
169,MASK_c1.avi:6.76 s,174929,696.7468,492.9909,169
170,MASK_c1.avi:6.80 s,174929,696.7468,492.9909,170
171,MASK_c1.avi:6.84 s,174929,696.7468,492.9909,171
172,MASK_c1.avi:6.88 s,174929,696.7468,492.9909,172
