 ,Label,Area,X,Y,Slice
1,MASK_c11.avi:0.04 s,138324,891.8659,499.5023,1
2,MASK_c11.avi:0.08 s,138324,891.8659,499.5023,2
3,MASK_c11.avi:0.12 s,138324,891.8659,499.5023,3
4,MASK_c11.avi:0.16 s,138324,891.8659,499.5023,4
5,MASK_c11.avi:0.20 s,138330,891.8069,499.4834,5
6,MASK_c11.avi:0.24 s,138330,891.8069,499.4834,6
7,MASK_c11.avi:0.28 s,138330,891.8069,499.4834,7
8,MASK_c11.avi:0.32 s,138330,891.8069,499.4834,8
9,MASK_c11.avi:0.36 s,138299,891.8694,499.4578,9
10,MASK_c11.avi:0.40 s,138299,891.8694,499.4578,10
11,MASK_c11.avi:0.44 s,138299,891.8694,499.4578,11
12,MASK_c11.avi:0.48 s,138299,891.8694,499.4578,12
13,MASK_c11.avi:0.52 s,138299,891.8694,499.4578,13
14,MASK_c11.avi:0.56 s,138308,891.8849,499.4845,14
15,MASK_c11.avi:0.60 s,138308,891.8849,499.4845,15
16,MASK_c11.avi:0.64 s,138308,891.8849,499.4845,16
17,MASK_c11.avi:0.68 s,138308,891.8849,499.4845,17
18,MASK_c11.avi:0.72 s,138303,891.8519,499.4740,18
19,MASK_c11.avi:0.76 s,138303,891.8519,499.4740,19
20,MASK_c11.avi:0.80 s,138303,891.8519,499.4740,20
21,MASK_c11.avi:0.84 s,138280,891.8971,499.4565,21
22,MASK_c11.avi:0.88 s,138280,891.8971,499.4565,22
23,MASK_c11.avi:0.92 s,138280,891.8971,499.4565,23
24,MASK_c11.avi:0.96 s,138280,891.8971,499.4565,24
25,MASK_c11.avi:1.00 s,138267,891.8710,499.4419,25
26,MASK_c11.avi:1.04 s,138267,891.8710,499.4419,26
27,MASK_c11.avi:1.08 s,138267,891.8710,499.4419,27
28,MASK_c11.avi:1.12 s,138267,891.8710,499.4419,28
29,MASK_c11.avi:1.16 s,138272,891.8750,499.4555,29
30,MASK_c11.avi:1.20 s,138272,891.8750,499.4555,30
31,MASK_c11.avi:1.24 s,138272,891.8750,499.4555,31
32,MASK_c11.avi:1.28 s,138272,891.8750,499.4555,32
33,MASK_c11.avi:1.32 s,138256,891.8276,499.4747,33
34,MASK_c11.avi:1.36 s,138256,891.8276,499.4747,34
35,MASK_c11.avi:1.40 s,138256,891.8276,499.4747,35
36,MASK_c11.avi:1.44 s,138256,891.8276,499.4747,36
37,MASK_c11.avi:1.48 s,138256,891.8276,499.4747,37
38,MASK_c11.avi:1.52 s,138275,891.8434,499.4852,38
39,MASK_c11.avi:1.56 s,138275,891.8434,499.4852,39
40,MASK_c11.avi:1.60 s,138275,891.8434,499.4852,40
41,MASK_c11.avi:1.64 s,138251,891.8067,499.4850,41
42,MASK_c11.avi:1.68 s,138251,891.8067,499.4850,42
43,MASK_c11.avi:1.72 s,138251,891.8067,499.4850,43
44,MASK_c11.avi:1.76 s,138251,891.8067,499.4850,44
45,MASK_c11.avi:1.80 s,138275,891.8205,499.4770,45
46,MASK_c11.avi:1.84 s,138275,891.8205,499.4770,46
47,MASK_c11.avi:1.88 s,138275,891.8205,499.4770,47
48,MASK_c11.avi:1.92 s,138275,891.8205,499.4770,48
49,MASK_c11.avi:1.96 s,138238,891.8278,499.4487,49
50,MASK_c11.avi:2.00 s,138238,891.8278,499.4487,50
51,MASK_c11.avi:2.04 s,138238,891.8278,499.4487,51
52,MASK_c11.avi:2.08 s,138238,891.8278,499.4487,52
53,MASK_c11.avi:2.12 s,138246,891.8662,499.4520,53
54,MASK_c11.avi:2.16 s,138246,891.8662,499.4520,54
55,MASK_c11.avi:2.20 s,138246,891.8662,499.4520,55
56,MASK_c11.avi:2.24 s,138246,891.8662,499.4520,56
57,MASK_c11.avi:2.28 s,138245,891.8458,499.4370,57
58,MASK_c11.avi:2.32 s,138245,891.8458,499.4370,58
59,MASK_c11.avi:2.36 s,138245,891.8458,499.4370,59
60,MASK_c11.avi:2.40 s,138245,891.8458,499.4370,60
61,MASK_c11.avi:2.44 s,138239,891.8514,499.4946,61
62,MASK_c11.avi:2.48 s,138239,891.8514,499.4946,62
63,MASK_c11.avi:2.52 s,138239,891.8514,499.4946,63
64,MASK_c11.avi:2.56 s,138239,891.8514,499.4946,64
65,MASK_c11.avi:2.60 s,138247,891.8671,499.4945,65
66,MASK_c11.avi:2.64 s,138247,891.8671,499.4945,66
67,MASK_c11.avi:2.68 s,138247,891.8671,499.4945,67
