 ,Label,Area,X,Y,Slice
1,MASK_c4.avi:0.04 s,147417,829.1746,456.1720,1
2,MASK_c4.avi:0.08 s,147417,829.1746,456.1720,2
3,MASK_c4.avi:0.12 s,147417,829.1746,456.1720,3
4,MASK_c4.avi:0.16 s,147418,829.1831,456.1341,4
5,MASK_c4.avi:0.20 s,147418,829.1831,456.1341,5
6,MASK_c4.avi:0.24 s,147418,829.1831,456.1341,6
7,MASK_c4.avi:0.28 s,147418,829.1831,456.1341,7
8,MASK_c4.avi:0.32 s,147446,829.1728,456.1809,8
9,MASK_c4.avi:0.36 s,147446,829.1728,456.1809,9
10,MASK_c4.avi:0.40 s,147446,829.1728,456.1809,10
11,MASK_c4.avi:0.44 s,147446,829.1728,456.1809,11
12,MASK_c4.avi:0.48 s,147441,829.1717,456.2167,12
13,MASK_c4.avi:0.52 s,147441,829.1717,456.2167,13
14,MASK_c4.avi:0.56 s,147441,829.1717,456.2167,14
15,MASK_c4.avi:0.60 s,147428,829.1647,456.1959,15
16,MASK_c4.avi:0.64 s,147428,829.1647,456.1959,16
17,MASK_c4.avi:0.68 s,147428,829.1647,456.1959,17
18,MASK_c4.avi:0.72 s,147428,829.1647,456.1959,18
19,MASK_c4.avi:0.76 s,147432,829.2152,456.1940,19
20,MASK_c4.avi:0.80 s,147432,829.2152,456.1940,20
21,MASK_c4.avi:0.84 s,147432,829.2152,456.1940,21
22,MASK_c4.avi:0.88 s,147432,829.2152,456.1940,22
23,MASK_c4.avi:0.92 s,147432,829.2152,456.1940,23
24,MASK_c4.avi:0.96 s,147421,829.1790,456.2462,24
25,MASK_c4.avi:1.00 s,147421,829.1790,456.2462,25
26,MASK_c4.avi:1.04 s,147421,829.1790,456.2462,26
27,MASK_c4.avi:1.08 s,147421,829.1790,456.2462,27
28,MASK_c4.avi:1.12 s,147436,829.1836,456.2463,28
29,MASK_c4.avi:1.16 s,147436,829.1836,456.2463,29
30,MASK_c4.avi:1.20 s,147436,829.1836,456.2463,30
31,MASK_c4.avi:1.24 s,147436,829.1836,456.2463,31
32,MASK_c4.avi:1.28 s,147425,829.1953,456.2378,32
33,MASK_c4.avi:1.32 s,147425,829.1953,456.2378,33
34,MASK_c4.avi:1.36 s,147425,829.1953,456.2378,34
35,MASK_c4.avi:1.40 s,147411,829.1978,456.2380,35
36,MASK_c4.avi:1.44 s,147411,829.1978,456.2380,36
37,MASK_c4.avi:1.48 s,147411,829.1978,456.2380,37
38,MASK_c4.avi:1.52 s,147411,829.1978,456.2380,38
39,MASK_c4.avi:1.56 s,147411,829.1978,456.2380,39
40,MASK_c4.avi:1.60 s,147405,829.2188,456.2027,40
41,MASK_c4.avi:1.64 s,147405,829.2188,456.2027,41
42,MASK_c4.avi:1.68 s,147405,829.2188,456.2027,42
43,MASK_c4.avi:1.72 s,147405,829.2188,456.2027,43
44,MASK_c4.avi:1.76 s,147432,829.1850,456.2040,44
45,MASK_c4.avi:1.80 s,147432,829.1850,456.2040,45
46,MASK_c4.avi:1.84 s,147432,829.1850,456.2040,46
47,MASK_c4.avi:1.88 s,147432,829.1850,456.2040,47
48,MASK_c4.avi:1.92 s,147439,829.2169,456.1902,48
49,MASK_c4.avi:1.96 s,147439,829.2169,456.1902,49
50,MASK_c4.avi:2.00 s,147439,829.2169,456.1902,50
51,MASK_c4.avi:2.04 s,147439,829.2169,456.1902,51
52,MASK_c4.avi:2.08 s,147455,829.2060,456.1691,52
53,MASK_c4.avi:2.12 s,147455,829.2060,456.1691,53
54,MASK_c4.avi:2.16 s,147455,829.2060,456.1691,54
55,MASK_c4.avi:2.20 s,147455,829.2060,456.1691,55
56,MASK_c4.avi:2.24 s,147455,829.2060,456.1691,56
57,MASK_c4.avi:2.28 s,147421,829.1822,456.1883,57
58,MASK_c4.avi:2.32 s,147421,829.1822,456.1883,58
59,MASK_c4.avi:2.36 s,147421,829.1822,456.1883,59
60,MASK_c4.avi:2.40 s,147465,829.2161,456.1867,60
61,MASK_c4.avi:2.44 s,147465,829.2161,456.1867,61
62,MASK_c4.avi:2.48 s,147465,829.2161,456.1867,62
63,MASK_c4.avi:2.52 s,147465,829.2161,456.1867,63
64,MASK_c4.avi:2.56 s,147485,829.2128,456.1598,64
65,MASK_c4.avi:2.60 s,147485,829.2128,456.1598,65
66,MASK_c4.avi:2.64 s,147485,829.2128,456.1598,66
67,MASK_c4.avi:2.68 s,147485,829.2128,456.1598,67
68,MASK_c4.avi:2.72 s,147485,829.2128,456.1598,68
69,MASK_c4.avi:2.76 s,147485,829.2128,456.1598,69
70,MASK_c4.avi:2.80 s,147486,829.2033,456.1903,70
71,MASK_c4.avi:2.84 s,147486,829.2033,456.1903,71
72,MASK_c4.avi:2.88 s,147486,829.2033,456.1903,72
73,MASK_c4.avi:2.92 s,147481,829.2308,456.2119,73
74,MASK_c4.avi:2.96 s,147481,829.2308,456.2119,74
75,MASK_c4.avi:3.00 s,147481,829.2308,456.2119,75
76,MASK_c4.avi:3.04 s,147442,829.2297,456.2122,76
77,MASK_c4.avi:3.08 s,147442,829.2297,456.2122,77
78,MASK_c4.avi:3.12 s,147442,829.2297,456.2122,78
79,MASK_c4.avi:3.16 s,147442,829.2297,456.2122,79
80,MASK_c4.avi:3.20 s,147429,829.2153,456.2382,80
81,MASK_c4.avi:3.24 s,147429,829.2153,456.2382,81
82,MASK_c4.avi:3.28 s,147429,829.2153,456.2382,82
83,MASK_c4.avi:3.32 s,147429,829.2153,456.2382,83
84,MASK_c4.avi:3.36 s,147447,829.2156,456.2592,84
85,MASK_c4.avi:3.40 s,147447,829.2156,456.2592,85
86,MASK_c4.avi:3.44 s,147447,829.2156,456.2592,86
87,MASK_c4.avi:3.48 s,147447,829.2156,456.2592,87
88,MASK_c4.avi:3.52 s,147464,829.2243,456.2296,88
89,MASK_c4.avi:3.56 s,147464,829.2243,456.2296,89
90,MASK_c4.avi:3.60 s,147464,829.2243,456.2296,90
91,MASK_c4.avi:3.64 s,147464,829.2243,456.2296,91
92,MASK_c4.avi:3.68 s,147464,829.2243,456.2296,92
93,MASK_c4.avi:3.72 s,147464,829.2243,456.2296,93
94,MASK_c4.avi:3.76 s,147471,829.1936,456.2102,94
95,MASK_c4.avi:3.80 s,147471,829.1936,456.2102,95
96,MASK_c4.avi:3.84 s,147471,829.1936,456.2102,96
97,MASK_c4.avi:3.88 s,147481,829.1777,456.2097,97
98,MASK_c4.avi:3.92 s,147481,829.1777,456.2097,98
99,MASK_c4.avi:3.96 s,147481,829.1777,456.2097,99
100,MASK_c4.avi:4.00 s,147478,829.1979,456.2261,100
101,MASK_c4.avi:4.04 s,147478,829.1979,456.2261,101
102,MASK_c4.avi:4.08 s,147478,829.1979,456.2261,102
103,MASK_c4.avi:4.12 s,147478,829.1979,456.2261,103
104,MASK_c4.avi:4.16 s,147470,829.2250,456.2171,104
105,MASK_c4.avi:4.20 s,147470,829.2250,456.2171,105
106,MASK_c4.avi:4.24 s,147470,829.2250,456.2171,106
107,MASK_c4.avi:4.28 s,147470,829.2250,456.2171,107
108,MASK_c4.avi:4.32 s,147470,829.2250,456.2171,108
109,MASK_c4.avi:4.36 s,147451,829.1858,456.2455,109
110,MASK_c4.avi:4.40 s,147451,829.1858,456.2455,110
111,MASK_c4.avi:4.44 s,147451,829.1858,456.2455,111
112,MASK_c4.avi:4.48 s,147451,829.1858,456.2455,112
113,MASK_c4.avi:4.52 s,147445,829.1669,456.2100,113
114,MASK_c4.avi:4.56 s,147445,829.1669,456.2100,114
115,MASK_c4.avi:4.60 s,147445,829.1669,456.2100,115
116,MASK_c4.avi:4.64 s,147445,829.1669,456.2100,116
117,MASK_c4.avi:4.68 s,147421,829.1662,456.2024,117
118,MASK_c4.avi:4.72 s,147421,829.1662,456.2024,118
119,MASK_c4.avi:4.76 s,147421,829.1662,456.2024,119
120,MASK_c4.avi:4.80 s,147435,829.1681,456.2094,120
121,MASK_c4.avi:4.84 s,147435,829.1681,456.2094,121
122,MASK_c4.avi:4.88 s,147435,829.1681,456.2094,122
123,MASK_c4.avi:4.92 s,147435,829.1681,456.2094,123
124,MASK_c4.avi:4.96 s,147462,829.1761,456.2290,124
125,MASK_c4.avi:5.00 s,147462,829.1761,456.2290,125
126,MASK_c4.avi:5.04 s,147462,829.1761,456.2290,126
127,MASK_c4.avi:5.08 s,147462,829.1761,456.2290,127
128,MASK_c4.avi:5.12 s,147425,829.2170,456.2125,128
129,MASK_c4.avi:5.16 s,147425,829.2170,456.2125,129
130,MASK_c4.avi:5.20 s,147425,829.2170,456.2125,130
131,MASK_c4.avi:5.24 s,147425,829.2170,456.2125,131
132,MASK_c4.avi:5.28 s,147460,829.2176,456.1874,132
133,MASK_c4.avi:5.32 s,147460,829.2176,456.1874,133
134,MASK_c4.avi:5.36 s,147460,829.2176,456.1874,134
135,MASK_c4.avi:5.40 s,147460,829.2176,456.1874,135
136,MASK_c4.avi:5.44 s,147427,829.1768,456.1813,136
137,MASK_c4.avi:5.48 s,147427,829.1768,456.1813,137
138,MASK_c4.avi:5.52 s,147427,829.1768,456.1813,138
139,MASK_c4.avi:5.56 s,147427,829.1768,456.1813,139
140,MASK_c4.avi:5.60 s,147438,829.1746,456.1887,140
141,MASK_c4.avi:5.64 s,147438,829.1746,456.1887,141
142,MASK_c4.avi:5.68 s,147438,829.1746,456.1887,142
143,MASK_c4.avi:5.72 s,147438,829.1746,456.1887,143
144,MASK_c4.avi:5.76 s,147426,829.1877,456.1919,144
145,MASK_c4.avi:5.80 s,147426,829.1877,456.1919,145
146,MASK_c4.avi:5.84 s,147426,829.1877,456.1919,146
147,MASK_c4.avi:5.88 s,147426,829.1877,456.1919,147
148,MASK_c4.avi:5.92 s,147426,829.1877,456.1919,148
149,MASK_c4.avi:5.96 s,147423,829.1741,456.1916,149
150,MASK_c4.avi:6.00 s,147423,829.1741,456.1916,150
151,MASK_c4.avi:6.04 s,147423,829.1741,456.1916,151
152,MASK_c4.avi:6.08 s,147423,829.1741,456.1916,152
153,MASK_c4.avi:6.12 s,147418,829.1690,456.1972,153
154,MASK_c4.avi:6.16 s,147418,829.1690,456.1972,154
155,MASK_c4.avi:6.20 s,147418,829.1690,456.1972,155
156,MASK_c4.avi:6.24 s,147418,829.1690,456.1972,156
157,MASK_c4.avi:6.28 s,147445,829.2003,456.2084,157
158,MASK_c4.avi:6.32 s,147445,829.2003,456.2084,158
159,MASK_c4.avi:6.36 s,147445,829.2003,456.2084,159
160,MASK_c4.avi:6.40 s,147419,829.2101,456.2044,160
161,MASK_c4.avi:6.44 s,147419,829.2101,456.2044,161
162,MASK_c4.avi:6.48 s,147419,829.2101,456.2044,162
163,MASK_c4.avi:6.52 s,147419,829.2101,456.2044,163
164,MASK_c4.avi:6.56 s,147433,829.1873,456.1994,164
165,MASK_c4.avi:6.60 s,147433,829.1873,456.1994,165
166,MASK_c4.avi:6.64 s,147433,829.1873,456.1994,166
167,MASK_c4.avi:6.68 s,147433,829.1873,456.1994,167
168,MASK_c4.avi:6.72 s,147458,829.1660,456.2034,168
169,MASK_c4.avi:6.76 s,147458,829.1660,456.2034,169
170,MASK_c4.avi:6.80 s,147458,829.1660,456.2034,170
171,MASK_c4.avi:6.84 s,147458,829.1660,456.2034,171
172,MASK_c4.avi:6.88 s,147457,829.1951,456.2130,172
173,MASK_c4.avi:6.92 s,147457,829.1951,456.2130,173
174,MASK_c4.avi:6.96 s,147457,829.1951,456.2130,174
175,MASK_c4.avi:7.00 s,147457,829.1951,456.2130,175
176,MASK_c4.avi:7.04 s,147457,829.1951,456.2130,176
177,MASK_c4.avi:7.08 s,147445,829.1943,456.2405,177
178,MASK_c4.avi:7.12 s,147445,829.1943,456.2405,178
179,MASK_c4.avi:7.16 s,147445,829.1943,456.2405,179
180,MASK_c4.avi:7.20 s,147469,829.1682,456.2443,180
181,MASK_c4.avi:7.24 s,147469,829.1682,456.2443,181
182,MASK_c4.avi:7.28 s,147469,829.1682,456.2443,182
183,MASK_c4.avi:7.32 s,147469,829.1682,456.2443,183
184,MASK_c4.avi:7.36 s,147466,829.1807,456.2477,184
185,MASK_c4.avi:7.40 s,147466,829.1807,456.2477,185
186,MASK_c4.avi:7.44 s,147466,829.1807,456.2477,186
187,MASK_c4.avi:7.48 s,147466,829.1807,456.2477,187
188,MASK_c4.avi:7.52 s,147462,829.1804,456.2565,188
189,MASK_c4.avi:7.56 s,147462,829.1804,456.2565,189
190,MASK_c4.avi:7.60 s,147462,829.1804,456.2565,190
191,MASK_c4.avi:7.64 s,147462,829.1804,456.2565,191
192,MASK_c4.avi:7.68 s,147426,829.1947,456.2540,192
193,MASK_c4.avi:7.72 s,147426,829.1947,456.2540,193
194,MASK_c4.avi:7.76 s,147426,829.1947,456.2540,194
195,MASK_c4.avi:7.80 s,147426,829.1947,456.2540,195
196,MASK_c4.avi:7.84 s,147426,829.1947,456.2540,196
197,MASK_c4.avi:7.88 s,147468,829.2248,456.2341,197
198,MASK_c4.avi:7.92 s,147468,829.2248,456.2341,198
199,MASK_c4.avi:7.96 s,147468,829.2248,456.2341,199
