Time	Gap	Axial force
s	µm	N
0.00000	849.754	-2.85721e-3
5.44000e-4	849.754	4.61578e-4
1.56800e-3	849.754	1.32370e-3
2.59200e-3	849.754	-3.81470e-6
3.61600e-3	849.754	-2.16293e-3
4.64000e-3	849.754	-3.19672e-3
5.66400e-3	849.754	-2.16675e-3
6.68800e-3	849.754	3.39508e-4
7.71200e-3	849.754	2.68173e-3
8.73600e-3	849.754	3.07465e-3
9.76000e-3	849.754	1.46103e-3
0.0107840	849.516	-1.02997e-3
0.0118080	849.516	-2.95639e-3
0.0128320	849.516	-2.38037e-3
0.0138560	849.516	-7.47681e-4
0.0148800	849.516	5.11169e-4
0.0159040	849.516	8.69751e-4
0.0169280	849.516	2.47955e-4
0.0179520	849.516	-1.10245e-3
0.0189760	849.516	-1.96075e-3
0.0200000	849.516	-2.36511e-4
0.0210240	849.516	3.91769e-3
0.0220480	849.516	6.29425e-3
0.0230720	849.516	3.90244e-3
0.0240960	849.516	-2.31934e-3
0.0251200	849.516	-7.49207e-3
0.0261440	849.516	-7.67136e-3
0.0271680	849.516	-3.28827e-3
0.0281920	849.516	1.84631e-3
0.0292160	849.516	5.05066e-3
0.0302400	849.516	4.57764e-3
0.0312640	849.516	1.83487e-3
0.0322880	849.516	-1.42288e-3
0.0333120	849.516	-2.17819e-3
0.0343360	849.473	3.01361e-4
0.0353600	849.473	3.24249e-3
0.0363840	849.473	4.34494e-3
0.0374080	849.473	3.62015e-3
0.0384320	849.473	3.35693e-3
0.0394560	849.473	5.39398e-3
0.0404800	849.473	8.15582e-3
0.0420160	849.473	5.27954e-3
0.0440640	849.473	-2.58255e-3
0.0461120	849.473	2.89917e-4
0.0481600	849.473	4.69971e-3
0.0502080	849.473	1.57166e-3
0.0522560	849.473	-4.57764e-4
0.0543040	849.473	3.15475e-3
0.0563520	849.215	1.75858e-3
0.0584000	849.215	3.96729e-4
0.0604480	849.215	1.89972e-3
0.0624960	849.215	2.61688e-3
0.0645440	849.215	1.22070e-3
0.0665920	848.934	4.92096e-4
0.0686400	848.934	5.42831e-3
0.0706880	848.934	6.00433e-3
0.0727360	848.934	-5.82504e-3
0.0747840	848.934	-3.12805e-3
0.0768320	848.934	3.78418e-3
0.0788800	848.934	5.34058e-4
0.0809280	848.934	-2.47574e-3
0.0829760	848.934	2.99835e-3
0.0850240	848.934	5.19180e-3
0.0870720	848.934	6.86646e-4
0.0891200	848.934	-4.53949e-4
0.0911680	848.934	3.69644e-3
0.0932160	848.715	4.05502e-3
0.0952640	848.715	5.41687e-4
0.0973120	848.715	6.94656e-3
0.0993600	848.715	0.0146217
0.101408	848.715	9.15527e-4
0.103456	848.715	-7.30515e-3
0.105504	848.715	2.57492e-3
0.107552	848.715	6.00433e-3
0.109600	848.715	-3.54767e-4
0.111648	848.715	1.53732e-3
0.113696	848.715	5.90134e-3
0.115744	848.715	2.54059e-3
0.117792	848.656	4.20380e-3
0.119840	848.656	0.0110359
0.121888	848.656	1.76620e-3
0.124960	848.656	7.47681e-4
0.129056	848.336	-2.61307e-3
0.133152	848.336	6.28662e-3
0.137248	848.336	2.05994e-4
0.141344	848.336	4.80652e-3
0.145440	848.336	5.53131e-4
0.149536	848.336	7.12967e-3
0.153632	848.055	5.76019e-4
0.157728	848.055	6.33621e-3
0.161824	848.055	2.28882e-4
0.165920	848.055	6.27899e-3
0.170016	848.055	3.91006e-3
0.174112	848.055	6.19125e-3
0.178208	847.836	1.37711e-3
0.182304	847.836	-1.60217e-4
0.186400	847.836	6.03104e-3
0.190496	847.574	8.88824e-4
0.194592	847.574	5.01251e-3
0.198688	847.574	3.28064e-3
0.202784	847.574	6.14548e-3
0.206880	847.574	-8.23975e-4
0.210976	847.574	5.88226e-3
0.215072	847.516	2.60544e-3
0.219168	847.516	7.38144e-3
0.223264	847.516	4.56238e-3
0.227360	847.516	5.44739e-3
0.231456	847.297	4.87137e-3
0.235552	847.297	0.0103874
0.239648	847.297	-2.59399e-3
0.243744	847.297	5.57709e-3
0.247840	847.297	4.38690e-3
0.251936	847.297	3.65067e-3
0.256032	847.055	9.44901e-3
0.260128	847.055	-1.80817e-3
0.264224	847.055	7.05338e-3
0.268320	847.055	1.49155e-3
0.272416	846.914	7.43484e-3
0.276512	846.914	2.53296e-3
0.280608	846.914	6.29807e-3
0.284704	846.914	4.67682e-3
0.290848	846.914	2.63977e-3
0.299040	846.637	2.92206e-3
0.307232	846.434	3.04794e-3
0.315424	846.434	4.27246e-3
0.323616	846.434	-5.34058e-5
0.331808	846.434	2.72369e-3
0.340000	846.395	0.0114861
0.348192	846.051	5.48553e-3
0.356384	846.051	7.51877e-3
0.364576	846.051	5.06210e-3
0.372768	845.773	9.86481e-3
0.380960	845.773	9.42612e-3
0.389152	845.711	7.99942e-3
0.397344	845.711	7.44247e-3
0.405536	845.551	0.0155602
0.413728	845.555	8.91495e-3
0.421920	845.191	6.08826e-3
0.430112	845.191	3.62015e-3
0.438304	844.973	3.68118e-3
0.446496	844.973	3.30734e-3
0.454688	844.973	7.45392e-3
0.462880	844.973	6.49261e-3
0.471072	844.973	3.53241e-3
0.479264	844.914	3.21198e-3
0.487456	844.691	4.52423e-3
0.495648	844.691	3.25394e-3
0.503840	844.414	6.83975e-3
0.512032	844.418	5.49698e-3
0.520224	844.297	8.41522e-3
0.528416	844.297	3.16620e-4
0.536608	844.297	2.24686e-3
0.544800	844.117	0.0126305
0.552992	844.117	9.07898e-3
0.561184	844.117	6.35147e-3
0.569376	843.859	7.67517e-3
0.577568	843.859	0.0120544
0.585760	843.699	9.35745e-3
0.593952	843.699	6.61469e-3
0.602144	843.480	7.48444e-3
0.610336	843.480	0.0157890
0.622624	843.141	5.47409e-3
0.639008	843.141	0.0104980
0.655392	842.859	7.40051e-3
0.671776	842.859	0.0121651
0.688160	842.777	4.14658e-3
0.704544	842.477	8.73566e-3
0.720928	842.277	5.58472e-3
0.737312	842.117	2.09808e-3
0.753696	841.855	8.29315e-3
0.770080	841.855	1.71661e-3
0.786464	841.695	7.44247e-3
0.802848	841.477	5.69916e-3
0.819232	841.277	0.0148964
0.835616	841.016	0.0101547
0.852000	841.016	0.0111008
0.868384	840.895	9.37271e-3
0.884768	840.715	9.20105e-3
0.901152	840.496	0.0102463
0.917536	840.336	7.65991e-3
0.933920	840.336	0.0107384
