 ,Label,Area,X,Y,Slice
1,MASK_c1.avi:0.04 s,137751,891.2664,496.8611,1
2,MASK_c1.avi:0.08 s,137751,891.2664,496.8611,2
3,MASK_c1.avi:0.12 s,137751,891.2664,496.8611,3
4,MASK_c1.avi:0.16 s,137751,891.2664,496.8611,4
5,MASK_c1.avi:0.20 s,137726,891.2903,496.8607,5
6,MASK_c1.avi:0.24 s,137726,891.2903,496.8607,6
7,MASK_c1.avi:0.28 s,137726,891.2903,496.8607,7
8,MASK_c1.avi:0.32 s,137726,891.2903,496.8607,8
9,MASK_c1.avi:0.36 s,137718,891.3147,496.8236,9
10,MASK_c1.avi:0.40 s,137718,891.3147,496.8236,10
11,MASK_c1.avi:0.44 s,137718,891.3147,496.8236,11
12,MASK_c1.avi:0.48 s,137718,891.3147,496.8236,12
13,MASK_c1.avi:0.52 s,137715,891.3673,496.8490,13
14,MASK_c1.avi:0.56 s,137715,891.3673,496.8490,14
15,MASK_c1.avi:0.60 s,137715,891.3673,496.8490,15
16,MASK_c1.avi:0.64 s,137715,891.3673,496.8490,16
17,MASK_c1.avi:0.68 s,137752,891.3774,496.8644,17
18,MASK_c1.avi:0.72 s,137752,891.3774,496.8644,18
19,MASK_c1.avi:0.76 s,137752,891.3774,496.8644,19
20,MASK_c1.avi:0.80 s,137752,891.3774,496.8644,20
21,MASK_c1.avi:0.84 s,137722,891.4694,496.8761,21
22,MASK_c1.avi:0.88 s,137722,891.4694,496.8761,22
23,MASK_c1.avi:0.92 s,137722,891.4694,496.8761,23
24,MASK_c1.avi:0.96 s,137722,891.4694,496.8761,24
25,MASK_c1.avi:1.00 s,137760,891.4534,496.8491,25
26,MASK_c1.avi:1.04 s,137760,891.4534,496.8491,26
27,MASK_c1.avi:1.08 s,137760,891.4534,496.8491,27
28,MASK_c1.avi:1.12 s,137760,891.4534,496.8491,28
29,MASK_c1.avi:1.16 s,137799,891.3388,496.8580,29
30,MASK_c1.avi:1.20 s,137799,891.3388,496.8580,30
31,MASK_c1.avi:1.24 s,137799,891.3388,496.8580,31
32,MASK_c1.avi:1.28 s,137799,891.3388,496.8580,32
33,MASK_c1.avi:1.32 s,137784,891.3459,496.8391,33
34,MASK_c1.avi:1.36 s,137784,891.3459,496.8391,34
35,MASK_c1.avi:1.40 s,137784,891.3459,496.8391,35
36,MASK_c1.avi:1.44 s,137784,891.3459,496.8391,36
37,MASK_c1.avi:1.48 s,137772,891.3626,496.8147,37
38,MASK_c1.avi:1.52 s,137772,891.3626,496.8147,38
39,MASK_c1.avi:1.56 s,137772,891.3626,496.8147,39
40,MASK_c1.avi:1.60 s,137772,891.3626,496.8147,40
41,MASK_c1.avi:1.64 s,137772,891.3626,496.8147,41
42,MASK_c1.avi:1.68 s,137758,891.3512,496.8153,42
43,MASK_c1.avi:1.72 s,137758,891.3512,496.8153,43
44,MASK_c1.avi:1.76 s,137758,891.3512,496.8153,44
45,MASK_c1.avi:1.80 s,137758,891.3512,496.8153,45
46,MASK_c1.avi:1.84 s,137757,891.3448,496.8525,46
47,MASK_c1.avi:1.88 s,137757,891.3448,496.8525,47
48,MASK_c1.avi:1.92 s,137757,891.3448,496.8525,48
49,MASK_c1.avi:1.96 s,137698,891.3844,496.8270,49
50,MASK_c1.avi:2.00 s,137698,891.3844,496.8270,50
51,MASK_c1.avi:2.04 s,137698,891.3844,496.8270,51
52,MASK_c1.avi:2.08 s,137698,891.3844,496.8270,52
53,MASK_c1.avi:2.12 s,137756,891.3783,496.8059,53
54,MASK_c1.avi:2.16 s,137756,891.3783,496.8059,54
55,MASK_c1.avi:2.20 s,137756,891.3783,496.8059,55
56,MASK_c1.avi:2.24 s,137756,891.3783,496.8059,56
57,MASK_c1.avi:2.28 s,137775,891.3530,496.8287,57
58,MASK_c1.avi:2.32 s,137775,891.3530,496.8287,58
59,MASK_c1.avi:2.36 s,137775,891.3530,496.8287,59
60,MASK_c1.avi:2.40 s,137775,891.3530,496.8287,60
61,MASK_c1.avi:2.44 s,137775,891.3530,496.8287,61
62,MASK_c1.avi:2.48 s,137796,891.3608,496.8700,62
63,MASK_c1.avi:2.52 s,137796,891.3608,496.8700,63
64,MASK_c1.avi:2.56 s,137796,891.3608,496.8700,64
65,MASK_c1.avi:2.60 s,137796,891.3608,496.8700,65
66,MASK_c1.avi:2.64 s,137760,891.3581,496.8290,66
67,MASK_c1.avi:2.68 s,137760,891.3581,496.8290,67
68,MASK_c1.avi:2.72 s,137760,891.3581,496.8290,68
69,MASK_c1.avi:2.76 s,137775,891.3489,496.9110,69
70,MASK_c1.avi:2.80 s,137775,891.3489,496.9110,70
71,MASK_c1.avi:2.84 s,137775,891.3489,496.9110,71
72,MASK_c1.avi:2.88 s,137775,891.3489,496.9110,72
73,MASK_c1.avi:2.92 s,137765,891.3193,496.9001,73
74,MASK_c1.avi:2.96 s,137765,891.3193,496.9001,74
75,MASK_c1.avi:3.00 s,137765,891.3193,496.9001,75
76,MASK_c1.avi:3.04 s,137765,891.3193,496.9001,76
77,MASK_c1.avi:3.08 s,137791,891.2896,496.9067,77
78,MASK_c1.avi:3.12 s,137791,891.2896,496.9067,78
79,MASK_c1.avi:3.16 s,137791,891.2896,496.9067,79
80,MASK_c1.avi:3.20 s,137791,891.2896,496.9067,80
81,MASK_c1.avi:3.24 s,137737,891.3274,496.8613,81
82,MASK_c1.avi:3.28 s,137737,891.3274,496.8613,82
83,MASK_c1.avi:3.32 s,137737,891.3274,496.8613,83
84,MASK_c1.avi:3.36 s,137737,891.3274,496.8613,84
85,MASK_c1.avi:3.40 s,137737,891.3274,496.8613,85
86,MASK_c1.avi:3.44 s,137728,891.3183,496.9009,86
87,MASK_c1.avi:3.48 s,137728,891.3183,496.9009,87
88,MASK_c1.avi:3.52 s,137728,891.3183,496.9009,88
89,MASK_c1.avi:3.56 s,137759,891.2558,496.9018,89
90,MASK_c1.avi:3.60 s,137759,891.2558,496.9018,90
91,MASK_c1.avi:3.64 s,137759,891.2558,496.9018,91
92,MASK_c1.avi:3.68 s,137759,891.2558,496.9018,92
93,MASK_c1.avi:3.72 s,137774,891.2589,496.9101,93
94,MASK_c1.avi:3.76 s,137774,891.2589,496.9101,94
95,MASK_c1.avi:3.80 s,137774,891.2589,496.9101,95
96,MASK_c1.avi:3.84 s,137774,891.2589,496.9101,96
97,MASK_c1.avi:3.88 s,137774,891.2589,496.9101,97
98,MASK_c1.avi:3.92 s,137732,891.2909,496.8524,98
99,MASK_c1.avi:3.96 s,137732,891.2909,496.8524,99
100,MASK_c1.avi:4.00 s,137732,891.2909,496.8524,100
101,MASK_c1.avi:4.04 s,137732,891.2909,496.8524,101
102,MASK_c1.avi:4.08 s,137762,891.2488,496.8820,102
103,MASK_c1.avi:4.12 s,137762,891.2488,496.8820,103
104,MASK_c1.avi:4.16 s,137762,891.2488,496.8820,104
105,MASK_c1.avi:4.20 s,137762,891.2488,496.8820,105
106,MASK_c1.avi:4.24 s,137743,891.2619,496.8463,106
107,MASK_c1.avi:4.28 s,137743,891.2619,496.8463,107
108,MASK_c1.avi:4.32 s,137743,891.2619,496.8463,108
109,MASK_c1.avi:4.36 s,137719,891.3183,496.8401,109
110,MASK_c1.avi:4.40 s,137719,891.3183,496.8401,110
111,MASK_c1.avi:4.44 s,137719,891.3183,496.8401,111
112,MASK_c1.avi:4.48 s,137719,891.3183,496.8401,112
113,MASK_c1.avi:4.52 s,137719,891.3183,496.8401,113
114,MASK_c1.avi:4.56 s,137719,891.3183,496.8401,114
115,MASK_c1.avi:4.60 s,137758,891.3244,496.8243,115
116,MASK_c1.avi:4.64 s,137758,891.3244,496.8243,116
117,MASK_c1.avi:4.68 s,137758,891.3244,496.8243,117
118,MASK_c1.avi:4.72 s,137806,891.3247,496.8134,118
119,MASK_c1.avi:4.76 s,137806,891.3247,496.8134,119
120,MASK_c1.avi:4.80 s,137806,891.3247,496.8134,120
121,MASK_c1.avi:4.84 s,137806,891.3247,496.8134,121
122,MASK_c1.avi:4.88 s,137750,891.2570,496.8312,122
123,MASK_c1.avi:4.92 s,137750,891.2570,496.8312,123
124,MASK_c1.avi:4.96 s,137750,891.2570,496.8312,124
125,MASK_c1.avi:5.00 s,137750,891.2570,496.8312,125
126,MASK_c1.avi:5.04 s,137783,891.2451,496.8388,126
127,MASK_c1.avi:5.08 s,137783,891.2451,496.8388,127
128,MASK_c1.avi:5.12 s,137783,891.2451,496.8388,128
129,MASK_c1.avi:5.16 s,137730,891.2722,496.8196,129
130,MASK_c1.avi:5.20 s,137730,891.2722,496.8196,130
131,MASK_c1.avi:5.24 s,137730,891.2722,496.8196,131
132,MASK_c1.avi:5.28 s,137730,891.2722,496.8196,132
133,MASK_c1.avi:5.32 s,137742,891.2811,496.8502,133
134,MASK_c1.avi:5.36 s,137742,891.2811,496.8502,134
135,MASK_c1.avi:5.40 s,137742,891.2811,496.8502,135
136,MASK_c1.avi:5.44 s,137742,891.2811,496.8502,136
137,MASK_c1.avi:5.48 s,137730,891.3072,496.8645,137
138,MASK_c1.avi:5.52 s,137730,891.3072,496.8645,138
139,MASK_c1.avi:5.56 s,137730,891.3072,496.8645,139
140,MASK_c1.avi:5.60 s,137730,891.3072,496.8645,140
141,MASK_c1.avi:5.64 s,137799,891.3242,496.8424,141
142,MASK_c1.avi:5.68 s,137799,891.3242,496.8424,142
143,MASK_c1.avi:5.72 s,137799,891.3242,496.8424,143
144,MASK_c1.avi:5.76 s,137799,891.3242,496.8424,144
145,MASK_c1.avi:5.80 s,137795,891.3161,496.8410,145
146,MASK_c1.avi:5.84 s,137795,891.3161,496.8410,146
147,MASK_c1.avi:5.88 s,137795,891.3161,496.8410,147
148,MASK_c1.avi:5.92 s,137795,891.3161,496.8410,148
149,MASK_c1.avi:5.96 s,137795,891.3161,496.8410,149
150,MASK_c1.avi:6.00 s,137781,891.3184,496.8480,150
151,MASK_c1.avi:6.04 s,137781,891.3184,496.8480,151
152,MASK_c1.avi:6.08 s,137781,891.3184,496.8480,152
153,MASK_c1.avi:6.12 s,137824,891.2907,496.8493,153
154,MASK_c1.avi:6.16 s,137824,891.2907,496.8493,154
155,MASK_c1.avi:6.20 s,137824,891.2907,496.8493,155
156,MASK_c1.avi:6.24 s,137824,891.2907,496.8493,156
157,MASK_c1.avi:6.28 s,137809,891.2849,496.8531,157
158,MASK_c1.avi:6.32 s,137809,891.2849,496.8531,158
159,MASK_c1.avi:6.36 s,137809,891.2849,496.8531,159
160,MASK_c1.avi:6.40 s,137809,891.2849,496.8531,160
161,MASK_c1.avi:6.44 s,137830,891.2707,496.9044,161
162,MASK_c1.avi:6.48 s,137830,891.2707,496.9044,162
163,MASK_c1.avi:6.52 s,137830,891.2707,496.9044,163
164,MASK_c1.avi:6.56 s,137830,891.2707,496.9044,164
165,MASK_c1.avi:6.60 s,137830,891.2707,496.9044,165
166,MASK_c1.avi:6.64 s,137766,891.2599,496.9025,166
167,MASK_c1.avi:6.68 s,137766,891.2599,496.9025,167
168,MASK_c1.avi:6.72 s,137766,891.2599,496.9025,168
169,MASK_c1.avi:6.76 s,137761,891.2996,496.8887,169
170,MASK_c1.avi:6.80 s,137761,891.2996,496.8887,170
171,MASK_c1.avi:6.84 s,137761,891.2996,496.8887,171
172,MASK_c1.avi:6.88 s,137761,891.2996,496.8887,172
173,MASK_c1.avi:6.92 s,137786,891.2983,496.9391,173
174,MASK_c1.avi:6.96 s,137786,891.2983,496.9391,174
175,MASK_c1.avi:7.00 s,137786,891.2983,496.9391,175
176,MASK_c1.avi:7.04 s,137786,891.2983,496.9391,176
177,MASK_c1.avi:7.08 s,137751,891.2729,496.9226,177
178,MASK_c1.avi:7.12 s,137751,891.2729,496.9226,178
179,MASK_c1.avi:7.16 s,137751,891.2729,496.9226,179
180,MASK_c1.avi:7.20 s,137751,891.2729,496.9226,180
181,MASK_c1.avi:7.24 s,137782,891.2929,496.8876,181
182,MASK_c1.avi:7.28 s,137782,891.2929,496.8876,182
183,MASK_c1.avi:7.32 s,137782,891.2929,496.8876,183
184,MASK_c1.avi:7.36 s,137782,891.2929,496.8876,184
185,MASK_c1.avi:7.40 s,137782,891.2929,496.8876,185
