Time	Gap	Axial force
s	µm	N
0.00000	1079.61	3.05176e-5
5.44000e-4	1079.61	6.52313e-4
1.56800e-3	1079.61	8.39233e-4
2.59200e-3	1079.61	5.95093e-4
3.61600e-3	1079.61	3.58582e-4
4.64000e-3	1079.61	2.47955e-4
5.66400e-3	1079.61	3.58582e-4
6.68800e-3	1079.61	5.79834e-4
7.71200e-3	1079.61	5.98907e-4
8.73600e-3	1079.61	4.88281e-4
9.76000e-3	1079.61	6.25610e-4
0.0107840	1079.61	9.61304e-4
0.0118080	1079.61	5.41687e-4
0.0128320	1079.61	1.86920e-4
0.0138560	1079.61	6.40869e-4
0.0148800	1079.61	1.59836e-3
0.0159040	1079.61	2.22397e-3
0.0169280	1079.61	1.76239e-3
0.0179520	1079.61	1.02997e-4
0.0189760	1079.61	-1.49918e-3
0.0200000	1079.59	-1.84631e-3
0.0210240	1079.59	-5.72205e-4
0.0220480	1079.59	1.02615e-3
0.0230720	1079.59	1.68610e-3
0.0240960	1079.59	9.72748e-4
0.0251200	1079.59	-2.17438e-4
0.0261440	1079.59	-1.04141e-3
0.0271680	1079.59	-6.52313e-4
0.0281920	1079.59	7.01904e-4
0.0292160	1079.59	1.81580e-3
0.0302400	1079.59	1.82724e-3
0.0312640	1079.59	6.52313e-4
0.0322880	1079.59	-6.63757e-4
0.0333120	1079.59	-3.05176e-4
0.0343360	1079.59	1.06430e-3
0.0353600	1079.59	2.49100e-3
0.0363840	1079.59	4.27246e-3
0.0374080	1079.59	7.18689e-3
0.0384320	1079.59	0.0107956
0.0394560	1079.54	0.0111351
0.0404800	1079.54	6.62231e-3
0.0420160	1079.54	-6.58798e-3
0.0440640	1079.54	-1.52206e-3
0.0461120	1079.54	6.80161e-3
0.0481600	1079.54	2.71988e-3
0.0502080	1079.54	5.72205e-5
0.0522560	1079.54	6.79016e-3
0.0543040	1079.54	9.31931e-3
0.0563520	1079.54	-2.64359e-3
0.0584000	1079.54	-2.47955e-3
0.0604480	1079.54	7.21359e-3
0.0624960	1079.54	4.44412e-3
0.0645440	1079.54	-2.05612e-3
0.0665920	1079.25	2.39944e-3
0.0686400	1079.25	6.01196e-3
0.0706880	1079.25	1.28555e-3
0.0727360	1079.25	-4.84467e-4
0.0747840	1079.25	3.96729e-3
0.0768320	1079.25	7.48062e-3
0.0788800	1079.25	0.0102425
0.0809280	1079.25	3.84521e-3
0.0829760	1079.25	-2.71606e-3
0.0850240	1079.25	3.45230e-3
0.0870720	1079.25	7.04575e-3
0.0891200	1079.25	1.67084e-3
0.0911680	1079.25	3.37601e-3
0.0932160	1078.98	8.62122e-3
0.0952640	1078.98	8.83484e-3
0.0973120	1078.98	5.52750e-3
0.0993600	1078.98	8.58307e-4
0.101408	1078.98	5.21851e-3
0.103456	1078.98	7.53021e-3
0.105504	1078.73	2.30026e-3
0.107552	1078.73	2.11716e-3
0.109600	1078.73	7.17545e-3
0.111648	1078.73	5.12695e-3
0.113696	1078.73	1.91879e-3
0.115744	1078.73	3.60870e-3
0.117792	1078.73	7.87735e-3
0.119840	1078.73	5.77927e-3
0.121888	1078.73	8.20541e-3
0.124960	1078.73	7.62939e-6
0.129056	1078.48	7.34711e-3
0.133152	1078.48	3.15094e-3
0.137248	1078.48	7.40051e-3
0.141344	1078.48	6.33621e-3
0.145440	1078.25	3.60870e-3
0.149536	1078.25	0.0127831
0.153632	1078.25	9.80377e-4
0.157728	1078.25	8.02994e-3
0.161824	1078.25	9.19724e-3
0.165920	1078.12	5.03540e-3
0.170016	1078.12	9.32312e-3
0.174112	1077.82	3.35693e-3
0.178208	1077.82	5.67627e-3
0.182304	1077.82	9.65881e-3
0.186400	1077.82	4.12369e-3
0.190496	1077.82	7.66754e-3
0.194592	1077.82	5.60760e-3
0.198688	1077.82	0.0131645
0.202784	1077.82	3.06320e-3
0.206880	1077.61	7.43484e-3
0.210976	1077.61	0.0100250
0.215072	1077.61	5.33295e-3
0.219168	1077.61	7.40814e-3
0.223264	1077.39	5.43594e-3
0.227360	1077.39	0.0118713
0.231456	1077.39	2.84195e-3
0.235552	1077.39	0.0101242
0.239648	1077.39	4.28391e-3
0.243744	1077.23	8.91495e-3
0.247840	1077.23	8.50677e-3
0.251936	1077.23	7.64465e-3
0.256032	1077.23	5.71060e-3
0.260128	1076.86	0.0128403
0.264224	1076.86	5.00870e-3
0.268320	1076.86	9.93347e-3
0.272416	1076.86	6.69861e-3
0.276512	1076.86	0.0110664
0.280608	1076.86	3.31497e-3
0.284704	1076.77	0.0105095
0.290848	1076.77	7.04193e-3
0.299040	1076.77	8.75473e-3
0.307232	1076.55	6.88934e-3
0.315424	1076.38	6.14929e-3
0.323616	1076.38	5.34439e-3
0.331808	1076.38	4.44412e-3
0.340000	1076.38	0.0118637
0.348192	1076.18	0.0109863
0.356384	1075.95	0.0100822
0.364576	1075.95	6.60706e-3
0.372768	1075.95	0.0119781
0.380960	1075.73	0.0122070
0.389152	1075.73	0.0160255
0.397344	1075.73	9.19724e-3
0.405536	1075.59	7.20215e-3
0.413728	1075.34	9.63974e-3
0.421920	1075.34	8.94928e-3
0.430112	1075.18	8.13675e-3
0.438304	1075.18	9.05991e-3
0.446496	1075.18	9.01794e-3
0.454688	1074.96	7.31659e-3
0.462880	1074.96	0.0122643
0.471072	1074.96	0.0165863
0.479264	1074.96	0.0105286
0.487456	1074.73	0.0108795
0.495648	1074.73	9.17435e-3
0.503840	1074.54	0.0193291
0.512032	1074.21	0.0109520
0.520224	1074.21	4.75311e-3
0.528416	1074.21	6.80161e-3
0.536608	1074.14	0.0157585
0.544800	1074.14	0.0121498
0.552992	1073.96	6.56891e-3
0.561184	1073.96	6.57654e-3
0.569376	1073.96	-8.73566e-4
0.577568	1073.96	0.0101585
0.585760	1073.82	0.0125999
0.593952	1073.55	9.56726e-3
0.602144	1073.55	6.80923e-3
0.610336	1073.36	0.0136795
0.622624	1073.36	0.0153809
0.639008	1073.18	9.59015e-3
0.655392	1073.18	0.0141945
0.671776	1072.82	0.0103188
0.688160	1072.60	5.78308e-3
0.704544	1072.37	0.0160179
0.720928	1072.37	9.78470e-3
0.737312	1072.10	0.0137596
0.753696	1072.02	0.0122223
0.770080	1071.71	0.0162964
0.786464	1071.71	0.0124588
0.802848	1071.54	9.81140e-3
0.819232	1071.36	0.0152512
0.835616	1071.14	0.0117378
0.852000	1070.98	9.59778e-3
0.868384	1070.98	0.0128975
0.884768	1070.46	0.0155373
0.901152	1070.46	0.0135612
0.917536	1070.42	0.0179100
0.933920	1070.12	0.0143967
0.950304	1070.05	0.0113945
0.966688	1069.76	9.98688e-3
0.983072	1069.60	0.0115852
0.999456	1069.60	9.12857e-3
1.01584	1069.39	0.0152664
1.03222	1069.24	0.0151978
1.04861	1069.02	9.23538e-3
1.06499	1069.02	0.0191040
1.08138	1068.86	0.0109940
1.09776	1068.68	9.54437e-3
1.11414	1068.34	0.0145111
1.13053	1068.32	0.0161057
1.14691	1068.02	0.0157547
1.16330	1068.02	6.01959e-3
1.17968	1067.82	0.0125694
1.19606	1067.68	0.0150909
1.21245	1067.37	0.0164833
1.22883	1067.32	0.0172653
1.24522	1067.32	0.0129623
1.26160	1067.02	0.0136490
1.28618	1066.70	0.0106888
1.31894	1066.24	0.0165672
1.35171	1066.02	0.0169296
1.38448	1065.62	0.0134354
1.41725	1065.28	0.0183487
1.45002	1065.06	5.80978e-3
1.48278	1064.74	0.0168648
1.51555	1064.24	0.0169678
1.54832	1064.02	0.0147743
1.58109	1063.70	0.0149689
1.61386	1063.48	0.0118332
1.64662	1063.02	0.0151711
1.67939	1062.76	8.76617e-3
1.71216	1062.50	0.0145683
1.74493	1062.10	0.0177269
1.77770	1061.74	8.73184e-3
1.81046	1061.60	0.0135574
1.84323	1061.12	0.0181351
1.87600	1060.70	0.0182762
1.90877	1060.46	0.0178070
1.94154	1060.04	0.0148201
1.97430	1059.98	0.0146408
2.00707	1059.56	0.0167961
2.03984	1059.10	0.0174599
2.07261	1058.86	0.0157089
2.10538	1058.46	0.0152054
2.13814	1058.10	0.0118065
2.17091	1057.96	0.0123215
2.20368	1057.48	0.0163689
2.23645	1057.14	8.19016e-3
2.26922	1056.82	0.0151329
2.30198	1056.54	0.0175133
2.33475	1056.10	0.0168648
2.36752	1055.86	0.0237007
2.40029	1055.46	0.0188751
2.43306	1055.32	0.0181313
2.46582	1054.90	0.0164490
2.49859	1054.48	0.0192680
2.53136	1054.26	0.0245972
2.56413	1053.96	0.0180550
2.61328	1053.32	0.0222931
2.67882	1052.74	0.0166397
2.74435	1051.84	0.0152016
2.80989	1051.28	0.0157509
2.87542	1050.70	0.0156097
2.94096	1049.82	0.0172920
3.00650	1049.26	0.0211754
3.07203	1048.62	0.0175819
3.13757	1048.06	0.0187874
3.20310	1047.22	0.0199966
3.26864	1046.56	0.0194740
3.33418	1046.06	0.0164185
3.39971	1045.22	0.0159950
3.46525	1044.72	0.0176315
3.53078	1044.05	0.0196419
3.59632	1043.50	0.0219269
3.66186	1042.61	0.0202827
3.72739	1042.04	0.0223351
3.79293	1041.48	0.0215950
3.85846	1040.90	0.0216141
3.92400	1040.02	0.0141792
3.98954	1039.46	0.0227776
4.05507	1038.68	0.0179710
4.12061	1037.88	0.0187988
4.18614	1037.38	0.0249901
4.25168	1036.82	0.0284882
4.31722	1036.26	0.0208740
4.38275	1035.46	0.0289268
4.44829	1034.72	0.0220642
4.51382	1034.14	0.0236015
4.57936	1033.60	0.0246391
4.64490	1032.74	0.0243340
4.71043	1032.18	0.0198021
4.77597	1031.38	0.0230179
4.84150	1030.76	0.0288353
4.90704	1030.20	0.0214005
4.97258	1029.36	0.0247993
5.03811	1028.76	0.0223465
5.10365	1028.12	0.0225372
5.16918	1027.60	0.0166969
5.26749	1026.10	0.0226936
5.39856	1024.86	0.0227089
5.52963	1023.60	0.0219231
5.66070	1022.38	0.0204277
5.79178	1021.04	0.0265465
6.33036	1019.32	0.0160599
6.33091	1019.32	0.0156250
6.33193	1019.32	0.0151711
6.33295	1019.32	0.0152359
6.33398	1019.32	0.0160141
6.33500	1019.32	0.0164108
6.33603	1019.32	0.0162315
6.33705	1019.32	0.0161400
6.33807	1019.32	0.0164413
6.33910	1019.32	0.0168533
6.34012	1019.32	0.0168304
6.34115	1019.32	0.0164604
6.34217	1019.32	0.0160103
6.34319	1019.32	0.0158463
6.34422	1019.32	0.0158463
6.34524	1019.32	0.0154648
6.34627	1019.32	0.0151253
6.34729	1019.32	0.0153885
6.34831	1019.32	0.0158958
6.34934	1019.32	0.0160370
6.35036	1019.32	0.0159264
6.35139	1019.32	0.0159111
6.35241	1019.32	0.0160866
6.35343	1019.32	0.0164871
6.35446	1019.32	0.0170479
6.35548	1019.32	0.0177422
6.35651	1019.32	0.0183067
6.35753	1019.32	0.0184555
6.35855	1019.32	0.0182190
6.35958	1019.32	0.0176010
6.36060	1019.32	0.0171013
6.36163	1019.32	0.0173149
6.36265	1019.32	0.0177269
6.36367	1019.32	0.0177994
6.36470	1019.32	0.0173645
6.36572	1019.32	0.0165977
6.36675	1019.32	0.0160980
6.36777	1019.32	0.0163765
6.36879	1019.32	0.0170937
6.36982	1019.32	0.0175743
6.37084	1019.32	0.0175896
6.37238	1019.32	0.0163040
6.37443	1019.32	0.0167274
6.37647	1019.32	0.0170174
6.37852	1019.32	0.0163040
6.38057	1019.32	0.0162926
6.38262	1019.32	0.0166969
6.38467	1019.32	0.0156288
6.38671	1019.32	0.0150337
6.38876	1019.32	0.0154419
6.39081	1019.32	0.0162888
6.39286	1019.32	0.0161324
6.39491	1019.32	0.0162697
6.39695	1019.32	0.0168190
6.39900	1019.32	0.0165825
6.40105	1019.32	0.0161285
6.40310	1019.32	0.0160599
6.40515	1019.32	0.0173416
6.40719	1019.32	0.0173645
6.40924	1019.32	0.0163956
6.41129	1019.32	0.0165024
6.41334	1019.32	0.0170631
6.41539	1019.32	0.0167618
6.41743	1019.32	0.0155411
6.41948	1019.32	0.0159836
6.42153	1019.32	0.0169640
6.42358	1019.32	0.0169868
6.42563	1019.32	0.0162506
6.42767	1019.32	0.0160599
6.42972	1019.32	0.0170784
6.43177	1019.32	0.0165558
6.43382	1019.32	0.0148315
6.43587	1019.32	0.0157127
6.43791	1019.32	0.0167465
6.43996	1019.32	0.0153313
6.44201	1019.32	0.0148582
6.44406	1019.32	0.0159416
6.44611	1019.32	0.0172958
6.44815	1019.32	0.0169411
6.45020	1019.32	0.0150490
6.45225	1019.32	0.0154419
6.45532	1019.32	0.0160141
6.45942	1019.32	0.0152626
6.46351	1019.32	0.0162849
6.46761	1019.32	0.0161095
6.47171	1019.32	0.0170135
6.47580	1019.32	0.0157738
6.47990	1019.32	0.0171814
6.48399	1019.32	0.0155907
6.48809	1019.32	0.0165901
6.49219	1019.32	0.0145073
6.49628	1019.32	0.0151253
6.50038	1019.32	0.0150528
6.50447	1019.32	0.0149689
6.50857	1019.32	0.0159798
6.51267	1019.32	0.0149803
6.51676	1019.32	0.0156364
6.52086	1019.32	0.0154419
6.52495	1019.32	0.0169830
6.52905	1019.32	0.0157890
6.53315	1019.32	0.0153809
6.53724	1019.32	0.0157166
6.54134	1019.32	0.0150681
6.54543	1019.32	0.0156898
6.54953	1019.26	0.0144005
6.55363	1019.26	0.0149536
6.55772	1019.26	0.0144730
6.56182	1019.26	0.0153694
6.56591	1019.26	0.0151215
6.57001	1019.26	0.0150833
6.57411	1019.26	0.0153046
6.57820	1019.26	0.0173454
6.58230	1019.26	0.0159149
6.58639	1019.26	0.0151558
6.59049	1019.26	0.0155945
6.59459	1019.26	0.0163269
6.59868	1019.26	0.0154190
6.60278	1019.26	0.0158005
6.60687	1019.26	0.0136833
6.61097	1019.26	0.0137253
6.61507	1019.26	0.0148163
6.62121	1019.26	0.0142517
6.62940	1019.26	0.0145493
6.63759	1019.26	0.0164452
6.64579	1019.26	0.0150757
6.65398	1019.26	0.0137253
6.66217	1019.26	0.0142517
6.67036	1019.26	0.0152817
6.67855	1019.26	0.0148888
6.68675	1019.26	0.0146599
6.69494	1019.26	0.0160561
6.70313	1019.26	0.0151978
6.71132	1019.26	0.0152054
6.71951	1019.26	0.0145760
6.72771	1019.26	0.0148697
6.73590	1019.26	0.0139771
6.74409	1019.26	0.0162125
6.75228	1019.26	0.0160484
6.76047	1019.26	0.0159531
6.76867	1019.26	0.0151176
6.77686	1019.26	0.0149803
6.78505	1019.26	0.0139084
6.79324	1019.26	0.0148010
6.80143	1019.26	0.0164871
6.80963	1019.26	0.0147438
6.81782	1019.26	0.0158386
6.82601	1019.26	0.0155945
6.83420	1019.26	0.0168762
6.84239	1019.26	0.0161629
6.85059	1019.26	0.0148659
6.85878	1019.26	0.0169411
6.86697	1019.26	0.0143356
6.87516	1019.26	0.0163155
6.88335	1019.26	0.0147171
