Time	Gap	Axial force
s	µm	N
0.00000	838.621	-1.18256e-3
5.44000e-4	838.621	-7.32422e-4
1.56800e-3	838.621	2.67029e-4
2.59200e-3	838.621	-3.92914e-4
3.61600e-3	838.621	-1.89209e-3
4.64000e-3	838.621	-2.87628e-3
5.66400e-3	838.621	-1.90353e-3
6.68800e-3	838.621	-1.52588e-5
7.71200e-3	838.621	1.18256e-3
8.73600e-3	838.621	9.88007e-4
9.76000e-3	838.621	1.98364e-4
0.0107840	838.621	-5.87463e-4
0.0118080	838.621	-1.07574e-3
0.0128320	838.621	-1.20544e-3
0.0138560	838.621	-5.18799e-4
0.0148800	838.621	3.43323e-4
0.0159040	838.621	1.36185e-3
0.0169280	838.621	3.15094e-3
0.0179520	838.621	5.09262e-3
0.0189760	838.621	5.57709e-3
0.0200000	838.621	3.32260e-3
0.0210240	838.582	-7.13348e-4
0.0220480	838.582	-3.08609e-3
0.0230720	838.582	-7.28607e-4
0.0240960	838.582	2.73895e-3
0.0251200	838.582	4.39453e-3
0.0261440	838.582	3.65448e-3
0.0271680	838.582	1.44577e-3
0.0281920	838.582	-1.67847e-4
0.0292160	838.582	-1.90735e-5
0.0302400	838.582	2.19345e-3
0.0312640	838.582	4.56238e-3
0.0322880	838.582	5.59998e-3
0.0333120	838.582	4.71878e-3
0.0343360	838.582	3.02124e-3
0.0353600	838.582	1.97983e-3
0.0363840	838.582	2.11716e-3
0.0374080	838.582	3.34167e-3
0.0384320	838.582	5.04303e-3
0.0394560	838.582	6.54221e-3
0.0404800	838.582	8.07571e-3
0.0420160	838.379	0.0105629
0.0440640	838.379	3.09753e-3
0.0461120	838.379	-9.91821e-4
0.0481600	838.379	4.15802e-3
0.0502080	838.379	4.95148e-3
0.0522560	838.379	2.19345e-3
0.0543040	838.379	3.10135e-3
0.0563520	838.379	5.61523e-3
0.0584000	838.379	2.89154e-3
0.0604480	838.379	9.23157e-4
0.0624960	838.160	4.07028e-3
0.0645440	838.160	9.39560e-3
0.0665920	838.160	7.41577e-3
0.0686400	838.160	-8.54492e-4
0.0706880	838.160	1.24741e-3
0.0727360	838.160	7.46536e-3
0.0747840	838.160	6.22177e-3
0.0768320	838.160	5.11169e-3
0.0788800	838.160	8.99506e-3
0.0809280	838.160	0.0145187
0.0829760	838.160	0.0133553
0.0850240	837.918	4.26483e-3
0.0870720	837.918	8.09479e-3
0.0891200	837.918	0.0131569
0.0911680	837.918	8.06427e-3
0.0932160	837.918	5.78690e-3
0.0952640	837.918	0.0108376
0.0973120	837.918	0.0107765
0.0993600	837.918	6.33621e-3
0.101408	837.918	6.20270e-3
0.103456	837.918	0.0105972
0.105504	837.918	0.0116386
0.107552	837.699	0.0124016
0.109600	837.699	5.44357e-3
0.111648	837.699	1.79291e-3
0.113696	837.699	9.31549e-3
0.115744	837.699	0.0113487
0.117792	837.699	6.79779e-3
0.119840	837.461	8.94928e-3
0.121888	837.461	0.0109520
0.124960	837.461	6.05011e-3
0.129056	837.461	9.64737e-3
0.133152	837.461	0.0131111
0.137248	837.461	7.75909e-3
0.141344	837.461	0.0118103
0.145440	837.379	0.0124779
0.149536	837.379	0.0170937
0.153632	837.379	8.99887e-3
0.157728	837.379	0.0130348
0.161824	837.121	0.0123367
0.165920	837.121	0.0103035
0.170016	837.121	0.0121651
0.174112	837.121	0.0109978
0.178208	837.121	0.0109787
0.182304	837.121	0.0112686
0.186400	837.121	0.0100365
0.190496	836.879	0.0156403
0.194592	836.879	0.0179367
0.198688	836.879	8.43048e-3
0.202784	836.660	0.0153809
0.206880	836.660	0.0120926
0.210976	836.660	0.0132713
0.215072	836.660	0.0143166
0.219168	836.660	0.0102272
0.223264	836.660	0.0192261
0.227360	836.379	5.50461e-3
0.231456	836.379	0.0146599
0.235552	836.379	0.0139732
0.239648	836.379	0.0105400
0.243744	836.379	0.0139732
0.247840	836.379	0.0127220
0.251936	836.160	0.0182076
0.256032	836.160	0.0108757
