Time	Gap	Axial force
s	µm	N
1.41743e-8	1000.02	4.57764e-4
5.43996e-4	1000.02	1.52206e-3
1.56800e-3	1000.02	1.97983e-3
2.59201e-3	1000.02	9.72748e-4
3.61599e-3	1000.02	-6.98090e-4
4.64000e-3	1000.02	-1.31226e-3
5.66400e-3	1000.02	-4.38690e-4
6.68801e-3	1000.02	1.44958e-3
7.71199e-3	1000.02	1.30844e-3
8.73600e-3	1000.02	-1.52588e-5
9.76001e-3	1000.02	-1.28174e-3
0.0107840	1000.02	-1.50299e-3
0.0118080	1000.02	-3.96729e-4
0.0128320	1000.02	1.20163e-3
0.0138560	1000.02	2.00653e-3
0.0148800	1000.02	1.60217e-3
0.0159040	1000.02	6.56128e-4
0.0169280	1000.02	-2.47955e-4
0.0179520	1000.02	-1.06812e-3
0.0189760	999.977	-1.23978e-3
0.0200000	999.977	-5.22614e-4
0.0210240	999.977	4.11987e-4
0.0220480	999.977	8.65936e-4
0.0230720	999.977	9.95636e-4
0.0240960	999.977	1.66702e-3
0.0251200	999.977	2.51389e-3
0.0261440	999.957	1.94931e-3
0.0271680	999.957	-1.39236e-3
0.0281920	999.957	-2.67792e-3
0.0292160	999.957	-2.49481e-3
0.0302400	999.957	-1.29700e-3
0.0312640	999.957	2.21252e-4
0.0322880	999.957	1.24741e-3
0.0333120	999.957	1.26648e-3
0.0343360	999.957	1.48773e-4
0.0353600	999.957	-1.19400e-3
0.0363840	999.957	-8.43048e-4
0.0374080	999.957	2.22397e-3
0.0384320	999.957	5.89752e-3
0.0394560	999.957	6.82068e-3
0.0404800	999.957	3.12805e-3
0.0420160	999.957	-4.83704e-3
0.0440640	999.957	-5.64575e-4
0.0461120	999.957	2.57111e-3
0.0481600	999.957	-4.42505e-4
0.0502080	999.957	-6.98090e-4
0.0522560	999.957	3.28827e-3
0.0543040	999.957	6.48499e-4
0.0563520	999.957	-2.18964e-3
0.0584000	999.957	6.00433e-3
0.0604480	999.855	4.23431e-3
0.0624960	999.855	-4.40598e-3
0.0645440	999.855	-1.85776e-3
0.0665920	999.855	3.52097e-3
0.0686400	999.855	5.18799e-4
0.0706880	999.855	6.29425e-4
0.0727360	999.758	3.71170e-3
0.0747840	999.758	-1.85013e-3
0.0768320	999.758	1.70135e-3
0.0788800	999.758	6.63757e-3
0.0809280	999.758	-1.12534e-3
0.0829760	999.758	-4.47083e-3
0.0850240	999.758	1.96075e-3
0.0870720	999.758	3.49045e-3
0.0891200	999.758	-3.39508e-4
0.0911680	999.758	6.50787e-3
0.0932160	999.758	5.41687e-4
0.0952640	999.758	-5.22995e-3
0.0973120	999.535	1.37329e-3
0.0993600	999.535	4.15039e-3
0.101408	999.535	2.89917e-4
0.103456	999.535	-5.03540e-4
0.105504	999.535	3.89481e-3
0.107552	999.535	2.73895e-3
0.109600	999.297	2.40707e-3
0.111648	999.297	5.75638e-3
0.113696	999.297	-1.82724e-3
0.115744	999.297	-2.54440e-3
0.117792	999.297	3.18527e-3
0.119840	999.297	3.62015e-3
0.121888	999.297	-5.26428e-4
0.124960	999.297	2.65121e-3
0.129056	999.297	5.70679e-3
0.133152	999.156	-2.60544e-3
0.137248	999.156	3.64685e-3
0.141344	999.156	6.21796e-3
0.145440	999.156	-8.14056e-3
0.149536	998.895	5.79453e-3
0.153632	998.895	-3.12805e-4
0.157728	998.895	4.43268e-3
0.161824	998.895	6.72150e-3
0.165920	998.895	-6.69861e-3
0.170016	998.895	6.30188e-3
0.174112	998.895	-1.18637e-3
0.178208	998.895	1.77383e-3
0.182304	998.715	0.0120201
0.186400	998.715	-0.0118637
0.190496	998.535	6.36292e-3
0.194592	998.535	2.72369e-3
0.198688	998.535	-4.18091e-3
0.202784	998.535	5.17273e-3
0.206880	998.535	-2.44904e-3
0.210976	998.535	8.18253e-3
0.215072	998.137	-2.42615e-3
0.219168	998.137	6.39725e-3
0.223264	998.137	-2.85339e-3
0.227360	998.137	1.95694e-3
0.231456	998.137	7.16782e-3
0.235552	998.137	-2.54440e-3
0.239648	998.035	9.21249e-3
0.243744	998.035	-5.88608e-3
0.247840	998.035	5.63049e-3
0.251936	997.758	1.14441e-4
0.256032	997.758	2.16675e-3
0.260128	997.758	4.99344e-3
0.264224	997.758	3.40271e-3
0.268320	997.758	2.62451e-3
0.272416	997.758	-4.31061e-4
0.276512	997.535	8.02231e-3
0.280608	997.535	-1.97601e-3
0.284704	997.535	9.31931e-3
0.290848	997.336	5.62668e-3
0.299040	997.336	0.0103378
0.307232	997.035	4.16946e-3
0.315424	997.035	2.48718e-3
0.323616	997.035	0.0148010
0.331808	996.855	6.06918e-3
0.340000	996.855	5.51224e-3
0.348192	996.855	4.10843e-3
0.356384	996.516	2.40326e-4
0.364576	996.336	5.25284e-3
0.372768	996.336	8.09860e-3
0.380960	996.215	-2.68555e-3
0.389152	996.215	9.41849e-3
0.397344	995.996	8.68607e-3
0.405536	995.996	-3.72314e-3
0.413728	995.996	3.00217e-3
0.421920	995.996	-3.61633e-3
0.430112	995.996	-3.89099e-3
0.438304	995.816	1.65939e-3
0.446496	995.496	2.18201e-3
0.454688	995.496	7.48444e-3
0.462880	995.355	8.77380e-3
0.471072	995.355	3.53622e-3
0.479264	995.137	5.10406e-3
0.487456	995.137	4.62341e-3
0.495648	995.137	6.13785e-3
0.503840	994.977	2.52533e-3
0.512032	994.977	-2.74658e-4
0.520224	994.977	6.58798e-3
0.528416	994.977	6.58798e-3
0.536608	994.637	5.02777e-3
0.544800	994.578	0.0103035
0.552992	994.578	1.02615e-3
0.561184	994.297	6.95038e-3
0.569376	994.297	4.04358e-3
0.577568	994.297	6.99234e-3
0.585760	994.117	1.00708e-3
0.593952	994.117	-2.20490e-3
0.602144	994.117	5.45883e-3
0.610336	994.117	5.81360e-3
0.622624	993.777	0.0117569
0.639008	993.457	3.76892e-3
0.655392	993.238	-4.36783e-3
0.671776	993.238	9.31168e-3
0.688160	993.098	0.0125084
0.704544	992.777	3.58200e-3
0.720928	992.777	4.15802e-4
0.737312	992.457	7.78198e-3
0.753696	992.316	4.05502e-3
0.770080	992.316	5.91660e-3
0.786464	992.098	9.89532e-3
0.802848	991.777	9.41849e-3
0.819232	991.656	4.60434e-3
0.835616	991.457	4.52423e-3
0.852000	991.457	0.0128593
0.868384	991.336	5.24521e-3
0.884768	991.137	1.51825e-3
0.901152	990.836	6.86646e-3
0.917536	990.816	2.15530e-3
0.933920	990.816	3.97110e-3
0.950304	990.496	0.0125389
0.966688	990.297	6.27518e-3
0.983072	990.176	-9.11713e-4
0.999456	989.894	5.75638e-3
1.01584	989.676	4.90189e-3
1.03222	989.676	0.0121536
1.04861	989.535	4.74930e-3
1.06499	989.355	5.95474e-3
1.08138	989.078	0.0104370
1.09776	988.836	5.66101e-3
1.11414	988.734	0.0136490
1.13053	988.734	3.72696e-3
1.14691	988.535	5.25665e-3
1.16330	988.277	8.71277e-3
1.17968	988.016	5.61905e-3
1.19606	988.016	0.0134125
1.21245	988.016	5.96619e-3
1.22883	987.715	0.0109558
1.24522	987.496	9.10187e-3
1.26160	987.234	8.99506e-3
1.28618	987.176	7.32803e-3
1.31894	986.715	9.36508e-3
1.35171	986.297	0.0111237
1.38448	986.176	0.0103683
1.41725	985.816	5.97763e-3
1.45002	985.336	8.35037e-3
1.48278	985.137	0.0153427
1.51555	984.734	0.0117722
1.54832	984.656	4.87900e-3
1.58109	984.215	8.21686e-3
1.61386	983.793	4.00162e-3
1.64662	983.535	9.25064e-3
1.67939	983.133	0.0178146
1.71216	982.895	0.0117607
1.74493	982.516	0.0153770
1.77770	982.215	0.0110359
1.81046	981.793	4.71497e-3
1.84323	981.535	9.39560e-3
1.87600	981.133	0.0162659
1.90877	980.676	0.0140724
1.94154	980.492	0.0133209
1.97430	980.215	5.45502e-3
2.00707	979.754	0.0226669
2.03984	979.535	3.10516e-3
2.07261	979.094	0.0185089
2.10538	978.875	9.62830e-3
2.13814	978.613	0.0184250
2.17091	978.133	5.70679e-3
2.20368	977.895	0.0172386
2.23645	977.473	0.0121040
2.26922	977.176	0.0110054
2.30198	976.934	0.0104942
2.33475	976.516	0.0152550
2.36752	975.992	0.0122604
2.40029	975.973	0.0146255
2.43306	975.453	9.46426e-3
2.46582	975.035	0.0173492
2.49859	974.895	0.0160789
2.53136	974.492	0.0185814
2.56413	974.172	6.99615e-3
2.61328	973.395	0.0111847
2.67882	972.855	0.0190277
2.74435	972.172	0.0196037
2.80989	971.633	0.0225372
2.87542	970.793	0.0151367
2.94096	970.094	0.0127640
3.00650	969.734	0.0176392
3.07203	968.773	0.0176125
3.13757	968.293	0.0182381
3.20310	967.734	0.0227623
3.26864	966.875	0.0231705
3.33418	966.172	0.0166626
3.39971	965.652	0.0180283
3.46525	965.012	0.0137405
3.53078	964.172	0.0178566
3.59632	963.613	0.0204468
3.66186	963.012	0.0131798
3.72739	962.453	0.0187569
3.79293	961.652	0.0172768
3.85846	961.094	0.0208817
3.92400	960.371	0.0231400
3.98954	959.574	0.0239029
4.05507	959.012	0.0297775
4.12061	958.312	0.0238800
4.18614	957.734	0.0297394
4.25168	956.891	0.0228386
4.31722	956.352	0.0198593
4.38275	955.773	0.0175133
4.44829	954.934	0.0248413
