 ,Label,Area,X,Y,Slice
1,MASK_c6.avi:0.04 s,172778,732.5005,545.1683,1
2,MASK_c6.avi:0.08 s,172778,732.5005,545.1683,2
3,MASK_c6.avi:0.12 s,172778,732.5005,545.1683,3
4,MASK_c6.avi:0.16 s,172778,732.5005,545.1683,4
5,MASK_c6.avi:0.20 s,172705,732.3966,545.0609,5
6,MASK_c6.avi:0.24 s,172705,732.3966,545.0609,6
7,MASK_c6.avi:0.28 s,172705,732.3966,545.0609,7
8,MASK_c6.avi:0.32 s,172774,732.3488,545.2563,8
9,MASK_c6.avi:0.36 s,172774,732.3488,545.2563,9
10,MASK_c6.avi:0.40 s,172774,732.3488,545.2563,10
11,MASK_c6.avi:0.44 s,172774,732.3488,545.2563,11
12,MASK_c6.avi:0.48 s,172774,732.3488,545.2563,12
13,MASK_c6.avi:0.52 s,172696,732.4794,545.1787,13
14,MASK_c6.avi:0.56 s,172696,732.4794,545.1787,14
15,MASK_c6.avi:0.60 s,172696,732.4794,545.1787,15
16,MASK_c6.avi:0.64 s,172696,732.4794,545.1787,16
17,MASK_c6.avi:0.68 s,172915,732.4761,545.1037,17
18,MASK_c6.avi:0.72 s,172915,732.4761,545.1037,18
19,MASK_c6.avi:0.76 s,172915,732.4761,545.1037,19
20,MASK_c6.avi:0.80 s,172915,732.4761,545.1037,20
21,MASK_c6.avi:0.84 s,172895,732.5321,545.1902,21
22,MASK_c6.avi:0.88 s,172895,732.5321,545.1902,22
23,MASK_c6.avi:0.92 s,172895,732.5321,545.1902,23
24,MASK_c6.avi:0.96 s,172895,732.5321,545.1902,24
25,MASK_c6.avi:1.00 s,172706,732.6339,545.0444,25
26,MASK_c6.avi:1.04 s,172706,732.6339,545.0444,26
27,MASK_c6.avi:1.08 s,172706,732.6339,545.0444,27
28,MASK_c6.avi:1.12 s,172706,732.6339,545.0444,28
29,MASK_c6.avi:1.16 s,172888,732.6291,545.0520,29
30,MASK_c6.avi:1.20 s,172888,732.6291,545.0520,30
31,MASK_c6.avi:1.24 s,172888,732.6291,545.0520,31
32,MASK_c6.avi:1.28 s,172888,732.6291,545.0520,32
33,MASK_c6.avi:1.32 s,172925,732.3053,545.1705,33
34,MASK_c6.avi:1.36 s,172925,732.3053,545.1705,34
35,MASK_c6.avi:1.40 s,172925,732.3053,545.1705,35
36,MASK_c6.avi:1.44 s,172925,732.3053,545.1705,36
37,MASK_c6.avi:1.48 s,172674,732.4790,545.0767,37
38,MASK_c6.avi:1.52 s,172674,732.4790,545.0767,38
39,MASK_c6.avi:1.56 s,172674,732.4790,545.0767,39
40,MASK_c6.avi:1.60 s,172674,732.4790,545.0767,40
41,MASK_c6.avi:1.64 s,172674,732.4790,545.0767,41
42,MASK_c6.avi:1.68 s,172883,732.5629,545.1040,42
43,MASK_c6.avi:1.72 s,172883,732.5629,545.1040,43
44,MASK_c6.avi:1.76 s,172883,732.5629,545.1040,44
45,MASK_c6.avi:1.80 s,172824,732.3903,545.1688,45
46,MASK_c6.avi:1.84 s,172824,732.3903,545.1688,46
47,MASK_c6.avi:1.88 s,172824,732.3903,545.1688,47
48,MASK_c6.avi:1.92 s,172824,732.3903,545.1688,48
49,MASK_c6.avi:1.96 s,172824,732.5025,545.0115,49
50,MASK_c6.avi:2.00 s,172824,732.5025,545.0115,50
51,MASK_c6.avi:2.04 s,172824,732.5025,545.0115,51
52,MASK_c6.avi:2.08 s,172824,732.5025,545.0115,52
53,MASK_c6.avi:2.12 s,172775,732.4725,545.1220,53
54,MASK_c6.avi:2.16 s,172775,732.4725,545.1220,54
55,MASK_c6.avi:2.20 s,172775,732.4725,545.1220,55
56,MASK_c6.avi:2.24 s,172775,732.4725,545.1220,56
57,MASK_c6.avi:2.28 s,172776,732.5030,545.1230,57
58,MASK_c6.avi:2.32 s,172776,732.5030,545.1230,58
59,MASK_c6.avi:2.36 s,172776,732.5030,545.1230,59
60,MASK_c6.avi:2.40 s,172803,732.5099,545.1112,60
61,MASK_c6.avi:2.44 s,172803,732.5099,545.1112,61
62,MASK_c6.avi:2.48 s,172803,732.5099,545.1112,62
63,MASK_c6.avi:2.52 s,172803,732.5099,545.1112,63
64,MASK_c6.avi:2.56 s,172803,732.5099,545.1112,64
65,MASK_c6.avi:2.60 s,172665,732.4385,545.1329,65
66,MASK_c6.avi:2.64 s,172665,732.4385,545.1329,66
67,MASK_c6.avi:2.68 s,172665,732.4385,545.1329,67
68,MASK_c6.avi:2.72 s,172665,732.4385,545.1329,68
69,MASK_c6.avi:2.76 s,172856,732.6055,545.2268,69
70,MASK_c6.avi:2.80 s,172856,732.6055,545.2268,70
71,MASK_c6.avi:2.84 s,172856,732.6055,545.2268,71
72,MASK_c6.avi:2.88 s,172856,732.6055,545.2268,72
73,MASK_c6.avi:2.92 s,172637,732.4526,545.0852,73
74,MASK_c6.avi:2.96 s,172637,732.4526,545.0852,74
75,MASK_c6.avi:3.00 s,172637,732.4526,545.0852,75
76,MASK_c6.avi:3.04 s,172637,732.4526,545.0852,76
77,MASK_c6.avi:3.08 s,172669,732.4394,545.0797,77
78,MASK_c6.avi:3.12 s,172669,732.4394,545.0797,78
79,MASK_c6.avi:3.16 s,172669,732.4394,545.0797,79
80,MASK_c6.avi:3.20 s,172669,732.4394,545.0797,80
81,MASK_c6.avi:3.24 s,172669,732.4394,545.0797,81
82,MASK_c6.avi:3.28 s,172721,732.5037,545.0816,82
83,MASK_c6.avi:3.32 s,172721,732.5037,545.0816,83
84,MASK_c6.avi:3.36 s,172851,732.4869,545.1527,84
85,MASK_c6.avi:3.40 s,172851,732.4869,545.1527,85
86,MASK_c6.avi:3.44 s,172851,732.4869,545.1527,86
87,MASK_c6.avi:3.48 s,172851,732.4869,545.1527,87
88,MASK_c6.avi:3.52 s,172851,732.4869,545.1527,88
89,MASK_c6.avi:3.56 s,172839,732.2871,545.1481,89
90,MASK_c6.avi:3.60 s,172839,732.2871,545.1481,90
91,MASK_c6.avi:3.64 s,172839,732.2871,545.1481,91
92,MASK_c6.avi:3.68 s,172839,732.2871,545.1481,92
93,MASK_c6.avi:3.72 s,172854,732.5159,545.1260,93
94,MASK_c6.avi:3.76 s,172854,732.5159,545.1260,94
95,MASK_c6.avi:3.80 s,172854,732.5159,545.1260,95
96,MASK_c6.avi:3.84 s,172854,732.5159,545.1260,96
97,MASK_c6.avi:3.88 s,172598,732.5656,545.1816,97
98,MASK_c6.avi:3.92 s,172598,732.5656,545.1816,98
99,MASK_c6.avi:3.96 s,172598,732.5656,545.1816,99
100,MASK_c6.avi:4.00 s,172598,732.5656,545.1816,100
101,MASK_c6.avi:4.04 s,172598,732.5656,545.1816,101
102,MASK_c6.avi:4.08 s,172728,732.4087,545.1891,102
103,MASK_c6.avi:4.12 s,172728,732.4087,545.1891,103
104,MASK_c6.avi:4.16 s,172728,732.4087,545.1891,104
105,MASK_c6.avi:4.20 s,172795,732.4393,545.2044,105
106,MASK_c6.avi:4.24 s,172795,732.4393,545.2044,106
107,MASK_c6.avi:4.28 s,172795,732.4393,545.2044,107
108,MASK_c6.avi:4.32 s,172795,732.4393,545.2044,108
109,MASK_c6.avi:4.36 s,172780,732.3987,545.1833,109
110,MASK_c6.avi:4.40 s,172780,732.3987,545.1833,110
111,MASK_c6.avi:4.44 s,172780,732.3987,545.1833,111
112,MASK_c6.avi:4.48 s,172780,732.3987,545.1833,112
113,MASK_c6.avi:4.52 s,172701,732.2280,545.0881,113
114,MASK_c6.avi:4.56 s,172701,732.2280,545.0881,114
115,MASK_c6.avi:4.60 s,172701,732.2280,545.0881,115
116,MASK_c6.avi:4.64 s,172701,732.2280,545.0881,116
117,MASK_c6.avi:4.68 s,172719,732.4757,545.1353,117
118,MASK_c6.avi:4.72 s,172719,732.4757,545.1353,118
119,MASK_c6.avi:4.76 s,172719,732.4757,545.1353,119
120,MASK_c6.avi:4.80 s,172719,732.4757,545.1353,120
121,MASK_c6.avi:4.84 s,172719,732.4757,545.1353,121
122,MASK_c6.avi:4.88 s,172666,732.3815,545.1210,122
123,MASK_c6.avi:4.92 s,172666,732.3815,545.1210,123
124,MASK_c6.avi:4.96 s,172666,732.3815,545.1210,124
125,MASK_c6.avi:5.00 s,172666,732.3815,545.1210,125
126,MASK_c6.avi:5.04 s,172882,732.4842,545.0484,126
127,MASK_c6.avi:5.08 s,172882,732.4842,545.0484,127
128,MASK_c6.avi:5.12 s,172882,732.4842,545.0484,128
129,MASK_c6.avi:5.16 s,172726,732.4886,545.0563,129
130,MASK_c6.avi:5.20 s,172726,732.4886,545.0563,130
131,MASK_c6.avi:5.24 s,172726,732.4886,545.0563,131
132,MASK_c6.avi:5.28 s,172726,732.4886,545.0563,132
133,MASK_c6.avi:5.32 s,172824,732.4333,545.0475,133
134,MASK_c6.avi:5.36 s,172824,732.4333,545.0475,134
135,MASK_c6.avi:5.40 s,172824,732.4333,545.0475,135
136,MASK_c6.avi:5.44 s,172824,732.4333,545.0475,136
137,MASK_c6.avi:5.48 s,172713,732.4625,545.1699,137
138,MASK_c6.avi:5.52 s,172713,732.4625,545.1699,138
139,MASK_c6.avi:5.56 s,172713,732.4625,545.1699,139
140,MASK_c6.avi:5.60 s,172713,732.4625,545.1699,140
141,MASK_c6.avi:5.64 s,172870,732.4664,544.9459,141
142,MASK_c6.avi:5.68 s,172870,732.4664,544.9459,142
143,MASK_c6.avi:5.72 s,172870,732.4664,544.9459,143
144,MASK_c6.avi:5.76 s,172870,732.4664,544.9459,144
145,MASK_c6.avi:5.80 s,172870,732.4664,544.9459,145
146,MASK_c6.avi:5.84 s,172728,732.4291,545.1229,146
147,MASK_c6.avi:5.88 s,172728,732.4291,545.1229,147
148,MASK_c6.avi:5.92 s,172728,732.4291,545.1229,148
149,MASK_c6.avi:5.96 s,172702,732.5055,545.1878,149
150,MASK_c6.avi:6.00 s,172702,732.5055,545.1878,150
151,MASK_c6.avi:6.04 s,172702,732.5055,545.1878,151
152,MASK_c6.avi:6.08 s,172702,732.5055,545.1878,152
153,MASK_c6.avi:6.12 s,172795,732.4858,545.0280,153
154,MASK_c6.avi:6.16 s,172795,732.4858,545.0280,154
155,MASK_c6.avi:6.20 s,172795,732.4858,545.0280,155
156,MASK_c6.avi:6.24 s,172795,732.4858,545.0280,156
157,MASK_c6.avi:6.28 s,172705,732.6431,545.0206,157
158,MASK_c6.avi:6.32 s,172705,732.6431,545.0206,158
159,MASK_c6.avi:6.36 s,172705,732.6431,545.0206,159
160,MASK_c6.avi:6.40 s,172705,732.6431,545.0206,160
161,MASK_c6.avi:6.44 s,172797,732.5056,545.0846,161
162,MASK_c6.avi:6.48 s,172797,732.5056,545.0846,162
163,MASK_c6.avi:6.52 s,172797,732.5056,545.0846,163
164,MASK_c6.avi:6.56 s,172797,732.5056,545.0846,164
165,MASK_c6.avi:6.60 s,172797,732.5056,545.0846,165
166,MASK_c6.avi:6.64 s,172784,732.4642,545.0829,166
167,MASK_c6.avi:6.68 s,172784,732.4642,545.0829,167
