 ,Label,Area,X,Y,Slice
1,MASK_c10.avi:0.04 s,174865,826.8667,557.5673,1
2,MASK_c10.avi:0.08 s,174865,826.8667,557.5673,2
3,MASK_c10.avi:0.12 s,174865,826.8667,557.5673,3
4,MASK_c10.avi:0.16 s,174865,826.8667,557.5673,4
5,MASK_c10.avi:0.20 s,174751,826.6489,557.4602,5
6,MASK_c10.avi:0.24 s,174751,826.6489,557.4602,6
7,MASK_c10.avi:0.28 s,174751,826.6489,557.4602,7
8,MASK_c10.avi:0.32 s,174635,826.7153,557.6050,8
9,MASK_c10.avi:0.36 s,174635,826.7153,557.6050,9
10,MASK_c10.avi:0.40 s,174635,826.7153,557.6050,10
11,MASK_c10.avi:0.44 s,174635,826.7153,557.6050,11
12,MASK_c10.avi:0.48 s,174635,826.7153,557.6050,12
13,MASK_c10.avi:0.52 s,174895,826.6772,557.5813,13
14,MASK_c10.avi:0.56 s,174895,826.6772,557.5813,14
15,MASK_c10.avi:0.60 s,174895,826.6772,557.5813,15
16,MASK_c10.avi:0.64 s,174579,826.6561,557.5443,16
17,MASK_c10.avi:0.68 s,174579,826.6561,557.5443,17
18,MASK_c10.avi:0.72 s,174579,826.6561,557.5443,18
19,MASK_c10.avi:0.76 s,174579,826.6561,557.5443,19
20,MASK_c10.avi:0.80 s,174683,826.9394,557.5788,20
21,MASK_c10.avi:0.84 s,174683,826.9394,557.5788,21
22,MASK_c10.avi:0.88 s,174683,826.9394,557.5788,22
23,MASK_c10.avi:0.92 s,174683,826.9394,557.5788,23
24,MASK_c10.avi:0.96 s,174683,826.9394,557.5788,24
25,MASK_c10.avi:1.00 s,174801,826.6457,557.5737,25
26,MASK_c10.avi:1.04 s,174801,826.6457,557.5737,26
27,MASK_c10.avi:1.08 s,174801,826.6457,557.5737,27
28,MASK_c10.avi:1.12 s,174786,826.6152,557.5111,28
29,MASK_c10.avi:1.16 s,174786,826.6152,557.5111,29
30,MASK_c10.avi:1.20 s,174786,826.6152,557.5111,30
31,MASK_c10.avi:1.24 s,174786,826.6152,557.5111,31
32,MASK_c10.avi:1.28 s,174786,826.6152,557.5111,32
33,MASK_c10.avi:1.32 s,174765,826.7240,557.5540,33
34,MASK_c10.avi:1.36 s,174765,826.7240,557.5540,34
35,MASK_c10.avi:1.40 s,174765,826.7240,557.5540,35
36,MASK_c10.avi:1.44 s,174732,826.7147,557.6427,36
37,MASK_c10.avi:1.48 s,174732,826.7147,557.6427,37
38,MASK_c10.avi:1.52 s,174732,826.7147,557.6427,38
39,MASK_c10.avi:1.56 s,174732,826.7147,557.6427,39
40,MASK_c10.avi:1.60 s,174703,826.8213,557.5268,40
41,MASK_c10.avi:1.64 s,174703,826.8213,557.5268,41
42,MASK_c10.avi:1.68 s,174703,826.8213,557.5268,42
43,MASK_c10.avi:1.72 s,174703,826.8213,557.5268,43
44,MASK_c10.avi:1.76 s,174746,826.7336,557.5654,44
45,MASK_c10.avi:1.80 s,174746,826.7336,557.5654,45
46,MASK_c10.avi:1.84 s,174746,826.7336,557.5654,46
47,MASK_c10.avi:1.88 s,174746,826.7336,557.5654,47
48,MASK_c10.avi:1.92 s,174704,826.6704,557.4600,48
49,MASK_c10.avi:1.96 s,174704,826.6704,557.4600,49
50,MASK_c10.avi:2.00 s,174704,826.6704,557.4600,50
51,MASK_c10.avi:2.04 s,174704,826.6704,557.4600,51
52,MASK_c10.avi:2.08 s,174704,826.6704,557.4600,52
53,MASK_c10.avi:2.12 s,174808,826.6541,557.4903,53
54,MASK_c10.avi:2.16 s,174808,826.6541,557.4903,54
55,MASK_c10.avi:2.20 s,174808,826.6541,557.4903,55
56,MASK_c10.avi:2.24 s,174808,826.6541,557.4903,56
57,MASK_c10.avi:2.28 s,174836,826.8408,557.7569,57
58,MASK_c10.avi:2.32 s,174836,826.8408,557.7569,58
59,MASK_c10.avi:2.36 s,174836,826.8408,557.7569,59
60,MASK_c10.avi:2.40 s,174869,826.7473,557.6341,60
61,MASK_c10.avi:2.44 s,174869,826.7473,557.6341,61
62,MASK_c10.avi:2.48 s,174869,826.7473,557.6341,62
63,MASK_c10.avi:2.52 s,174869,826.7473,557.6341,63
64,MASK_c10.avi:2.56 s,174831,826.7937,557.6403,64
65,MASK_c10.avi:2.60 s,174831,826.7937,557.6403,65
66,MASK_c10.avi:2.64 s,174831,826.7937,557.6403,66
67,MASK_c10.avi:2.68 s,174831,826.7937,557.6403,67
68,MASK_c10.avi:2.72 s,174774,826.7046,557.5662,68
69,MASK_c10.avi:2.76 s,174774,826.7046,557.5662,69
70,MASK_c10.avi:2.80 s,174774,826.7046,557.5662,70
71,MASK_c10.avi:2.84 s,174774,826.7046,557.5662,71
72,MASK_c10.avi:2.88 s,174774,826.7046,557.5662,72
73,MASK_c10.avi:2.92 s,174827,826.7809,557.5581,73
74,MASK_c10.avi:2.96 s,174827,826.7809,557.5581,74
75,MASK_c10.avi:3.00 s,174827,826.7809,557.5581,75
76,MASK_c10.avi:3.04 s,174821,826.7426,557.6492,76
77,MASK_c10.avi:3.08 s,174821,826.7426,557.6492,77
78,MASK_c10.avi:3.12 s,174821,826.7426,557.6492,78
79,MASK_c10.avi:3.16 s,174821,826.7426,557.6492,79
80,MASK_c10.avi:3.20 s,174821,826.7426,557.6492,80
81,MASK_c10.avi:3.24 s,174831,826.8122,557.5317,81
82,MASK_c10.avi:3.28 s,174831,826.8122,557.5317,82
83,MASK_c10.avi:3.32 s,174831,826.8122,557.5317,83
84,MASK_c10.avi:3.36 s,174799,826.8242,557.6899,84
85,MASK_c10.avi:3.40 s,174799,826.8242,557.6899,85
86,MASK_c10.avi:3.44 s,174799,826.8242,557.6899,86
87,MASK_c10.avi:3.48 s,174799,826.8242,557.6899,87
88,MASK_c10.avi:3.52 s,174782,826.7528,557.6754,88
89,MASK_c10.avi:3.56 s,174782,826.7528,557.6754,89
90,MASK_c10.avi:3.60 s,174782,826.7528,557.6754,90
91,MASK_c10.avi:3.64 s,174782,826.7528,557.6754,91
92,MASK_c10.avi:3.68 s,174782,826.7528,557.6754,92
93,MASK_c10.avi:3.72 s,174760,826.8180,557.6012,93
94,MASK_c10.avi:3.76 s,174760,826.8180,557.6012,94
95,MASK_c10.avi:3.80 s,174760,826.8180,557.6012,95
96,MASK_c10.avi:3.84 s,174626,826.8345,557.5586,96
97,MASK_c10.avi:3.88 s,174626,826.8345,557.5586,97
98,MASK_c10.avi:3.92 s,174626,826.8345,557.5586,98
99,MASK_c10.avi:3.96 s,174626,826.8345,557.5586,99
100,MASK_c10.avi:4.00 s,174767,826.8232,557.6419,100
101,MASK_c10.avi:4.04 s,174767,826.8232,557.6419,101
102,MASK_c10.avi:4.08 s,174767,826.8232,557.6419,102
103,MASK_c10.avi:4.12 s,174767,826.8232,557.6419,103
104,MASK_c10.avi:4.16 s,174968,826.6900,557.6011,104
105,MASK_c10.avi:4.20 s,174968,826.6900,557.6011,105
106,MASK_c10.avi:4.24 s,174968,826.6900,557.6011,106
107,MASK_c10.avi:4.28 s,174968,826.6900,557.6011,107
108,MASK_c10.avi:4.32 s,174968,826.6900,557.6011,108
109,MASK_c10.avi:4.36 s,174791,826.7593,557.6099,109
110,MASK_c10.avi:4.40 s,174791,826.7593,557.6099,110
111,MASK_c10.avi:4.44 s,174791,826.7593,557.6099,111
112,MASK_c10.avi:4.48 s,174791,826.7593,557.6099,112
113,MASK_c10.avi:4.52 s,174711,826.6902,557.6016,113
114,MASK_c10.avi:4.56 s,174711,826.6902,557.6016,114
115,MASK_c10.avi:4.60 s,174711,826.6902,557.6016,115
116,MASK_c10.avi:4.64 s,174857,826.7832,557.5776,116
117,MASK_c10.avi:4.68 s,174857,826.7832,557.5776,117
118,MASK_c10.avi:4.72 s,174857,826.7832,557.5776,118
119,MASK_c10.avi:4.76 s,174857,826.7832,557.5776,119
120,MASK_c10.avi:4.80 s,174724,826.6890,557.6960,120
121,MASK_c10.avi:4.84 s,174724,826.6890,557.6960,121
122,MASK_c10.avi:4.88 s,174724,826.6890,557.6960,122
123,MASK_c10.avi:4.92 s,174724,826.6890,557.6960,123
124,MASK_c10.avi:4.96 s,174736,826.7184,557.5511,124
125,MASK_c10.avi:5.00 s,174736,826.7184,557.5511,125
126,MASK_c10.avi:5.04 s,174736,826.7184,557.5511,126
127,MASK_c10.avi:5.08 s,174736,826.7184,557.5511,127
128,MASK_c10.avi:5.12 s,174728,826.8380,557.5579,128
129,MASK_c10.avi:5.16 s,174728,826.8380,557.5579,129
130,MASK_c10.avi:5.20 s,174728,826.8380,557.5579,130
131,MASK_c10.avi:5.24 s,174728,826.8380,557.5579,131
132,MASK_c10.avi:5.28 s,174697,826.7228,557.6246,132
133,MASK_c10.avi:5.32 s,174697,826.7228,557.6246,133
134,MASK_c10.avi:5.36 s,174697,826.7228,557.6246,134
135,MASK_c10.avi:5.40 s,174697,826.7228,557.6246,135
136,MASK_c10.avi:5.44 s,174738,826.8428,557.4874,136
137,MASK_c10.avi:5.48 s,174738,826.8428,557.4874,137
138,MASK_c10.avi:5.52 s,174738,826.8428,557.4874,138
139,MASK_c10.avi:5.56 s,174738,826.8428,557.4874,139
140,MASK_c10.avi:5.60 s,174757,826.8404,557.5718,140
141,MASK_c10.avi:5.64 s,174757,826.8404,557.5718,141
142,MASK_c10.avi:5.68 s,174757,826.8404,557.5718,142
143,MASK_c10.avi:5.72 s,174757,826.8404,557.5718,143
144,MASK_c10.avi:5.76 s,174679,826.6949,557.6452,144
145,MASK_c10.avi:5.80 s,174679,826.6949,557.6452,145
146,MASK_c10.avi:5.84 s,174679,826.6949,557.6452,146
147,MASK_c10.avi:5.88 s,174679,826.6949,557.6452,147
148,MASK_c10.avi:5.92 s,174787,826.7101,557.6269,148
149,MASK_c10.avi:5.96 s,174787,826.7101,557.6269,149
150,MASK_c10.avi:6.00 s,174787,826.7101,557.6269,150
151,MASK_c10.avi:6.04 s,174787,826.7101,557.6269,151
152,MASK_c10.avi:6.08 s,174787,826.7101,557.6269,152
153,MASK_c10.avi:6.12 s,174810,826.8346,557.5207,153
154,MASK_c10.avi:6.16 s,174810,826.8346,557.5207,154
155,MASK_c10.avi:6.20 s,174810,826.8346,557.5207,155
156,MASK_c10.avi:6.24 s,174715,826.8444,557.4471,156
157,MASK_c10.avi:6.28 s,174715,826.8444,557.4471,157
158,MASK_c10.avi:6.32 s,174715,826.8444,557.4471,158
159,MASK_c10.avi:6.36 s,174715,826.8444,557.4471,159
160,MASK_c10.avi:6.40 s,174931,826.7403,557.7885,160
161,MASK_c10.avi:6.44 s,174931,826.7403,557.7885,161
162,MASK_c10.avi:6.48 s,174931,826.7403,557.7885,162
163,MASK_c10.avi:6.52 s,174931,826.7403,557.7885,163
164,MASK_c10.avi:6.56 s,174699,826.6334,557.6195,164
165,MASK_c10.avi:6.60 s,174699,826.6334,557.6195,165
166,MASK_c10.avi:6.64 s,174699,826.6334,557.6195,166
167,MASK_c10.avi:6.68 s,174699,826.6334,557.6195,167
168,MASK_c10.avi:6.72 s,174763,826.7026,557.4647,168
169,MASK_c10.avi:6.76 s,174763,826.7026,557.4647,169
170,MASK_c10.avi:6.80 s,174763,826.7026,557.4647,170
171,MASK_c10.avi:6.84 s,174763,826.7026,557.4647,171
172,MASK_c10.avi:6.88 s,174763,826.7026,557.4647,172
173,MASK_c10.avi:6.92 s,174759,826.8419,557.5846,173
174,MASK_c10.avi:6.96 s,174759,826.8419,557.5846,174
175,MASK_c10.avi:7.00 s,174759,826.8419,557.5846,175
176,MASK_c10.avi:7.04 s,174624,826.7867,557.5190,176
177,MASK_c10.avi:7.08 s,174624,826.7867,557.5190,177
178,MASK_c10.avi:7.12 s,174624,826.7867,557.5190,178
179,MASK_c10.avi:7.16 s,174624,826.7867,557.5190,179
180,MASK_c10.avi:7.20 s,174780,826.6120,557.6824,180
181,MASK_c10.avi:7.24 s,174780,826.6120,557.6824,181
182,MASK_c10.avi:7.28 s,174780,826.6120,557.6824,182
183,MASK_c10.avi:7.32 s,174780,826.6120,557.6824,183
184,MASK_c10.avi:7.36 s,174811,826.6696,557.5731,184
185,MASK_c10.avi:7.40 s,174811,826.6696,557.5731,185
186,MASK_c10.avi:7.44 s,174811,826.6696,557.5731,186
187,MASK_c10.avi:7.48 s,174811,826.6696,557.5731,187
188,MASK_c10.avi:7.52 s,174799,826.6068,557.5276,188
189,MASK_c10.avi:7.56 s,174799,826.6068,557.5276,189
190,MASK_c10.avi:7.60 s,174799,826.6068,557.5276,190
191,MASK_c10.avi:7.64 s,174799,826.6068,557.5276,191
192,MASK_c10.avi:7.68 s,174799,826.6068,557.5276,192
193,MASK_c10.avi:7.72 s,174775,826.7305,557.6839,193
194,MASK_c10.avi:7.76 s,174775,826.7305,557.6839,194
195,MASK_c10.avi:7.80 s,174775,826.7305,557.6839,195
196,MASK_c10.avi:7.84 s,174621,826.8110,557.4715,196
197,MASK_c10.avi:7.88 s,174621,826.8110,557.4715,197
198,MASK_c10.avi:7.92 s,174621,826.8110,557.4715,198
199,MASK_c10.avi:7.96 s,174621,826.8110,557.4715,199
200,MASK_c10.avi:8.00 s,174841,826.6118,557.4780,200
201,MASK_c10.avi:8.04 s,174841,826.6118,557.4780,201
202,MASK_c10.avi:8.08 s,174841,826.6118,557.4780,202
203,MASK_c10.avi:8.12 s,174841,826.6118,557.4780,203
204,MASK_c10.avi:8.16 s,174835,826.7294,557.6405,204
205,MASK_c10.avi:8.20 s,174835,826.7294,557.6405,205
206,MASK_c10.avi:8.24 s,174835,826.7294,557.6405,206
207,MASK_c10.avi:8.28 s,174835,826.7294,557.6405,207
208,MASK_c10.avi:8.32 s,174835,826.7294,557.6405,208
209,MASK_c10.avi:8.36 s,174781,826.8539,557.6023,209
210,MASK_c10.avi:8.40 s,174781,826.8539,557.6023,210
211,MASK_c10.avi:8.44 s,174781,826.8539,557.6023,211
212,MASK_c10.avi:8.48 s,174781,826.8539,557.6023,212
213,MASK_c10.avi:8.52 s,174715,826.8124,557.7315,213
214,MASK_c10.avi:8.56 s,174715,826.8124,557.7315,214
215,MASK_c10.avi:8.60 s,174715,826.8124,557.7315,215
216,MASK_c10.avi:8.64 s,174658,826.7098,557.6570,216
217,MASK_c10.avi:8.68 s,174658,826.7098,557.6570,217
218,MASK_c10.avi:8.72 s,174658,826.7098,557.6570,218
219,MASK_c10.avi:8.76 s,174658,826.7098,557.6570,219
220,MASK_c10.avi:8.80 s,174738,826.6400,557.7120,220
221,MASK_c10.avi:8.84 s,174738,826.6400,557.7120,221
222,MASK_c10.avi:8.88 s,174738,826.6400,557.7120,222
223,MASK_c10.avi:8.92 s,174738,826.6400,557.7120,223
224,MASK_c10.avi:8.96 s,174738,826.6400,557.7120,224
225,MASK_c10.avi:9.00 s,174841,826.7919,557.5281,225
226,MASK_c10.avi:9.04 s,174841,826.7919,557.5281,226
227,MASK_c10.avi:9.08 s,174841,826.7919,557.5281,227
228,MASK_c10.avi:9.12 s,174852,826.7024,557.4831,228
229,MASK_c10.avi:9.16 s,174852,826.7024,557.4831,229
230,MASK_c10.avi:9.20 s,174852,826.7024,557.4831,230
231,MASK_c10.avi:9.24 s,174852,826.7024,557.4831,231
232,MASK_c10.avi:9.28 s,174852,826.7024,557.4831,232
233,MASK_c10.avi:9.32 s,174812,826.8708,557.5453,233
234,MASK_c10.avi:9.36 s,174812,826.8708,557.5453,234
235,MASK_c10.avi:9.40 s,174812,826.8708,557.5453,235
236,MASK_c10.avi:9.44 s,174812,826.8708,557.5453,236
