 ,Label,Area,X,Y,Slice
1,MASK_c7.avi:0.04 s,172228,732.4977,545.2729,1
2,MASK_c7.avi:0.08 s,172228,732.4977,545.2729,2
3,MASK_c7.avi:0.12 s,172228,732.4977,545.2729,3
4,MASK_c7.avi:0.16 s,172228,732.4977,545.2729,4
5,MASK_c7.avi:0.20 s,172192,732.4408,545.3277,5
6,MASK_c7.avi:0.24 s,172192,732.4408,545.3277,6
7,MASK_c7.avi:0.28 s,172192,732.4408,545.3277,7
8,MASK_c7.avi:0.32 s,172192,732.4408,545.3277,8
9,MASK_c7.avi:0.36 s,172236,732.4459,545.2950,9
10,MASK_c7.avi:0.40 s,172236,732.4459,545.2950,10
11,MASK_c7.avi:0.44 s,172236,732.4459,545.2950,11
12,MASK_c7.avi:0.48 s,172236,732.4459,545.2950,12
13,MASK_c7.avi:0.52 s,172207,732.4718,545.3797,13
14,MASK_c7.avi:0.56 s,172207,732.4718,545.3797,14
15,MASK_c7.avi:0.60 s,172207,732.4718,545.3797,15
16,MASK_c7.avi:0.64 s,172222,732.4393,545.3049,16
17,MASK_c7.avi:0.68 s,172222,732.4393,545.3049,17
18,MASK_c7.avi:0.72 s,172222,732.4393,545.3049,18
19,MASK_c7.avi:0.76 s,172222,732.4393,545.3049,19
20,MASK_c7.avi:0.80 s,172222,732.4393,545.3049,20
21,MASK_c7.avi:0.84 s,172198,732.4047,545.2614,21
22,MASK_c7.avi:0.88 s,172198,732.4047,545.2614,22
23,MASK_c7.avi:0.92 s,172198,732.4047,545.2614,23
24,MASK_c7.avi:0.96 s,172198,732.4047,545.2614,24
25,MASK_c7.avi:1.00 s,172053,732.3416,545.2468,25
26,MASK_c7.avi:1.04 s,172053,732.3416,545.2468,26
27,MASK_c7.avi:1.08 s,172053,732.3416,545.2468,27
28,MASK_c7.avi:1.12 s,172053,732.3416,545.2468,28
29,MASK_c7.avi:1.16 s,172190,732.5078,545.3692,29
30,MASK_c7.avi:1.20 s,172190,732.5078,545.3692,30
31,MASK_c7.avi:1.24 s,172190,732.5078,545.3692,31
32,MASK_c7.avi:1.28 s,172190,732.5078,545.3692,32
33,MASK_c7.avi:1.32 s,172073,732.2897,545.3271,33
34,MASK_c7.avi:1.36 s,172073,732.2897,545.3271,34
35,MASK_c7.avi:1.40 s,172073,732.2897,545.3271,35
36,MASK_c7.avi:1.44 s,172199,732.4902,545.2947,36
37,MASK_c7.avi:1.48 s,172199,732.4902,545.2947,37
38,MASK_c7.avi:1.52 s,172199,732.4902,545.2947,38
39,MASK_c7.avi:1.56 s,172199,732.4902,545.2947,39
40,MASK_c7.avi:1.60 s,172199,732.4902,545.2947,40
41,MASK_c7.avi:1.64 s,172158,732.4687,545.1772,41
42,MASK_c7.avi:1.68 s,172158,732.4687,545.1772,42
43,MASK_c7.avi:1.72 s,172158,732.4687,545.1772,43
44,MASK_c7.avi:1.76 s,172158,732.4687,545.1772,44
45,MASK_c7.avi:1.80 s,172219,732.3971,545.1948,45
46,MASK_c7.avi:1.84 s,172219,732.3971,545.1948,46
47,MASK_c7.avi:1.88 s,172219,732.3971,545.1948,47
48,MASK_c7.avi:1.92 s,172219,732.3971,545.1948,48
49,MASK_c7.avi:1.96 s,172335,732.3581,545.1213,49
50,MASK_c7.avi:2.00 s,172335,732.3581,545.1213,50
51,MASK_c7.avi:2.04 s,172335,732.3581,545.1213,51
52,MASK_c7.avi:2.08 s,172335,732.3581,545.1213,52
53,MASK_c7.avi:2.12 s,172104,732.4489,545.3262,53
54,MASK_c7.avi:2.16 s,172104,732.4489,545.3262,54
55,MASK_c7.avi:2.20 s,172104,732.4489,545.3262,55
56,MASK_c7.avi:2.24 s,172104,732.4489,545.3262,56
57,MASK_c7.avi:2.28 s,172104,732.4489,545.3262,57
58,MASK_c7.avi:2.32 s,172193,732.4075,545.2967,58
59,MASK_c7.avi:2.36 s,172193,732.4075,545.2967,59
