 ,Label,Area,X,Y,Slice
1,MASK_c3.avi:0.04 s,135696,891.3780,496.4121,1
2,MASK_c3.avi:0.08 s,135696,891.3780,496.4121,2
3,MASK_c3.avi:0.12 s,135696,891.3780,496.4121,3
4,MASK_c3.avi:0.16 s,135696,891.3780,496.4121,4
5,MASK_c3.avi:0.20 s,135751,891.3837,496.4300,5
6,MASK_c3.avi:0.24 s,135751,891.3837,496.4300,6
7,MASK_c3.avi:0.28 s,135751,891.3837,496.4300,7
8,MASK_c3.avi:0.32 s,135751,891.3837,496.4300,8
9,MASK_c3.avi:0.36 s,135751,891.3837,496.4300,9
10,MASK_c3.avi:0.40 s,135802,891.4186,496.4108,10
11,MASK_c3.avi:0.44 s,135802,891.4186,496.4108,11
12,MASK_c3.avi:0.48 s,135802,891.4186,496.4108,12
13,MASK_c3.avi:0.52 s,135816,891.4135,496.4479,13
14,MASK_c3.avi:0.56 s,135816,891.4135,496.4479,14
15,MASK_c3.avi:0.60 s,135816,891.4135,496.4479,15
16,MASK_c3.avi:0.64 s,135816,891.4135,496.4479,16
17,MASK_c3.avi:0.68 s,135808,891.4136,496.4188,17
18,MASK_c3.avi:0.72 s,135808,891.4136,496.4188,18
19,MASK_c3.avi:0.76 s,135808,891.4136,496.4188,19
20,MASK_c3.avi:0.80 s,135808,891.4136,496.4188,20
21,MASK_c3.avi:0.84 s,135764,891.4511,496.3713,21
22,MASK_c3.avi:0.88 s,135764,891.4511,496.3713,22
23,MASK_c3.avi:0.92 s,135764,891.4511,496.3713,23
24,MASK_c3.avi:0.96 s,135764,891.4511,496.3713,24
25,MASK_c3.avi:1.00 s,135764,891.4511,496.3713,25
26,MASK_c3.avi:1.04 s,135812,891.4841,496.3523,26
27,MASK_c3.avi:1.08 s,135812,891.4841,496.3523,27
28,MASK_c3.avi:1.12 s,135812,891.4841,496.3523,28
29,MASK_c3.avi:1.16 s,135804,891.5037,496.3740,29
30,MASK_c3.avi:1.20 s,135804,891.5037,496.3740,30
31,MASK_c3.avi:1.24 s,135804,891.5037,496.3740,31
32,MASK_c3.avi:1.28 s,135804,891.5037,496.3740,32
33,MASK_c3.avi:1.32 s,135781,891.4892,496.3712,33
34,MASK_c3.avi:1.36 s,135781,891.4892,496.3712,34
35,MASK_c3.avi:1.40 s,135781,891.4892,496.3712,35
36,MASK_c3.avi:1.44 s,135781,891.4892,496.3712,36
37,MASK_c3.avi:1.48 s,135812,891.4551,496.4238,37
38,MASK_c3.avi:1.52 s,135812,891.4551,496.4238,38
39,MASK_c3.avi:1.56 s,135812,891.4551,496.4238,39
40,MASK_c3.avi:1.60 s,135834,891.5021,496.4500,40
41,MASK_c3.avi:1.64 s,135834,891.5021,496.4500,41
42,MASK_c3.avi:1.68 s,135834,891.5021,496.4500,42
43,MASK_c3.avi:1.72 s,135834,891.5021,496.4500,43
44,MASK_c3.avi:1.76 s,135853,891.4700,496.4553,44
45,MASK_c3.avi:1.80 s,135853,891.4700,496.4553,45
46,MASK_c3.avi:1.84 s,135853,891.4700,496.4553,46
47,MASK_c3.avi:1.88 s,135853,891.4700,496.4553,47
48,MASK_c3.avi:1.92 s,135853,891.4700,496.4553,48
49,MASK_c3.avi:1.96 s,135883,891.4510,496.4812,49
50,MASK_c3.avi:2.00 s,135883,891.4510,496.4812,50
51,MASK_c3.avi:2.04 s,135883,891.4510,496.4812,51
52,MASK_c3.avi:2.08 s,135883,891.4510,496.4812,52
53,MASK_c3.avi:2.12 s,135901,891.4768,496.4994,53
