 ,Label,Area,X,Y,Slice
1,MASK_c2_.avi:0.04 s,179111,754.7865,547.3185,1
2,MASK_c2_.avi:0.08 s,179111,754.7865,547.3185,2
3,MASK_c2_.avi:0.12 s,179111,754.7865,547.3185,3
4,MASK_c2_.avi:0.16 s,179111,754.7865,547.3185,4
5,MASK_c2_.avi:0.20 s,179163,754.9043,547.3674,5
6,MASK_c2_.avi:0.24 s,179163,754.9043,547.3674,6
7,MASK_c2_.avi:0.28 s,179163,754.9043,547.3674,7
8,MASK_c2_.avi:0.32 s,179163,754.9043,547.3674,8
9,MASK_c2_.avi:0.36 s,179163,754.9043,547.3674,9
10,MASK_c2_.avi:0.40 s,179217,754.8611,547.2373,10
11,MASK_c2_.avi:0.44 s,179217,754.8611,547.2373,11
12,MASK_c2_.avi:0.48 s,179217,754.8611,547.2373,12
13,MASK_c2_.avi:0.52 s,179217,754.8611,547.2373,13
14,MASK_c2_.avi:0.56 s,179217,754.8611,547.2373,14
15,MASK_c2_.avi:0.60 s,179174,754.8388,547.3323,15
16,MASK_c2_.avi:0.64 s,179174,754.8388,547.3323,16
17,MASK_c2_.avi:0.68 s,179174,754.8388,547.3323,17
18,MASK_c2_.avi:0.72 s,179174,754.8388,547.3323,18
19,MASK_c2_.avi:0.76 s,179174,754.8388,547.3323,19
20,MASK_c2_.avi:0.80 s,179174,754.8388,547.3323,20
21,MASK_c2_.avi:0.84 s,179295,754.8696,547.2282,21
22,MASK_c2_.avi:0.88 s,179295,754.8696,547.2282,22
23,MASK_c2_.avi:0.92 s,179295,754.8696,547.2282,23
24,MASK_c2_.avi:0.96 s,179295,754.8696,547.2282,24
25,MASK_c2_.avi:1.00 s,179204,754.8236,547.2576,25
26,MASK_c2_.avi:1.04 s,179204,754.8236,547.2576,26
27,MASK_c2_.avi:1.08 s,179204,754.8236,547.2576,27
28,MASK_c2_.avi:1.12 s,179204,754.8236,547.2576,28
29,MASK_c2_.avi:1.16 s,179204,754.8236,547.2576,29
30,MASK_c2_.avi:1.20 s,179234,754.8245,547.2725,30
31,MASK_c2_.avi:1.24 s,179234,754.8245,547.2725,31
32,MASK_c2_.avi:1.28 s,179234,754.8245,547.2725,32
33,MASK_c2_.avi:1.32 s,179234,754.8245,547.2725,33
34,MASK_c2_.avi:1.36 s,179234,754.8245,547.2725,34
35,MASK_c2_.avi:1.40 s,179234,754.8245,547.2725,35
36,MASK_c2_.avi:1.44 s,179159,754.8507,547.2791,36
37,MASK_c2_.avi:1.48 s,179159,754.8507,547.2791,37
38,MASK_c2_.avi:1.52 s,179159,754.8507,547.2791,38
39,MASK_c2_.avi:1.56 s,179159,754.8507,547.2791,39
40,MASK_c2_.avi:1.60 s,179193,754.8728,547.3000,40
41,MASK_c2_.avi:1.64 s,179193,754.8728,547.3000,41
42,MASK_c2_.avi:1.68 s,179193,754.8728,547.3000,42
43,MASK_c2_.avi:1.72 s,179193,754.8728,547.3000,43
44,MASK_c2_.avi:1.76 s,179193,754.8728,547.3000,44
45,MASK_c2_.avi:1.80 s,179235,754.8846,547.2987,45
46,MASK_c2_.avi:1.84 s,179235,754.8846,547.2987,46
47,MASK_c2_.avi:1.88 s,179235,754.8846,547.2987,47
48,MASK_c2_.avi:1.92 s,179235,754.8846,547.2987,48
49,MASK_c2_.avi:1.96 s,179235,754.8846,547.2987,49
50,MASK_c2_.avi:2.00 s,179235,754.8846,547.2987,50
51,MASK_c2_.avi:2.04 s,179189,754.8588,547.2738,51
52,MASK_c2_.avi:2.08 s,179189,754.8588,547.2738,52
53,MASK_c2_.avi:2.12 s,179189,754.8588,547.2738,53
54,MASK_c2_.avi:2.16 s,179189,754.8588,547.2738,54
55,MASK_c2_.avi:2.20 s,179229,754.8615,547.3460,55
56,MASK_c2_.avi:2.24 s,179229,754.8615,547.3460,56
57,MASK_c2_.avi:2.28 s,179229,754.8615,547.3460,57
58,MASK_c2_.avi:2.32 s,179229,754.8615,547.3460,58
59,MASK_c2_.avi:2.36 s,179229,754.8615,547.3460,59
60,MASK_c2_.avi:2.40 s,179106,754.8325,547.2837,60
61,MASK_c2_.avi:2.44 s,179106,754.8325,547.2837,61
62,MASK_c2_.avi:2.48 s,179106,754.8325,547.2837,62
63,MASK_c2_.avi:2.52 s,179106,754.8325,547.2837,63
64,MASK_c2_.avi:2.56 s,179106,754.8325,547.2837,64
65,MASK_c2_.avi:2.60 s,179263,754.8783,547.3303,65
66,MASK_c2_.avi:2.64 s,179263,754.8783,547.3303,66
67,MASK_c2_.avi:2.68 s,179263,754.8783,547.3303,67
68,MASK_c2_.avi:2.72 s,179263,754.8783,547.3303,68
69,MASK_c2_.avi:2.76 s,179263,754.8783,547.3303,69
70,MASK_c2_.avi:2.80 s,179167,754.8352,547.2835,70
71,MASK_c2_.avi:2.84 s,179167,754.8352,547.2835,71
