 ,Label,Area,X,Y,Slice
1,MASK_c7.avi:15605-00576-00624:0.04 s,158537,624.3650,573.1085,1
2,MASK_c7.avi:0.08 s,158537,624.3650,573.1085,2
3,MASK_c7.avi:0.12 s,158537,624.3650,573.1085,3
4,MASK_c7.avi:0.16 s,158537,624.3650,573.1085,4
5,MASK_c7.avi:0.20 s,158537,624.3650,573.1085,5
6,MASK_c7.avi:0.24 s,158616,624.3263,573.1450,6
7,MASK_c7.avi:0.28 s,158616,624.3263,573.1450,7
8,MASK_c7.avi:0.32 s,158616,624.3263,573.1450,8
9,MASK_c7.avi:0.36 s,158616,624.3263,573.1450,9
10,MASK_c7.avi:0.40 s,158616,624.3263,573.1450,10
11,MASK_c7.avi:0.44 s,158601,624.3254,573.1506,11
12,MASK_c7.avi:0.48 s,158601,624.3254,573.1506,12
13,MASK_c7.avi:0.52 s,158601,624.3254,573.1506,13
14,MASK_c7.avi:0.56 s,158601,624.3254,573.1506,14
15,MASK_c7.avi:0.60 s,158601,624.3254,573.1506,15
16,MASK_c7.avi:0.64 s,158556,624.3465,573.1686,16
17,MASK_c7.avi:0.68 s,158556,624.3465,573.1686,17
18,MASK_c7.avi:0.72 s,158556,624.3465,573.1686,18
19,MASK_c7.avi:0.76 s,158556,624.3465,573.1686,19
20,MASK_c7.avi:0.80 s,158556,624.3465,573.1686,20
21,MASK_c7.avi:0.84 s,158651,624.3711,573.0944,21
22,MASK_c7.avi:0.88 s,158651,624.3711,573.0944,22
23,MASK_c7.avi:0.92 s,158651,624.3711,573.0944,23
24,MASK_c7.avi:0.96 s,158651,624.3711,573.0944,24
25,MASK_c7.avi:1.00 s,158651,624.3711,573.0944,25
26,MASK_c7.avi:1.04 s,158591,624.3200,573.0992,26
27,MASK_c7.avi:1.08 s,158591,624.3200,573.0992,27
28,MASK_c7.avi:1.12 s,158591,624.3200,573.0992,28
29,MASK_c7.avi:1.16 s,158591,624.3200,573.0992,29
30,MASK_c7.avi:1.20 s,158591,624.3200,573.0992,30
31,MASK_c7.avi:1.24 s,158551,624.3287,573.1044,31
32,MASK_c7.avi:1.28 s,158551,624.3287,573.1044,32
33,MASK_c7.avi:1.32 s,158551,624.3287,573.1044,33
34,MASK_c7.avi:1.36 s,158551,624.3287,573.1044,34
35,MASK_c7.avi:1.40 s,158551,624.3287,573.1044,35
36,MASK_c7.avi:1.44 s,158525,624.3468,573.0873,36
37,MASK_c7.avi:1.48 s,158525,624.3468,573.0873,37
38,MASK_c7.avi:1.52 s,158525,624.3468,573.0873,38
39,MASK_c7.avi:1.56 s,158525,624.3468,573.0873,39
40,MASK_c7.avi:1.60 s,158525,624.3468,573.0873,40
41,MASK_c7.avi:1.64 s,158654,624.3327,573.1238,41
42,MASK_c7.avi:1.68 s,158654,624.3327,573.1238,42
43,MASK_c7.avi:1.72 s,158654,624.3327,573.1238,43
44,MASK_c7.avi:1.76 s,158654,624.3327,573.1238,44
45,MASK_c7.avi:1.80 s,158654,624.3327,573.1238,45
46,MASK_c7.avi:1.84 s,158618,624.2586,573.1169,46
47,MASK_c7.avi:1.88 s,158618,624.2586,573.1169,47
48,MASK_c7.avi:1.92 s,158618,624.2586,573.1169,48
49,MASK_c7.avi:1.96 s,158618,624.2586,573.1169,49
50,MASK_c7.avi:2.00 s,158618,624.2586,573.1169,50
51,MASK_c7.avi:2.04 s,158520,624.3089,573.0916,51
52,MASK_c7.avi:2.08 s,158520,624.3089,573.0916,52
53,MASK_c7.avi:2.12 s,158520,624.3089,573.0916,53
54,MASK_c7.avi:2.16 s,158520,624.3089,573.0916,54
55,MASK_c7.avi:2.20 s,158520,624.3089,573.0916,55
56,MASK_c7.avi:2.24 s,158585,624.3032,572.9949,56
57,MASK_c7.avi:2.28 s,158585,624.3032,572.9949,57
58,MASK_c7.avi:2.32 s,158585,624.3032,572.9949,58
59,MASK_c7.avi:2.36 s,158585,624.3032,572.9949,59
60,MASK_c7.avi:2.40 s,158585,624.3032,572.9949,60
61,MASK_c7.avi:2.44 s,158561,624.3255,573.0416,61
62,MASK_c7.avi:2.48 s,158561,624.3255,573.0416,62
63,MASK_c7.avi:2.52 s,158561,624.3255,573.0416,63
64,MASK_c7.avi:2.56 s,158561,624.3255,573.0416,64
65,MASK_c7.avi:2.60 s,158561,624.3255,573.0416,65
66,MASK_c7.avi:2.64 s,158542,624.3176,573.0825,66
67,MASK_c7.avi:2.68 s,158542,624.3176,573.0825,67
68,MASK_c7.avi:2.72 s,158542,624.3176,573.0825,68
69,MASK_c7.avi:2.76 s,158542,624.3176,573.0825,69
70,MASK_c7.avi:2.80 s,158542,624.3176,573.0825,70
71,MASK_c7.avi:2.84 s,158566,624.3311,573.1039,71
72,MASK_c7.avi:2.88 s,158566,624.3311,573.1039,72
73,MASK_c7.avi:2.92 s,158566,624.3311,573.1039,73
74,MASK_c7.avi:2.96 s,158566,624.3311,573.1039,74
75,MASK_c7.avi:3.00 s,158568,624.3153,573.0792,75
76,MASK_c7.avi:3.04 s,158568,624.3153,573.0792,76
77,MASK_c7.avi:3.08 s,158568,624.3153,573.0792,77
78,MASK_c7.avi:3.12 s,158568,624.3153,573.0792,78
79,MASK_c7.avi:3.16 s,158568,624.3153,573.0792,79
80,MASK_c7.avi:3.20 s,158568,624.3153,573.0792,80
81,MASK_c7.avi:3.24 s,158461,624.2990,573.0439,81
82,MASK_c7.avi:3.28 s,158461,624.2990,573.0439,82
83,MASK_c7.avi:3.32 s,158461,624.2990,573.0439,83
84,MASK_c7.avi:3.36 s,158461,624.2990,573.0439,84
85,MASK_c7.avi:3.40 s,158461,624.2990,573.0439,85
86,MASK_c7.avi:3.44 s,158511,624.3298,573.0573,86
87,MASK_c7.avi:3.48 s,158511,624.3298,573.0573,87
88,MASK_c7.avi:3.52 s,158511,624.3298,573.0573,88
89,MASK_c7.avi:3.56 s,158511,624.3298,573.0573,89
90,MASK_c7.avi:3.60 s,158511,624.3298,573.0573,90
91,MASK_c7.avi:3.64 s,158542,624.3062,573.1704,91
92,MASK_c7.avi:3.68 s,158542,624.3062,573.1704,92
93,MASK_c7.avi:3.72 s,158542,624.3062,573.1704,93
94,MASK_c7.avi:3.76 s,158542,624.3062,573.1704,94
95,MASK_c7.avi:3.80 s,158542,624.3062,573.1704,95
96,MASK_c7.avi:3.84 s,158523,624.3401,573.0799,96
97,MASK_c7.avi:3.88 s,158523,624.3401,573.0799,97
98,MASK_c7.avi:3.92 s,158523,624.3401,573.0799,98
99,MASK_c7.avi:3.96 s,158523,624.3401,573.0799,99
100,MASK_c7.avi:4.00 s,158523,624.3401,573.0799,100
101,MASK_c7.avi:4.04 s,158542,624.3289,573.0492,101
102,MASK_c7.avi:4.08 s,158542,624.3289,573.0492,102
103,MASK_c7.avi:4.12 s,158542,624.3289,573.0492,103
104,MASK_c7.avi:4.16 s,158542,624.3289,573.0492,104
105,MASK_c7.avi:4.20 s,158542,624.3289,573.0492,105
106,MASK_c7.avi:4.24 s,158541,624.4297,573.1047,106
107,MASK_c7.avi:4.28 s,158541,624.4297,573.1047,107
108,MASK_c7.avi:4.32 s,158541,624.4297,573.1047,108
109,MASK_c7.avi:4.36 s,158541,624.4297,573.1047,109
110,MASK_c7.avi:4.40 s,158541,624.4297,573.1047,110
111,MASK_c7.avi:4.44 s,158558,624.3182,573.1297,111
112,MASK_c7.avi:4.48 s,158558,624.3182,573.1297,112
113,MASK_c7.avi:4.52 s,158558,624.3182,573.1297,113
114,MASK_c7.avi:4.56 s,158558,624.3182,573.1297,114
115,MASK_c7.avi:4.60 s,158558,624.3182,573.1297,115
116,MASK_c7.avi:4.64 s,158500,624.2779,573.1401,116
117,MASK_c7.avi:4.68 s,158500,624.2779,573.1401,117
118,MASK_c7.avi:4.72 s,158500,624.2779,573.1401,118
119,MASK_c7.avi:4.76 s,158500,624.2779,573.1401,119
120,MASK_c7.avi:4.80 s,158500,624.2779,573.1401,120
121,MASK_c7.avi:4.84 s,158531,624.3118,573.1254,121
122,MASK_c7.avi:4.88 s,158531,624.3118,573.1254,122
123,MASK_c7.avi:4.92 s,158531,624.3118,573.1254,123
124,MASK_c7.avi:4.96 s,158531,624.3118,573.1254,124
125,MASK_c7.avi:5.00 s,158531,624.3118,573.1254,125
126,MASK_c7.avi:5.04 s,158584,624.3131,573.0533,126
127,MASK_c7.avi:5.08 s,158584,624.3131,573.0533,127
