Time	Gap	Axial force
s	µm	N
0.00000	597.613	3.12805e-4
5.44000e-4	597.613	-2.68555e-3
1.56800e-3	597.613	-2.57492e-3
2.59200e-3	597.613	-1.01471e-3
3.61600e-3	597.613	6.02722e-4
4.64000e-3	597.613	1.52969e-3
5.66400e-3	597.613	1.13297e-3
6.68800e-3	597.613	2.47955e-4
7.71200e-3	597.613	-2.32697e-4
8.73600e-3	597.613	1.64032e-4
9.76000e-3	597.613	1.41525e-3
0.0107840	597.613	2.55966e-3
0.0118080	597.613	2.79617e-3
0.0128320	597.613	2.97546e-3
0.0138560	597.613	4.46701e-3
0.0148800	597.613	6.46591e-3
0.0159040	597.613	6.43921e-3
0.0169280	597.613	3.21960e-3
0.0179520	597.613	-1.21307e-3
0.0189760	597.613	-3.34549e-3
0.0200000	597.613	-2.35748e-3
0.0210240	597.613	3.31879e-4
0.0220480	597.613	3.07083e-3
0.0230720	597.613	2.96783e-3
0.0240960	597.613	1.62506e-3
0.0251200	597.613	2.05994e-4
0.0261440	597.613	9.15527e-5
0.0271680	597.613	1.79291e-3
0.0281920	597.496	3.88718e-3
0.0292160	597.496	4.87518e-3
0.0302400	597.496	3.72696e-3
0.0312640	597.496	1.18256e-3
0.0322880	597.496	-3.50952e-4
0.0333120	597.496	1.33514e-4
0.0343360	597.496	2.09808e-3
0.0353600	597.496	3.81088e-3
0.0363840	597.496	4.34875e-3
0.0374080	597.496	3.78418e-3
0.0384320	597.496	3.25775e-3
0.0394560	597.496	4.40979e-3
0.0404800	597.496	7.31277e-3
0.0420160	597.496	6.50787e-3
0.0440640	597.273	-4.02832e-3
0.0461120	597.273	9.42230e-4
0.0481600	597.273	6.35529e-3
0.0502080	597.273	2.46048e-3
0.0522560	597.273	1.75095e-3
0.0543040	597.273	5.54657e-3
0.0563520	597.273	8.41522e-3
0.0584000	597.273	0.0101280
0.0604480	597.273	2.78091e-3
0.0624960	597.273	9.53674e-5
0.0645440	597.273	6.66809e-3
0.0665920	597.031	6.13022e-3
0.0686400	597.031	3.99780e-3
0.0706880	597.031	6.79016e-3
0.0727360	597.031	7.61032e-3
0.0747840	597.031	5.03540e-3
0.0768320	597.031	5.58853e-3
0.0788800	597.031	8.25882e-3
0.0809280	597.031	7.32040e-3
0.0829760	597.031	6.53076e-3
0.0850240	597.031	0.0135536
0.0870720	597.031	7.77817e-3
0.0891200	597.031	5.91278e-4
0.0911680	597.031	6.34384e-3
0.0932160	596.773	8.66318e-3
0.0952640	596.773	4.90570e-3
0.0973120	596.773	5.76401e-3
0.0993600	596.773	9.78470e-3
0.101408	596.773	8.88443e-3
0.103456	596.773	0.0111351
0.105504	596.531	0.0108414
0.107552	596.531	2.24304e-3
0.109600	596.531	6.12640e-3
0.111648	596.531	0.0114555
0.113696	596.531	8.68988e-3
0.115744	596.531	7.47299e-3
0.117792	596.531	0.0117950
0.119840	596.531	0.0102654
0.121888	596.531	6.11877e-3
0.124960	596.531	0.0119514
0.129056	596.273	8.04901e-3
0.133152	596.273	0.0155945
0.137248	596.273	5.19562e-3
0.141344	596.273	0.0103378
0.145440	596.273	0.0119400
0.149536	596.273	0.0103874
0.153632	596.273	0.0106316
0.157728	596.133	9.60541e-3
0.161824	596.133	8.48007e-3
0.165920	595.832	0.0140152
0.170016	595.832	0.0107231
0.174112	595.832	0.0129089
0.178208	595.832	9.99451e-3
0.182304	595.832	0.0193176
0.186400	595.832	6.36673e-3
0.190496	595.711	0.0144806
0.194592	595.711	0.0124550
0.198688	595.711	9.92966e-3
0.202784	595.711	0.0129433
0.206880	595.711	0.0123100
0.210976	595.711	0.0168037
0.215072	595.473	8.06808e-3
0.219168	595.473	0.0141830
0.223264	595.473	0.0106163
0.227360	595.473	0.0163574
0.231456	595.293	0.0216560
0.235552	595.293	7.95364e-3
0.239648	595.293	0.0146370
0.243744	595.293	0.0151482
0.247840	595.293	0.0137215
0.251936	595.293	0.0168800
