 ,Label,Area,X,Y,Slice
1,MASK_c7.avi:0.04 s,146828,881.4268,617.6733,1
2,MASK_c7.avi:0.08 s,146828,881.4268,617.6733,2
3,MASK_c7.avi:0.12 s,146828,881.4268,617.6733,3
4,MASK_c7.avi:0.16 s,146853,881.4474,617.6332,4
5,MASK_c7.avi:0.20 s,146853,881.4474,617.6332,5
6,MASK_c7.avi:0.24 s,146853,881.4474,617.6332,6
7,MASK_c7.avi:0.28 s,146853,881.4474,617.6332,7
8,MASK_c7.avi:0.32 s,146879,881.4195,617.5902,8
9,MASK_c7.avi:0.36 s,146879,881.4195,617.5902,9
10,MASK_c7.avi:0.40 s,146879,881.4195,617.5902,10
11,MASK_c7.avi:0.44 s,146879,881.4195,617.5902,11
12,MASK_c7.avi:0.48 s,146880,881.4484,617.5904,12
13,MASK_c7.avi:0.52 s,146880,881.4484,617.5904,13
14,MASK_c7.avi:0.56 s,146880,881.4484,617.5904,14
15,MASK_c7.avi:0.60 s,146880,881.4484,617.5904,15
16,MASK_c7.avi:0.64 s,146891,881.4470,617.6109,16
17,MASK_c7.avi:0.68 s,146891,881.4470,617.6109,17
18,MASK_c7.avi:0.72 s,146891,881.4470,617.6109,18
19,MASK_c7.avi:0.76 s,146891,881.4470,617.6109,19
20,MASK_c7.avi:0.80 s,146891,881.4470,617.6109,20
21,MASK_c7.avi:0.84 s,146868,881.4277,617.5972,21
22,MASK_c7.avi:0.88 s,146868,881.4277,617.5972,22
23,MASK_c7.avi:0.92 s,146868,881.4277,617.5972,23
24,MASK_c7.avi:0.96 s,146868,881.4277,617.5972,24
25,MASK_c7.avi:1.00 s,146864,881.4033,617.6124,25
26,MASK_c7.avi:1.04 s,146864,881.4033,617.6124,26
27,MASK_c7.avi:1.08 s,146864,881.4033,617.6124,27
28,MASK_c7.avi:1.12 s,146843,881.4469,617.6267,28
29,MASK_c7.avi:1.16 s,146843,881.4469,617.6267,29
30,MASK_c7.avi:1.20 s,146843,881.4469,617.6267,30
31,MASK_c7.avi:1.24 s,146843,881.4469,617.6267,31
32,MASK_c7.avi:1.28 s,146839,881.4352,617.6420,32
33,MASK_c7.avi:1.32 s,146839,881.4352,617.6420,33
34,MASK_c7.avi:1.36 s,146839,881.4352,617.6420,34
35,MASK_c7.avi:1.40 s,146839,881.4352,617.6420,35
36,MASK_c7.avi:1.44 s,146864,881.4158,617.6288,36
37,MASK_c7.avi:1.48 s,146864,881.4158,617.6288,37
38,MASK_c7.avi:1.52 s,146864,881.4158,617.6288,38
39,MASK_c7.avi:1.56 s,146864,881.4158,617.6288,39
40,MASK_c7.avi:1.60 s,146864,881.4158,617.6288,40
41,MASK_c7.avi:1.64 s,146852,881.4450,617.6104,41
42,MASK_c7.avi:1.68 s,146852,881.4450,617.6104,42
43,MASK_c7.avi:1.72 s,146852,881.4450,617.6104,43
44,MASK_c7.avi:1.76 s,146857,881.4208,617.6069,44
45,MASK_c7.avi:1.80 s,146857,881.4208,617.6069,45
46,MASK_c7.avi:1.84 s,146857,881.4208,617.6069,46
47,MASK_c7.avi:1.88 s,146857,881.4208,617.6069,47
48,MASK_c7.avi:1.92 s,146800,881.4487,617.6306,48
49,MASK_c7.avi:1.96 s,146800,881.4487,617.6306,49
50,MASK_c7.avi:2.00 s,146800,881.4487,617.6306,50
51,MASK_c7.avi:2.04 s,146800,881.4487,617.6306,51
52,MASK_c7.avi:2.08 s,146826,881.4623,617.6122,52
53,MASK_c7.avi:2.12 s,146826,881.4623,617.6122,53
54,MASK_c7.avi:2.16 s,146826,881.4623,617.6122,54
55,MASK_c7.avi:2.20 s,146826,881.4623,617.6122,55
56,MASK_c7.avi:2.24 s,146826,881.4623,617.6122,56
57,MASK_c7.avi:2.28 s,146829,881.4567,617.6406,57
58,MASK_c7.avi:2.32 s,146829,881.4567,617.6406,58
59,MASK_c7.avi:2.36 s,146829,881.4567,617.6406,59
60,MASK_c7.avi:2.40 s,146831,881.4515,617.6304,60
61,MASK_c7.avi:2.44 s,146831,881.4515,617.6304,61
62,MASK_c7.avi:2.48 s,146831,881.4515,617.6304,62
63,MASK_c7.avi:2.52 s,146831,881.4515,617.6304,63
64,MASK_c7.avi:2.56 s,146825,881.4809,617.6129,64
65,MASK_c7.avi:2.60 s,146825,881.4809,617.6129,65
66,MASK_c7.avi:2.64 s,146825,881.4809,617.6129,66
67,MASK_c7.avi:2.68 s,146825,881.4809,617.6129,67
68,MASK_c7.avi:2.72 s,146844,881.4730,617.6179,68
69,MASK_c7.avi:2.76 s,146844,881.4730,617.6179,69
70,MASK_c7.avi:2.80 s,146844,881.4730,617.6179,70
71,MASK_c7.avi:2.84 s,146844,881.4730,617.6179,71
72,MASK_c7.avi:2.88 s,146835,881.4598,617.6098,72
73,MASK_c7.avi:2.92 s,146835,881.4598,617.6098,73
74,MASK_c7.avi:2.96 s,146835,881.4598,617.6098,74
