Time	Gap	Axial force
s	µm	N
-1.21151e-8	899.531	4.84085e-3
5.43999e-4	899.531	2.94113e-3
1.56801e-3	899.531	-2.28882e-4
2.59199e-3	899.531	-2.17056e-3
3.61599e-3	899.531	-1.73187e-3
4.64000e-3	899.531	3.58582e-4
5.66401e-3	899.531	2.49481e-3
6.68799e-3	899.531	1.58310e-3
7.71199e-3	899.531	-5.34058e-5
8.73600e-3	899.371	4.95911e-5
9.76001e-3	899.371	2.55966e-3
0.0107840	899.371	5.08499e-3
0.0118080	899.371	5.08118e-3
0.0128320	899.371	1.54877e-3
0.0138560	899.371	-2.78854e-3
0.0148800	899.371	-5.33295e-3
0.0159040	899.371	-4.50897e-3
0.0169280	899.371	-1.77002e-3
0.0179520	899.371	1.05667e-3
0.0189760	899.371	2.45285e-3
0.0200000	899.371	2.12479e-3
0.0210240	899.371	3.66211e-4
0.0220480	899.371	-1.15204e-3
0.0230720	899.371	-1.38855e-3
0.0240960	899.371	-3.39508e-4
0.0251200	899.371	7.59125e-4
0.0261440	899.371	8.46863e-4
0.0271680	899.371	-7.89642e-4
0.0281920	899.152	-1.66702e-3
0.0292160	899.152	-1.51825e-3
0.0302400	899.152	-8.12531e-4
0.0312640	899.152	-1.18256e-4
0.0322880	899.152	2.09808e-4
0.0333120	899.152	3.01361e-4
0.0343360	899.152	-1.56403e-4
0.0353600	899.152	-1.04904e-3
0.0363840	899.152	-1.57928e-3
0.0374080	899.152	2.55585e-4
0.0384320	899.152	4.40216e-3
0.0394560	899.152	7.49588e-3
0.0404800	899.152	5.74493e-3
0.0420160	899.152	-7.12204e-3
0.0440640	899.152	-6.96182e-3
0.0461120	899.152	5.34058e-4
0.0481600	899.152	-1.22833e-3
0.0502080	899.152	-2.73132e-3
0.0522560	899.090	1.29700e-3
0.0543040	899.090	1.69754e-3
0.0563520	899.090	1.16348e-3
0.0584000	899.090	2.27356e-3
0.0604480	899.090	-2.22778e-3
0.0624960	899.090	-3.36838e-3
0.0645440	899.090	1.29700e-3
0.0665920	899.090	6.14166e-3
0.0686400	899.090	-3.45993e-3
0.0706880	899.090	-5.19562e-3
0.0727360	899.090	2.03705e-3
0.0747840	899.090	1.96457e-3
0.0768320	898.852	-1.12534e-3
0.0788800	898.852	8.88824e-4
0.0809280	898.852	2.89917e-3
0.0829760	898.852	-9.72748e-4
0.0850240	898.852	-1.44577e-3
0.0870720	898.852	2.52914e-3
0.0891200	898.852	2.61307e-3
0.0911680	898.570	-1.10626e-4
0.0932160	898.570	1.99509e-3
0.0952640	898.570	6.53458e-3
0.0973120	898.570	-2.68555e-3
0.0993600	898.570	-7.62177e-3
0.101408	898.570	-4.46320e-4
0.103456	898.570	1.93787e-3
0.105504	898.570	-1.33896e-3
0.107552	898.570	-2.28882e-4
0.109600	898.570	2.74277e-3
0.111648	898.570	2.38419e-3
0.113696	898.570	6.06537e-3
0.115744	898.570	-6.67572e-4
0.117792	898.371	-6.89697e-3
0.119840	898.371	-8.54492e-4
0.121888	898.371	4.53186e-3
0.124960	898.371	-3.87192e-3
0.129056	898.152	1.88065e-3
0.133152	898.152	-8.16345e-4
0.137248	898.152	6.37054e-4
0.141344	898.152	4.76837e-3
0.145440	898.152	-4.55856e-3
0.149536	898.152	2.38419e-3
0.153632	897.969	-3.41034e-3
0.157728	897.969	-4.15802e-4
0.161824	897.969	-1.52588e-4
0.165920	897.969	9.76563e-4
0.170016	897.969	2.16293e-3
0.174112	897.969	-2.94113e-3
0.178208	897.750	-1.81961e-3
0.182304	897.750	-1.74332e-3
0.186400	897.750	4.35638e-3
0.190496	897.750	-2.32315e-3
0.194592	897.391	3.29208e-3
0.198688	897.391	-8.43048e-4
0.202784	897.391	7.15637e-3
0.206880	897.391	-4.87518e-3
0.210976	897.391	2.62451e-3
0.215072	897.391	-2.27737e-3
0.219168	897.371	1.01471e-3
0.223264	897.371	1.22452e-3
0.227360	897.172	-8.39233e-4
0.231456	897.172	7.02667e-3
