Time	Gap	Axial force
s	µm	N
8.67844e-10	596.855	-1.12915e-3
5.44012e-4	596.855	-8.85010e-4
1.56799e-3	596.855	-9.80377e-4
2.59200e-3	596.855	-1.02997e-3
3.61601e-3	596.855	-6.48499e-5
4.64001e-3	596.855	1.80435e-3
5.66399e-3	596.855	9.80377e-4
6.68800e-3	596.855	-1.69373e-3
7.71201e-3	596.855	-3.92151e-3
8.73602e-3	596.855	-4.28391e-3
9.75999e-3	596.855	-2.64359e-3
0.0107840	596.855	-9.11713e-4
0.0118080	596.855	-3.77655e-4
0.0128320	596.855	-1.06812e-3
0.0138560	596.855	-2.00653e-3
0.0148800	596.855	-2.53296e-3
0.0159040	596.855	-2.37274e-3
0.0169280	596.855	-1.44196e-3
0.0179520	596.855	-1.37329e-4
0.0189760	596.855	2.63214e-4
0.0200000	596.855	-6.71387e-4
0.0210240	596.855	-2.05612e-3
0.0220480	596.855	-2.77328e-3
0.0230720	596.855	-2.12479e-3
0.0240960	596.855	-7.24792e-4
0.0251200	596.855	2.21252e-4
0.0261440	596.734	3.05176e-4
0.0271680	596.734	6.44684e-4
0.0281920	596.734	2.41470e-3
0.0292160	596.734	4.57001e-3
0.0302400	596.734	4.70734e-3
0.0312640	596.734	1.32751e-3
0.0322880	596.734	-3.24249e-3
0.0333120	596.734	-6.57654e-3
0.0343360	596.734	-6.64520e-3
0.0353600	596.734	-3.65829e-3
0.0363840	596.734	1.01852e-3
0.0374080	596.734	4.69589e-3
0.0384320	596.734	5.52750e-3
0.0394560	596.734	3.24249e-3
0.0404800	596.734	-3.50952e-4
0.0420160	596.734	-1.59836e-3
0.0440640	596.734	6.73294e-3
0.0461120	596.516	7.38907e-3
0.0481600	596.516	-3.25012e-3
0.0502080	596.516	-2.72369e-3
0.0522560	596.516	3.94058e-3
0.0543040	596.516	8.65936e-4
0.0563520	596.516	-2.48718e-3
0.0584000	596.516	1.89209e-3
0.0604480	596.516	3.61252e-3
0.0624960	596.516	-8.31604e-4
0.0645440	596.215	-1.11389e-3
0.0665920	596.215	2.23923e-3
0.0686400	596.215	-5.79834e-4
0.0706880	596.215	-1.80817e-3
0.0727360	596.215	3.96347e-3
0.0747840	596.215	-4.19617e-5
0.0768320	596.215	-9.07516e-3
0.0788800	596.215	-4.92859e-3
0.0809280	596.215	2.59781e-3
0.0829760	596.215	8.81195e-4
0.0850240	596.215	-2.40326e-3
0.0870720	595.996	-1.23596e-3
