Time	Gap	Axial force
s	µm	N
0.00000	546.383	-2.93732e-4
5.44000e-4	546.383	4.99725e-4
1.56800e-3	546.383	1.17493e-3
2.59200e-3	546.383	1.55640e-3
3.61600e-3	546.383	1.68228e-3
4.64000e-3	546.383	1.42670e-3
5.66400e-3	546.383	8.88824e-4
6.68800e-3	546.383	5.83649e-4
7.71200e-3	546.383	8.73566e-4
8.73600e-3	546.383	2.01035e-3
9.76000e-3	546.383	2.99454e-3
0.0107840	546.383	1.27792e-3
0.0118080	546.363	-2.19727e-3
0.0128320	546.363	-4.71878e-3
0.0138560	546.363	-5.07355e-3
0.0148800	546.363	-3.22723e-3
0.0159040	546.363	-9.95636e-4
0.0169280	546.363	5.95093e-4
0.0179520	546.363	1.04904e-3
0.0189760	546.363	6.02722e-4
0.0200000	546.363	-1.41144e-4
0.0210240	546.363	-2.59399e-4
0.0220480	546.363	7.17163e-4
0.0230720	546.363	2.11334e-3
0.0240960	546.363	2.69699e-3
0.0251200	546.363	2.08282e-3
0.0261440	546.363	8.54492e-4
0.0271680	546.363	-7.62939e-5
0.0281920	546.363	-4.84467e-4
0.0292160	546.363	-6.94275e-4
0.0302400	546.363	-7.17163e-4
0.0312640	546.363	1.92261e-3
0.0322880	546.363	6.34766e-3
0.0333120	546.363	0.0101089
0.0343360	546.363	8.77762e-3
0.0353600	546.363	1.77002e-3
0.0363840	546.363	-6.40488e-3
0.0374080	546.305	-0.0101357
0.0384320	546.305	-8.04520e-3
0.0394560	546.305	-2.16293e-3
0.0404800	546.305	2.85721e-3
0.0420160	546.305	3.84903e-3
0.0440640	546.305	-1.96075e-3
0.0461120	546.305	8.96454e-4
0.0481600	546.305	5.70297e-3
0.0502080	546.305	3.02505e-3
0.0522560	546.305	-6.86646e-3
0.0543040	546.305	-4.01306e-3
0.0563520	546.305	2.74658e-3
0.0584000	546.305	1.49536e-3
0.0604480	545.941	-1.25122e-3
0.0624960	545.941	1.27792e-3
0.0645440	545.941	1.81198e-3
0.0665920	545.941	-1.31226e-3
0.0686400	545.941	-8.27789e-4
0.0706880	545.941	2.02942e-3
0.0727360	545.941	1.04904e-3
0.0747840	545.941	2.98309e-3
0.0768320	545.941	8.42285e-3
0.0788800	545.941	7.82013e-4
0.0809280	545.941	-4.84848e-3
0.0829760	545.723	7.93457e-4
0.0850240	545.723	3.02124e-3
0.0870720	545.723	-5.45502e-4
0.0891200	545.723	-1.02234e-3
0.0911680	545.723	1.92261e-3
0.0932160	545.723	3.90244e-3
0.0952640	545.723	1.75095e-3
0.0973120	545.723	2.63214e-4
0.0993600	545.723	1.98746e-3
0.101408	545.723	6.29044e-3
0.103456	545.723	5.63812e-3
0.105504	545.723	-5.28336e-3
0.107552	545.723	-4.97437e-3
0.109600	545.520	2.32697e-3
0.111648	545.520	2.50626e-3
0.113696	545.520	-3.77655e-4
0.115744	545.520	4.48990e-3
0.117792	545.520	3.58200e-3
0.119840	545.520	-7.47681e-4
0.121888	545.160	-4.19617e-4
0.124960	545.160	2.28882e-3
0.129056	545.160	7.40051e-3
0.133152	545.160	-3.96347e-3
0.137248	545.160	5.10025e-3
0.141344	545.160	6.59943e-4
0.145440	545.102	3.34549e-3
0.149536	545.102	5.57327e-3
0.153632	545.102	-1.01089e-3
0.157728	545.102	4.27628e-3
0.161824	545.102	-1.39999e-3
0.165920	545.102	2.87247e-3
0.170016	544.801	4.31442e-3
0.174112	544.801	1.18256e-3
0.178208	544.543	8.64792e-3
0.182304	544.543	-3.42941e-3
0.186400	544.543	4.96674e-3
0.190496	544.543	3.06702e-3
0.194592	544.543	2.31552e-3
0.198688	544.543	6.10352e-4
0.202784	544.543	2.09427e-3
0.206880	544.301	0.0153809
0.210976	544.301	-8.22830e-3
0.215072	544.301	5.92804e-3
0.219168	544.301	-3.00980e-3
0.223264	544.102	2.94113e-3
0.227360	544.102	3.78799e-3
0.231456	544.102	3.59726e-3
0.235552	544.102	1.84250e-3
0.239648	544.102	6.01578e-3
0.243744	544.102	-9.91821e-4
0.247840	543.941	3.92914e-3
0.251936	543.941	3.29590e-3
0.256032	543.941	1.01471e-3
0.260128	543.723	3.95584e-3
0.264224	543.723	3.37982e-3
0.268320	543.723	0.0133247
0.272416	543.723	-9.84573e-3
0.276512	543.723	6.44302e-3
0.280608	543.723	1.33514e-3
0.284704	543.602	6.50406e-3
0.290848	543.602	2.98309e-3
0.299040	543.602	7.99179e-3
0.307232	543.320	2.01035e-3
0.315424	543.141	3.59726e-3
0.323616	543.141	8.88824e-4
0.331808	543.141	-1.35040e-3
0.340000	543.141	3.99017e-3
0.348192	542.941	4.26102e-3
0.356384	542.941	6.41632e-3
0.364576	542.719	7.13348e-4
0.372768	542.719	2.01035e-3
0.380960	542.719	2.79999e-3
0.389152	542.539	8.80432e-3
0.397344	542.539	6.28281e-3
0.405536	542.379	5.98526e-3
0.413728	542.160	-8.77380e-5
0.421920	542.160	4.15802e-3
0.430112	541.820	5.52750e-3
0.438304	541.820	1.78146e-3
0.446496	541.820	4.95529e-3
0.454688	541.801	2.64359e-3
0.462880	541.801	8.48770e-3
0.471072	541.801	3.82614e-3
0.479264	541.801	3.02505e-3
0.487456	541.441	-8.23975e-4
0.495648	541.258	1.48010e-3
0.503840	541.258	8.62885e-3
0.512032	541.102	5.94330e-3
0.520224	541.105	4.29916e-3
0.528416	540.883	5.79834e-3
0.536608	540.883	5.85556e-3
0.544800	540.883	7.76672e-3
0.552992	540.805	5.79453e-3
0.561184	540.805	2.48337e-3
0.569376	540.805	5.90897e-3
0.577568	540.805	6.37817e-3
0.585760	540.504	0.0125618
0.593952	540.402	7.33948e-3
0.602144	540.402	8.66318e-3
0.610336	540.105	4.71115e-3
0.622624	540.105	7.50732e-3
0.639008	539.965	5.88989e-3
0.655392	539.723	7.82013e-3
0.671776	539.605	6.84738e-3
0.688160	539.383	4.15421e-3
0.704544	539.383	0.0108604
0.720928	539.223	7.97272e-3
0.737312	539.023	2.37274e-3
0.753696	538.684	6.57654e-3
0.770080	538.523	7.62177e-3
0.786464	538.324	4.26865e-3
0.802848	538.324	9.51767e-3
0.819232	538.164	9.98306e-3
0.835616	537.941	0.0119171
0.852000	537.824	0.0101624
0.868384	537.582	9.62830e-3
0.884768	537.582	5.41687e-3
0.901152	537.262	5.71060e-3
0.917536	537.223	5.39780e-3
0.933920	536.895	6.60324e-3
0.950304	536.875	5.73730e-3
0.966688	536.875	0.0119896
0.983072	536.578	0.0107918
0.999456	536.355	7.28607e-3
1.01584	536.215	8.65555e-3
1.03222	535.996	0.0149956
1.04861	535.996	8.06808e-3
1.06499	535.758	6.08444e-3
1.08138	535.578	9.44138e-3
1.09776	535.375	0.0106010
1.11414	535.098	0.0129395
1.13053	534.996	0.0121880
1.14691	534.766	8.93784e-3
1.16330	534.766	9.18198e-3
1.17968	534.543	0.0195045
1.19606	534.305	0.0120201
1.21245	534.223	3.61252e-3
1.22883	534.023	0.0115166
1.24522	533.742	0.0165100
1.26160	533.742	0.0114708
1.28618	533.465	0.0164185
1.31894	532.945	0.0128899
1.35171	532.805	0.0124969
1.38448	532.441	0.0140572
1.41725	532.223	0.0112877
1.45002	531.863	0.0127487
1.48278	531.461	8.29697e-3
1.51555	531.023	0.0156364
1.54832	530.883	0.0165443
1.58109	530.582	9.70840e-3
1.61386	530.301	0.0162773
1.64662	529.859	0.0157013
1.67939	529.379	0.0172424
1.71216	529.301	0.0145760
1.74493	528.902	0.0179253
1.77770	528.469	0.0181847
1.81046	528.227	0.0246696
1.84323	527.809	0.0189896
1.87600	527.727	0.0166740
1.90877	527.309	0.0230141
1.94154	526.867	0.0212784
1.97430	526.590	0.0247192
2.00707	526.164	0.0197105
2.03984	525.883	0.0165253
2.07261	525.664	0.0249100
2.10538	525.223	0.0216484
2.13814	525.004	0.0211258
2.17091	524.723	0.0257225
2.20368	524.227	0.0227089
2.23645	523.805	0.0276909
2.26922	523.586	0.0246506
2.30198	523.305	0.0332527
2.33475	523.023	0.0280533
2.36752	522.645	0.0258522
2.40029	522.586	0.0274773
2.43306	522.082	0.0247574
2.46582	521.582	0.0289459
2.49859	521.301	0.0236320
2.53136	521.082	0.0290985
2.56413	520.582	0.0276909
2.61328	520.027	0.0231438
2.67882	519.469	0.0251656
2.74435	518.609	0.0322876
2.80989	518.043	0.0327454
2.87542	517.383	0.0345230
2.94096	516.883	0.0331955
3.00650	516.023	0.0371780
3.07203	515.387	0.0398674
3.13757	514.828	0.0439301
3.20310	514.188	0.0434685
3.26864	513.465	0.0436783
3.33418	512.867	0.0405350
3.39971	512.008	0.0428963
3.46525	511.449	0.0464172
3.53078	510.887	0.0488663
3.59632	510.309	0.0484200
3.66186	509.387	0.0444145
3.72739	508.828	0.0488663
3.79293	508.086	0.0486870
3.85846	507.309	0.0493355
3.92400	506.809	0.0567932
3.98954	506.250	0.0538063
4.05507	505.531	0.0496750
4.12061	504.750	0.0573959
4.18614	504.172	0.0515671
4.25168	503.410	0.0579948
4.31722	502.828	0.0623703
4.38275	502.031	0.0601692
4.44829	501.469	0.0618668
4.51382	500.891	0.0585442
4.57936	500.332	0.0666885
4.64490	499.551	0.0648155
4.71043	498.949	0.0677834
4.77597	498.387	0.0678787
4.84150	497.547	0.0723991
5.56532	495.754	0.0584526
5.56586	495.754	0.0583000
5.56689	495.754	0.0591125
5.56791	495.754	0.0601387
5.56893	495.754	0.0606880
5.56996	495.754	0.0607529
5.57098	495.754	0.0604248
5.57201	495.754	0.0600128
5.57303	495.754	0.0597725
5.57405	495.754	0.0597420
5.57508	495.754	0.0597191
5.57610	495.754	0.0596466
5.57713	495.754	0.0594521
5.57815	495.754	0.0591164
5.57917	495.754	0.0585289
5.58020	495.754	0.0577507
5.58122	495.754	0.0569878
5.58225	495.754	0.0568008
5.58327	495.754	0.0573692
5.58429	495.754	0.0582123
5.58532	495.754	0.0589752
5.58634	495.754	0.0593185
5.58737	495.754	0.0596695
5.58839	495.754	0.0598488
5.58941	495.754	0.0597534
5.59044	495.754	0.0597305
5.59146	495.754	0.0600510
5.59249	495.754	0.0602303
5.59351	495.754	0.0600128
5.59453	495.754	0.0594826
5.59556	495.754	0.0587196
5.59658	495.754	0.0578079
5.59761	495.754	0.0570297
5.59863	495.754	0.0570145
5.59965	495.754	0.0576439
5.60068	495.754	0.0586510
5.60170	495.754	0.0592880
5.60273	495.754	0.0594368
5.60375	495.754	0.0592155
5.60477	495.754	0.0588570
5.60580	495.754	0.0578079
5.60733	495.754	0.0581551
5.60938	495.754	0.0609283
5.61143	495.754	0.0603981
5.61348	495.754	0.0588455
5.61553	495.754	0.0579453
5.61757	495.754	0.0576630
5.61962	495.754	0.0581932
5.62167	495.754	0.0577545
5.62372	495.754	0.0575142
5.62577	495.754	0.0589447
5.62781	495.754	0.0602760
5.62986	495.754	0.0590553
5.63191	495.754	0.0569801
5.63396	495.754	0.0569725
5.63601	495.754	0.0571632
5.63805	495.754	0.0564041
5.64010	495.754	0.0572166
5.64215	495.754	0.0582352
5.64420	495.754	0.0593681
5.64625	495.754	0.0594788
5.64829	495.754	0.0579605
5.65034	495.754	0.0574646
5.65239	495.754	0.0570450
5.65444	495.754	0.0568771
5.65649	495.754	0.0563583
5.65853	495.754	0.0570488
5.66058	495.754	0.0577049
5.66263	495.754	0.0584793
5.66468	495.754	0.0582962
5.66673	495.754	0.0577469
5.66877	495.754	0.0588226
5.67082	495.754	0.0584793
5.67287	495.754	0.0570641
5.67492	495.754	0.0571442
5.67697	495.754	0.0573196
5.67901	495.754	0.0567780
5.68106	495.754	0.0576057
5.68311	495.754	0.0581589
5.68516	495.754	0.0581055
5.68721	495.754	0.0583496
5.69028	495.730	0.0560760
5.69437	495.730	0.0572319
5.69847	495.730	0.0570145
5.70257	495.730	0.0587425
5.70666	495.730	0.0557938
5.71076	495.730	0.0569077
5.71485	495.730	0.0565071
5.71895	495.730	0.0594406
5.72305	495.730	0.0574951
5.72714	495.730	0.0564041
5.73124	495.730	0.0552216
5.73533	495.730	0.0574532
5.73943	495.730	0.0567703
5.74353	495.730	0.0568123
5.74762	495.730	0.0545006
5.75172	495.730	0.0567245
5.75581	495.730	0.0565872
5.75991	495.730	0.0570602
5.76401	495.730	0.0551567
5.76810	495.730	0.0562286
