 ,Label,Area,X,Y,Slice
1,MASK_c6.avi:0.04 s,172555,695.9835,492.2439,1
2,MASK_c6.avi:0.08 s,172555,695.9835,492.2439,2
3,MASK_c6.avi:0.12 s,172555,695.9835,492.2439,3
4,MASK_c6.avi:0.16 s,172575,695.9712,492.2128,4
5,MASK_c6.avi:0.20 s,172575,695.9712,492.2128,5
6,MASK_c6.avi:0.24 s,172575,695.9712,492.2128,6
7,MASK_c6.avi:0.28 s,172575,695.9712,492.2128,7
8,MASK_c6.avi:0.32 s,172506,696.0175,492.2095,8
9,MASK_c6.avi:0.36 s,172506,696.0175,492.2095,9
10,MASK_c6.avi:0.40 s,172506,696.0175,492.2095,10
11,MASK_c6.avi:0.44 s,172506,696.0175,492.2095,11
12,MASK_c6.avi:0.48 s,172508,696.0402,492.1830,12
13,MASK_c6.avi:0.52 s,172508,696.0402,492.1830,13
14,MASK_c6.avi:0.56 s,172508,696.0402,492.1830,14
15,MASK_c6.avi:0.60 s,172508,696.0402,492.1830,15
16,MASK_c6.avi:0.64 s,172486,696.0804,492.1760,16
17,MASK_c6.avi:0.68 s,172486,696.0804,492.1760,17
18,MASK_c6.avi:0.72 s,172486,696.0804,492.1760,18
19,MASK_c6.avi:0.76 s,172486,696.0804,492.1760,19
20,MASK_c6.avi:0.80 s,172486,696.0804,492.1760,20
21,MASK_c6.avi:0.84 s,172513,696.0872,492.1779,21
22,MASK_c6.avi:0.88 s,172513,696.0872,492.1779,22
23,MASK_c6.avi:0.92 s,172513,696.0872,492.1779,23
24,MASK_c6.avi:0.96 s,172520,696.0324,492.2048,24
25,MASK_c6.avi:1.00 s,172520,696.0324,492.2048,25
26,MASK_c6.avi:1.04 s,172520,696.0324,492.2048,26
27,MASK_c6.avi:1.08 s,172520,696.0324,492.2048,27
28,MASK_c6.avi:1.12 s,172533,696.0440,492.2351,28
29,MASK_c6.avi:1.16 s,172533,696.0440,492.2351,29
30,MASK_c6.avi:1.20 s,172533,696.0440,492.2351,30
31,MASK_c6.avi:1.24 s,172533,696.0440,492.2351,31
32,MASK_c6.avi:1.28 s,172533,696.0440,492.2351,32
33,MASK_c6.avi:1.32 s,172534,695.9667,492.1586,33
34,MASK_c6.avi:1.36 s,172534,695.9667,492.1586,34
35,MASK_c6.avi:1.40 s,172534,695.9667,492.1586,35
36,MASK_c6.avi:1.44 s,172534,695.9667,492.1586,36
37,MASK_c6.avi:1.48 s,172540,695.9256,492.1341,37
38,MASK_c6.avi:1.52 s,172540,695.9256,492.1341,38
39,MASK_c6.avi:1.56 s,172540,695.9256,492.1341,39
40,MASK_c6.avi:1.60 s,172540,695.9256,492.1341,40
41,MASK_c6.avi:1.64 s,172595,695.9798,492.1422,41
42,MASK_c6.avi:1.68 s,172595,695.9798,492.1422,42
43,MASK_c6.avi:1.72 s,172595,695.9798,492.1422,43
44,MASK_c6.avi:1.76 s,172560,696.0477,492.1035,44
45,MASK_c6.avi:1.80 s,172560,696.0477,492.1035,45
46,MASK_c6.avi:1.84 s,172560,696.0477,492.1035,46
47,MASK_c6.avi:1.88 s,172560,696.0477,492.1035,47
48,MASK_c6.avi:1.92 s,172582,696.0609,492.1445,48
49,MASK_c6.avi:1.96 s,172582,696.0609,492.1445,49
50,MASK_c6.avi:2.00 s,172582,696.0609,492.1445,50
51,MASK_c6.avi:2.04 s,172582,696.0609,492.1445,51
52,MASK_c6.avi:2.08 s,172566,696.0719,492.1983,52
53,MASK_c6.avi:2.12 s,172566,696.0719,492.1983,53
54,MASK_c6.avi:2.16 s,172566,696.0719,492.1983,54
55,MASK_c6.avi:2.20 s,172566,696.0719,492.1983,55
56,MASK_c6.avi:2.24 s,172566,696.0719,492.1983,56
57,MASK_c6.avi:2.28 s,172584,696.0697,492.2067,57
58,MASK_c6.avi:2.32 s,172584,696.0697,492.2067,58
59,MASK_c6.avi:2.36 s,172584,696.0697,492.2067,59
60,MASK_c6.avi:2.40 s,172584,696.0697,492.2067,60
61,MASK_c6.avi:2.44 s,172587,696.0575,492.1702,61
62,MASK_c6.avi:2.48 s,172587,696.0575,492.1702,62
63,MASK_c6.avi:2.52 s,172587,696.0575,492.1702,63
64,MASK_c6.avi:2.56 s,172622,695.9933,492.2253,64
65,MASK_c6.avi:2.60 s,172622,695.9933,492.2253,65
66,MASK_c6.avi:2.64 s,172622,695.9933,492.2253,66
