 ,Label,Area,X,Y,Slice
1,MASK_c5.avi:0.04 s,165567,719.2070,556.2815,1
2,MASK_c5.avi:0.08 s,165567,719.2070,556.2815,2
3,MASK_c5.avi:0.12 s,165567,719.2070,556.2815,3
4,MASK_c5.avi:0.16 s,165567,719.2070,556.2815,4
5,MASK_c5.avi:0.20 s,165567,719.2070,556.2815,5
6,MASK_c5.avi:0.24 s,165669,719.1885,556.2680,6
7,MASK_c5.avi:0.28 s,165669,719.1885,556.2680,7
8,MASK_c5.avi:0.32 s,165651,719.1686,556.2504,8
9,MASK_c5.avi:0.36 s,165651,719.1686,556.2504,9
10,MASK_c5.avi:0.40 s,165651,719.1686,556.2504,10
11,MASK_c5.avi:0.44 s,165651,719.1686,556.2504,11
12,MASK_c5.avi:0.48 s,165651,719.1686,556.2504,12
13,MASK_c5.avi:0.52 s,165600,719.1710,556.2524,13
14,MASK_c5.avi:0.56 s,165600,719.1710,556.2524,14
15,MASK_c5.avi:0.60 s,165600,719.1710,556.2524,15
16,MASK_c5.avi:0.64 s,165600,719.1710,556.2524,16
17,MASK_c5.avi:0.68 s,165620,719.1934,556.2151,17
18,MASK_c5.avi:0.72 s,165620,719.1934,556.2151,18
19,MASK_c5.avi:0.76 s,165620,719.1934,556.2151,19
20,MASK_c5.avi:0.80 s,165620,719.1934,556.2151,20
21,MASK_c5.avi:0.84 s,165639,719.1639,556.1938,21
22,MASK_c5.avi:0.88 s,165639,719.1639,556.1938,22
23,MASK_c5.avi:0.92 s,165639,719.1639,556.1938,23
24,MASK_c5.avi:0.96 s,165639,719.1639,556.1938,24
25,MASK_c5.avi:1.00 s,165591,719.1856,556.2338,25
26,MASK_c5.avi:1.04 s,165591,719.1856,556.2338,26
27,MASK_c5.avi:1.08 s,165591,719.1856,556.2338,27
28,MASK_c5.avi:1.12 s,165591,719.1856,556.2338,28
29,MASK_c5.avi:1.16 s,165573,719.1607,556.2357,29
30,MASK_c5.avi:1.20 s,165573,719.1607,556.2357,30
31,MASK_c5.avi:1.24 s,165573,719.1607,556.2357,31
32,MASK_c5.avi:1.28 s,165573,719.1607,556.2357,32
33,MASK_c5.avi:1.32 s,165588,719.1536,556.1983,33
34,MASK_c5.avi:1.36 s,165588,719.1536,556.1983,34
35,MASK_c5.avi:1.40 s,165588,719.1536,556.1983,35
36,MASK_c5.avi:1.44 s,165588,719.1536,556.1983,36
37,MASK_c5.avi:1.48 s,165539,719.1813,556.2561,37
38,MASK_c5.avi:1.52 s,165539,719.1813,556.2561,38
39,MASK_c5.avi:1.56 s,165539,719.1813,556.2561,39
40,MASK_c5.avi:1.60 s,165512,719.1820,556.3013,40
41,MASK_c5.avi:1.64 s,165512,719.1820,556.3013,41
42,MASK_c5.avi:1.68 s,165512,719.1820,556.3013,42
43,MASK_c5.avi:1.72 s,165512,719.1820,556.3013,43
44,MASK_c5.avi:1.76 s,165518,719.1131,556.2437,44
45,MASK_c5.avi:1.80 s,165518,719.1131,556.2437,45
46,MASK_c5.avi:1.84 s,165518,719.1131,556.2437,46
47,MASK_c5.avi:1.88 s,165518,719.1131,556.2437,47
48,MASK_c5.avi:1.92 s,165518,719.1131,556.2437,48
49,MASK_c5.avi:1.96 s,165586,719.1258,556.2407,49
50,MASK_c5.avi:2.00 s,165586,719.1258,556.2407,50
51,MASK_c5.avi:2.04 s,165586,719.1258,556.2407,51
52,MASK_c5.avi:2.08 s,165586,719.1258,556.2407,52
53,MASK_c5.avi:2.12 s,165557,719.1441,556.2255,53
54,MASK_c5.avi:2.16 s,165557,719.1441,556.2255,54
55,MASK_c5.avi:2.20 s,165557,719.1441,556.2255,55
56,MASK_c5.avi:2.24 s,165557,719.1441,556.2255,56
57,MASK_c5.avi:2.28 s,165602,719.1348,556.1846,57
58,MASK_c5.avi:2.32 s,165602,719.1348,556.1846,58
59,MASK_c5.avi:2.36 s,165602,719.1348,556.1846,59
60,MASK_c5.avi:2.40 s,165627,719.1275,556.1621,60
61,MASK_c5.avi:2.44 s,165627,719.1275,556.1621,61
62,MASK_c5.avi:2.48 s,165627,719.1275,556.1621,62
63,MASK_c5.avi:2.52 s,165627,719.1275,556.1621,63
64,MASK_c5.avi:2.56 s,165627,719.1275,556.1621,64
65,MASK_c5.avi:2.60 s,165607,719.1680,556.1771,65
