Time	Gap	Axial force
s	µm	N
0.00000	474.391	6.28662e-3
5.44000e-4	474.391	8.20160e-3
1.56800e-3	474.312	7.34711e-3
2.59200e-3	474.312	5.14984e-3
3.61600e-3	474.312	3.17383e-3
4.64000e-3	474.312	2.40707e-3
5.66400e-3	474.312	3.12042e-3
6.68800e-3	474.312	3.86429e-3
7.71200e-3	474.312	3.12805e-3
8.73600e-3	474.312	-2.51770e-4
9.76000e-3	474.312	-1.30081e-3
0.0107840	474.312	4.73022e-4
0.0118080	474.312	3.62015e-3
0.0128320	474.312	5.84030e-3
0.0138560	474.312	5.39017e-3
0.0148800	474.312	3.12424e-3
0.0159040	474.312	1.89972e-3
0.0169280	474.312	3.12424e-3
0.0179520	474.312	6.17218e-3
0.0189760	474.312	8.76617e-3
0.0200000	474.312	9.11713e-3
0.0210240	474.312	7.24792e-3
0.0220480	474.312	5.00107e-3
0.0230720	474.312	3.89862e-3
0.0240960	474.312	4.50897e-3
0.0251200	474.312	5.51224e-3
0.0261440	474.094	5.74112e-3
0.0271680	474.094	4.29153e-3
0.0281920	474.094	1.88446e-3
0.0292160	474.094	-7.24792e-5
0.0302400	474.094	1.32751e-3
0.0312640	474.094	4.57764e-3
0.0322880	474.094	7.53021e-3
0.0333120	474.094	8.67081e-3
0.0343360	474.094	8.13675e-3
0.0353600	474.094	6.93512e-3
0.0363840	474.094	6.30951e-3
0.0374080	474.094	6.70624e-3
0.0384320	474.094	8.14056e-3
0.0394560	474.094	0.0105820
0.0404800	474.094	0.0120049
0.0420160	474.094	5.33295e-3
0.0440640	473.992	-1.97601e-3
0.0461120	473.992	4.10461e-3
0.0481600	473.992	8.42285e-3
0.0502080	473.992	6.61850e-3
0.0522560	473.992	0.0112915
0.0543040	473.992	0.0136795
0.0563520	473.992	0.0103645
0.0584000	473.992	0.0109024
0.0604480	473.992	8.68607e-3
0.0624960	473.992	4.76837e-3
0.0645440	473.992	7.10297e-3
0.0665920	473.773	0.0149231
0.0686400	473.773	0.0159683
0.0706880	473.773	8.83865e-3
0.0727360	473.773	0.0130272
0.0747840	473.773	0.0147743
0.0768320	473.773	9.53674e-3
0.0788800	473.773	8.70132e-3
0.0809280	473.773	0.0121307
0.0829760	473.773	0.0117836
0.0850240	473.773	0.0120125
0.0870720	473.773	0.0144348
0.0891200	473.434	0.0159607
0.0911680	473.434	0.0156364
0.0932160	473.434	0.0130882
0.0952640	473.434	0.0141220
0.0973120	473.434	0.0166664
0.0993600	473.434	0.0105019
0.101408	473.434	0.0102577
0.103456	473.434	0.0179100
0.105504	473.434	0.0192375
0.107552	473.434	0.0164108
0.109600	473.434	0.0168495
0.111648	473.434	0.0166435
0.113696	473.391	0.0136681
0.115744	473.391	0.0190735
0.117792	473.391	0.0167770
0.119840	473.391	0.0127296
0.121888	473.391	0.0198860
0.124960	473.152	0.0214577
0.129056	473.152	0.0167542
0.133152	473.152	0.0165329
0.137248	473.152	0.0218201
0.141344	473.152	0.0192146
0.145440	473.152	0.0243301
0.149536	472.805	0.0123100
0.153632	472.805	0.0229301
0.157728	472.805	0.0239067
0.161824	472.805	0.0204353
0.165920	472.586	0.0202789
0.170016	472.586	0.0214844
0.174112	472.586	0.0253716
0.178208	472.586	0.0208702
0.182304	472.586	0.0226021
0.186400	472.586	0.0209732
0.190496	472.547	0.0306091
0.194592	472.547	0.0223656
0.198688	472.547	0.0249176
0.202784	472.547	0.0219193
0.206880	472.547	0.0306244
0.210976	472.547	0.0244179
0.215072	472.188	0.0264282
0.219168	472.188	0.0219688
0.223264	472.188	0.0294762
0.227360	471.988	0.0271530
0.231456	471.988	0.0275078
0.235552	471.988	0.0232239
0.239648	471.988	0.0356178
0.243744	471.988	0.0294991
0.247840	471.988	0.0274467
0.251936	471.945	0.0308380
0.256032	471.945	0.0238647
0.260128	471.945	0.0332413
0.264224	471.586	0.0287743
0.268320	471.586	0.0307541
0.272416	471.586	0.0271759
0.276512	471.586	0.0335617
0.280608	471.586	0.0324707
0.284704	471.586	0.0316505
0.290848	471.406	0.0296631
0.299040	471.406	0.0372391
0.307232	471.246	0.0314331
0.315424	471.246	0.0322609
0.323616	470.988	0.0302734
0.331808	470.988	0.0341721
0.340000	470.891	0.0344048
0.348192	470.891	0.0384598
0.356384	470.633	0.0307426
0.364576	470.633	0.0357590
0.372768	470.430	0.0386467
0.380960	470.430	0.0456886
0.389152	470.430	0.0408669
0.397344	470.430	0.0417519
0.405536	470.230	0.0430489
0.413728	470.230	0.0428886
0.421920	470.012	0.0420876
0.430112	470.012	0.0424614
0.438304	469.852	0.0423431
0.446496	469.852	0.0453377
0.454688	469.652	0.0516090
0.462880	469.652	0.0421677
0.471072	469.652	0.0447845
0.479264	469.652	0.0380440
0.487456	469.473	0.0503235
0.495648	469.133	0.0458031
0.503840	469.133	0.0480804
0.512032	469.133	0.0428123
0.520224	469.090	0.0472641
0.528416	469.090	0.0482140
0.536608	468.770	0.0486717
0.544800	468.770	0.0449295
0.552992	468.766	0.0484085
0.561184	468.707	0.0429039
0.569376	468.707	0.0476151
0.577568	468.707	0.0498886
0.585760	468.367	0.0472984
0.593952	468.309	0.0487213
0.602144	468.309	0.0492744
0.610336	468.309	0.0543938
0.622624	468.008	0.0530396
0.639008	467.949	0.0525246
0.655392	467.949	0.0550385
0.671776	467.469	0.0568924
0.688160	467.266	0.0542068
0.704544	467.266	0.0589752
0.720928	467.066	0.0574532
0.737312	466.887	0.0538826
0.753696	466.727	0.0563316
0.770080	466.504	0.0542755
0.786464	466.504	0.0573082
0.802848	466.184	0.0570183
0.819232	466.145	0.0573349
0.835616	465.844	0.0595436
0.852000	465.723	0.0632896
0.868384	465.723	0.0651436
0.884768	465.484	0.0679016
0.901152	465.262	0.0657005
0.917536	465.121	0.0667076
0.933920	464.863	0.0635452
0.950304	464.863	0.0648270
0.966688	464.668	0.0628624
0.983072	464.508	0.0652580
0.999456	464.270	0.0647888
1.01584	464.070	0.0634308
1.03222	464.070	0.0711937
1.04861	463.687	0.0652809
1.06499	463.687	0.0645752
1.08138	463.410	0.0686798
1.09776	463.348	0.0725060
1.11414	463.070	0.0735855
1.13053	462.848	0.0726738
1.14691	462.848	0.0731316
1.16330	462.809	0.0765877
1.17968	462.508	0.0750580
1.19606	462.305	0.0724220
1.21245	462.168	0.0754433
1.22883	461.945	0.0721169
1.24522	461.945	0.0696907
1.26160	461.746	0.0763741
1.28618	461.246	0.0761642
1.31894	461.207	0.0721550
1.35171	460.707	0.0750923
1.38448	460.250	0.0780144
1.41725	460.191	0.0803795
1.45002	459.789	0.0787201
1.48278	459.309	0.0798874
1.51555	459.250	0.0796089
1.54832	458.770	0.0834503
1.58109	458.352	0.0812454
1.61386	458.105	0.0826988
1.64662	457.707	0.0811577
1.67939	457.605	0.0848427
1.71216	457.188	0.0799828
1.74493	456.746	0.0805244
1.77770	456.488	0.0811996
1.81046	456.187	0.0806274
1.84323	455.766	0.0852547
1.87600	455.547	0.0795555
1.90877	455.266	0.0858154
1.94154	454.805	0.0858383
1.97430	454.586	0.0840721
2.00707	454.148	0.0873680
2.03984	453.746	0.0807571
2.07261	453.469	0.0841789
2.10538	453.188	0.0843315
2.13814	452.945	0.0884323
2.17091	452.488	0.0906448
2.20368	452.246	0.0934792
2.23645	451.969	0.0903549
2.26922	451.547	0.0874176
2.30198	451.047	0.0902443
2.33475	450.988	0.0864487
2.36752	450.586	0.0917091
2.40029	450.266	0.0871315
2.43306	450.031	0.0918350
2.46582	449.508	0.0924568
2.49859	449.309	0.0994720
2.53136	448.949	0.0859222
2.56413	448.449	0.0900230
2.61328	447.848	0.0897865
2.67882	447.305	0.0931473
2.74435	446.465	0.0923347
2.80989	445.867	0.0931854
2.87542	445.348	0.0963440
2.94096	444.687	0.105839
3.00650	443.969	0.0955200
3.07203	443.320	0.0953674
3.13757	442.703	0.0951042
3.20310	441.961	0.0967369
3.26864	441.309	0.0946655
3.33418	440.750	0.102497
3.39971	440.109	0.100731
3.46525	439.547	0.102848
3.53078	438.688	0.0986099
3.59632	438.105	0.0961533
3.66186	437.508	0.101982
3.72739	436.930	0.102062
3.79293	436.070	0.100998
3.85846	435.430	0.104111
3.92400	434.930	0.0998878
3.98954	434.148	0.100277
4.05507	433.391	0.104275
4.12061	432.867	0.105892
4.18614	432.027	0.107132
4.25168	431.469	0.103413
4.31722	430.891	0.104591
4.38275	430.152	0.104340
4.44829	429.352	0.104683
4.51382	428.789	0.117836
4.57936	428.207	0.105572
4.64490	427.668	0.106388
4.71043	427.051	0.115108
4.77597	426.270	0.111092
4.84150	425.629	0.109081
4.90704	424.789	0.105640
4.97258	424.188	0.110752
5.03811	423.668	0.114967
5.10365	422.750	0.111473
5.16918	422.148	0.113968
5.26749	420.969	0.106236
5.39856	419.629	0.116501
5.52963	418.348	0.113987
5.66070	417.109	0.108681
5.79178	415.867	0.110386
5.92285	414.547	0.115208
6.05392	413.105	0.115742
6.18499	412.008	0.118610
6.31606	410.570	0.120079
6.44714	409.391	0.112328
6.57821	408.012	0.119183
6.70928	406.828	0.121742
6.84035	405.289	0.125534
6.97142	404.109	0.124905
7.10250	402.770	0.127750
7.23357	401.273	0.129818
7.36464	400.230	0.126186
7.49571	398.648	0.129971
7.62678	397.508	0.131538
7.75786	396.109	0.130684
7.88893	394.910	0.126797
8.02000	393.551	0.130745
8.15107	392.191	0.133057
8.28214	390.953	0.134621
8.41322	389.477	0.135593
8.54429	388.336	0.141937
8.67536	386.973	0.143299
8.80643	385.652	0.143333
8.93750	384.352	0.143318
9.06858	383.074	0.145950
9.19965	381.715	0.146027
9.33072	380.371	0.153477
9.46179	378.992	0.140812
9.59286	377.551	0.149532
9.72394	376.453	0.146030
9.85501	374.953	0.152699
9.98608	373.828	0.152096
10.1172	372.250	0.163414
10.2482	371.230	0.155914
10.3793	369.809	0.161427
10.5759	367.230	0.162586
10.8380	364.652	0.164993
11.1002	362.090	0.167637
11.3623	359.551	0.174007
11.6245	356.949	0.177608
12.2277	353.973	0.0882492
12.2282	353.973	0.0880661
12.2293	353.973	0.0882912
12.2303	353.973	0.0887413
12.2313	353.973	0.0893631
12.2323	353.973	0.0892601
12.2334	353.973	0.0883484
12.2344	353.973	0.0872612
12.2354	353.973	0.0863838
12.2364	353.973	0.0858002
12.2375	353.973	0.0855484
12.2385	353.973	0.0853462
12.2395	353.973	0.0853500
12.2405	353.973	0.0855408
12.2416	353.973	0.0854912
12.2426	353.973	0.0853233
12.2436	353.973	0.0856323
12.2446	353.973	0.0865211
12.2457	353.973	0.0873909
12.2467	353.973	0.0878181
12.2477	353.973	0.0880966
12.2487	353.973	0.0885277
12.2497	353.973	0.0891037
12.2508	353.973	0.0894737
12.2518	353.973	0.0891762
12.2528	353.973	0.0880623
12.2538	353.973	0.0860748
12.2549	353.973	0.0852814
12.2559	353.973	0.0851250
12.2569	353.973	0.0855637
12.2579	353.973	0.0860710
12.2590	353.973	0.0860977
12.2600	353.973	0.0857010
12.2610	353.973	0.0853081
12.2620	353.973	0.0853310
12.2631	353.973	0.0856934
12.2641	353.973	0.0862007
12.2651	353.973	0.0869102
12.2661	353.973	0.0876160
12.2672	353.973	0.0876961
12.2682	353.973	0.0869637
12.2697	353.973	0.0844421
12.2718	353.973	0.0830727
12.2738	353.973	0.0825882
12.2759	353.973	0.0824738
12.2779	353.973	0.0820961
12.2800	353.973	0.0829811
12.2820	353.973	0.0839005
12.2841	353.973	0.0844841
12.2861	353.973	0.0836182
12.2881	353.973	0.0827827
12.2902	353.973	0.0819016
12.2922	353.973	0.0811615
12.2943	353.973	0.0811958
12.2963	353.973	0.0835533
12.2984	353.973	0.0828056
12.3004	353.973	0.0836945
12.3025	353.973	0.0843201
12.3045	353.973	0.0826874
12.3066	353.973	0.0822182
12.3086	353.973	0.0823097
12.3107	353.973	0.0813370
12.3127	353.973	0.0827370
12.3148	353.973	0.0840302
12.3168	353.973	0.0832710
12.3189	353.973	0.0820732
12.3209	353.973	0.0810394
12.3230	353.973	0.0799828
12.3250	353.973	0.0804596
12.3271	353.973	0.0814857
12.3291	353.973	0.0815506
12.3312	353.973	0.0810165
12.3332	353.973	0.0809174
12.3353	353.973	0.0813026
12.3373	353.973	0.0807037
12.3393	353.973	0.0785217
12.3414	353.973	0.0785255
12.3434	353.973	0.0785484
12.3455	353.973	0.0773888
12.3475	353.973	0.0782967
12.3496	353.973	0.0808372
12.3527	353.973	0.0793571
