 ,Label,Area,X,Y,Slice
1,MASK_c12.avi:0.04 s,181458,732.3610,546.5847,1
2,MASK_c12.avi:0.08 s,181458,732.3610,546.5847,2
3,MASK_c12.avi:0.12 s,181458,732.3610,546.5847,3
4,MASK_c12.avi:0.16 s,181458,732.3610,546.5847,4
5,MASK_c12.avi:0.20 s,181569,732.3393,546.5050,5
6,MASK_c12.avi:0.24 s,181569,732.3393,546.5050,6
7,MASK_c12.avi:0.28 s,181569,732.3393,546.5050,7
8,MASK_c12.avi:0.32 s,181569,732.3393,546.5050,8
9,MASK_c12.avi:0.36 s,181566,732.2747,546.5798,9
10,MASK_c12.avi:0.40 s,181566,732.2747,546.5798,10
11,MASK_c12.avi:0.44 s,181566,732.2747,546.5798,11
12,MASK_c12.avi:0.48 s,181566,732.2747,546.5798,12
13,MASK_c12.avi:0.52 s,181388,732.0899,546.4309,13
14,MASK_c12.avi:0.56 s,181388,732.0899,546.4309,14
15,MASK_c12.avi:0.60 s,181388,732.0899,546.4309,15
16,MASK_c12.avi:0.64 s,181388,732.0899,546.4309,16
17,MASK_c12.avi:0.68 s,181388,732.0899,546.4309,17
18,MASK_c12.avi:0.72 s,181464,732.4186,546.6183,18
19,MASK_c12.avi:0.76 s,181464,732.4186,546.6183,19
20,MASK_c12.avi:0.80 s,181464,732.4186,546.6183,20
21,MASK_c12.avi:0.84 s,181680,732.3008,546.5592,21
22,MASK_c12.avi:0.88 s,181680,732.3008,546.5592,22
23,MASK_c12.avi:0.92 s,181680,732.3008,546.5592,23
24,MASK_c12.avi:0.96 s,181680,732.3008,546.5592,24
25,MASK_c12.avi:1.00 s,181599,732.4013,546.5684,25
26,MASK_c12.avi:1.04 s,181599,732.4013,546.5684,26
27,MASK_c12.avi:1.08 s,181599,732.4013,546.5684,27
28,MASK_c12.avi:1.12 s,181599,732.4013,546.5684,28
29,MASK_c12.avi:1.16 s,181646,732.2523,546.6249,29
30,MASK_c12.avi:1.20 s,181646,732.2523,546.6249,30
31,MASK_c12.avi:1.24 s,181646,732.2523,546.6249,31
32,MASK_c12.avi:1.28 s,181646,732.2523,546.6249,32
33,MASK_c12.avi:1.32 s,181449,732.1332,546.5122,33
34,MASK_c12.avi:1.36 s,181449,732.1332,546.5122,34
35,MASK_c12.avi:1.40 s,181449,732.1332,546.5122,35
36,MASK_c12.avi:1.44 s,181449,732.1332,546.5122,36
37,MASK_c12.avi:1.48 s,181498,732.3482,546.5874,37
38,MASK_c12.avi:1.52 s,181498,732.3482,546.5874,38
39,MASK_c12.avi:1.56 s,181498,732.3482,546.5874,39
40,MASK_c12.avi:1.60 s,181498,732.3482,546.5874,40
41,MASK_c12.avi:1.64 s,181498,732.3482,546.5874,41
42,MASK_c12.avi:1.68 s,181449,732.2316,546.4528,42
43,MASK_c12.avi:1.72 s,181449,732.2316,546.4528,43
44,MASK_c12.avi:1.76 s,181449,732.2316,546.4528,44
45,MASK_c12.avi:1.80 s,181370,732.3562,546.5289,45
46,MASK_c12.avi:1.84 s,181370,732.3562,546.5289,46
47,MASK_c12.avi:1.88 s,181370,732.3562,546.5289,47
48,MASK_c12.avi:1.92 s,181370,732.3562,546.5289,48
49,MASK_c12.avi:1.96 s,181649,732.2380,546.5396,49
50,MASK_c12.avi:2.00 s,181649,732.2380,546.5396,50
51,MASK_c12.avi:2.04 s,181649,732.2380,546.5396,51
52,MASK_c12.avi:2.08 s,181649,732.2380,546.5396,52
53,MASK_c12.avi:2.12 s,181583,732.3369,546.5042,53
54,MASK_c12.avi:2.16 s,181583,732.3369,546.5042,54
55,MASK_c12.avi:2.20 s,181583,732.3369,546.5042,55
56,MASK_c12.avi:2.24 s,181583,732.3369,546.5042,56
57,MASK_c12.avi:2.28 s,181519,732.4231,546.4621,57
58,MASK_c12.avi:2.32 s,181519,732.4231,546.4621,58
59,MASK_c12.avi:2.36 s,181519,732.4231,546.4621,59
60,MASK_c12.avi:2.40 s,181519,732.4231,546.4621,60
61,MASK_c12.avi:2.44 s,181519,732.4231,546.4621,61
62,MASK_c12.avi:2.48 s,181665,732.2134,546.4087,62
63,MASK_c12.avi:2.52 s,181665,732.2134,546.4087,63
64,MASK_c12.avi:2.56 s,181665,732.2134,546.4087,64
65,MASK_c12.avi:2.60 s,181537,732.2742,546.5054,65
66,MASK_c12.avi:2.64 s,181537,732.2742,546.5054,66
67,MASK_c12.avi:2.68 s,181537,732.2742,546.5054,67
68,MASK_c12.avi:2.72 s,181537,732.2742,546.5054,68
69,MASK_c12.avi:2.76 s,181636,732.3626,546.5332,69
70,MASK_c12.avi:2.80 s,181636,732.3626,546.5332,70
71,MASK_c12.avi:2.84 s,181636,732.3626,546.5332,71
72,MASK_c12.avi:2.88 s,181636,732.3626,546.5332,72
73,MASK_c12.avi:2.92 s,181636,732.3626,546.5332,73
74,MASK_c12.avi:2.96 s,181446,732.2104,546.4127,74
75,MASK_c12.avi:3.00 s,181446,732.2104,546.4127,75
76,MASK_c12.avi:3.04 s,181446,732.2104,546.4127,76
77,MASK_c12.avi:3.08 s,181566,732.2944,546.5747,77
78,MASK_c12.avi:3.12 s,181566,732.2944,546.5747,78
79,MASK_c12.avi:3.16 s,181566,732.2944,546.5747,79
80,MASK_c12.avi:3.20 s,181566,732.2944,546.5747,80
81,MASK_c12.avi:3.24 s,181566,732.2944,546.5747,81
82,MASK_c12.avi:3.28 s,181506,732.4072,546.6023,82
83,MASK_c12.avi:3.32 s,181506,732.4072,546.6023,83
84,MASK_c12.avi:3.36 s,181506,732.4072,546.6023,84
85,MASK_c12.avi:3.40 s,181398,732.2913,546.5534,85
86,MASK_c12.avi:3.44 s,181398,732.2913,546.5534,86
87,MASK_c12.avi:3.48 s,181398,732.2913,546.5534,87
88,MASK_c12.avi:3.52 s,181398,732.2913,546.5534,88
89,MASK_c12.avi:3.56 s,181598,732.2511,546.5684,89
90,MASK_c12.avi:3.60 s,181598,732.2511,546.5684,90
91,MASK_c12.avi:3.64 s,181598,732.2511,546.5684,91
92,MASK_c12.avi:3.68 s,181598,732.2511,546.5684,92
93,MASK_c12.avi:3.72 s,181520,732.1259,546.4702,93
94,MASK_c12.avi:3.76 s,181520,732.1259,546.4702,94
95,MASK_c12.avi:3.80 s,181520,732.1259,546.4702,95
96,MASK_c12.avi:3.84 s,181520,732.1259,546.4702,96
97,MASK_c12.avi:3.88 s,181520,732.1259,546.4702,97
98,MASK_c12.avi:3.92 s,181555,732.2518,546.5257,98
99,MASK_c12.avi:3.96 s,181555,732.2518,546.5257,99
100,MASK_c12.avi:4.00 s,181555,732.2518,546.5257,100
101,MASK_c12.avi:4.04 s,181555,732.2518,546.5257,101
102,MASK_c12.avi:4.08 s,181674,732.2807,546.4655,102
103,MASK_c12.avi:4.12 s,181674,732.2807,546.4655,103
104,MASK_c12.avi:4.16 s,181674,732.2807,546.4655,104
105,MASK_c12.avi:4.20 s,181674,732.2807,546.4655,105
106,MASK_c12.avi:4.24 s,181562,732.2912,546.4928,106
107,MASK_c12.avi:4.28 s,181562,732.2912,546.4928,107
108,MASK_c12.avi:4.32 s,181562,732.2912,546.4928,108
109,MASK_c12.avi:4.36 s,181585,732.2477,546.4921,109
110,MASK_c12.avi:4.40 s,181585,732.2477,546.4921,110
111,MASK_c12.avi:4.44 s,181585,732.2477,546.4921,111
112,MASK_c12.avi:4.48 s,181585,732.2477,546.4921,112
113,MASK_c12.avi:4.52 s,181465,732.3448,546.5697,113
114,MASK_c12.avi:4.56 s,181465,732.3448,546.5697,114
115,MASK_c12.avi:4.60 s,181465,732.3448,546.5697,115
116,MASK_c12.avi:4.64 s,181465,732.3448,546.5697,116
117,MASK_c12.avi:4.68 s,181465,732.3448,546.5697,117
118,MASK_c12.avi:4.72 s,181553,732.3256,546.5308,118
119,MASK_c12.avi:4.76 s,181553,732.3256,546.5308,119
120,MASK_c12.avi:4.80 s,181553,732.3256,546.5308,120
121,MASK_c12.avi:4.84 s,181591,732.2588,546.5110,121
